項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4350,-,2615,-,2179,-,856,-
0,0,0,0,0,調査世帯数,688,-,303,-,175,-,151,-,59,-
0,0,0,0,0,世帯人員,2.97,-,2,-,3,-,4,-,5.2,-
0,0,0,0,0,有業人員,1.34,-,0.85,-,1.56,-,1.82,-,1.91,-
0,0,0,0,0,世帯主平均年齢,58.8,-,67.9,-,55.4,-,48.1,-,50.4,-
2,2,0,0,0,生計支出,370797,-,310994,-,396455,-,455330,-,381074,-
2,3,0,0,0,消費支出,357262,100,310994,100,396455,100,393227,100,381074,100
2,4,1,0,0,食料,92973,26,84274,27.1,92627,23.4,102087,26,115030,30.2
2,5,1,1,0,穀類,6950,1.9,5762,1.9,6856,1.7,8351,2.1,9700,2.5
2,6,1,1,1,米類,1944,0.5,1708,0.5,1715,0.4,2067,0.5,3530,0.9
2,6,1,1,2,パン,2902,0.8,2371,0.8,3061,0.8,3673,0.9,3158,0.8
2,6,1,1,3,麺類,1587,0.4,1262,0.4,1607,0.4,1986,0.5,2158,0.6
2,6,1,1,4,他の穀類,517,0.1,422,0.1,474,0.1,625,0.2,854,0.2
2,5,1,2,0,魚介類,6502,1.8,6638,2.1,6292,1.6,5823,1.5,8186,2.1
2,6,1,2,1,生鮮魚介,3843,1.1,3836,1.2,3759,0.9,3480,0.9,5066,1.3
2,6,1,2,2,塩干魚介,1043,0.3,1095,0.4,962,0.2,841,0.2,1540,0.4
2,6,1,2,3,魚肉練製品,665,0.2,706,0.2,659,0.2,599,0.2,646,0.2
2,6,1,2,4,他の魚介加工品,951,0.3,1002,0.3,911,0.2,903,0.2,935,0.2
2,5,1,3,0,肉類,8735,2.4,6594,2.1,9423,2.4,10119,2.6,13991,3.7
2,6,1,3,1,生鮮肉,7152,2,5296,1.7,7941,2,8166,2.1,11592,3
2,6,1,3,2,加工肉,1583,0.4,1299,0.4,1482,0.4,1953,0.5,2399,0.6
2,5,1,4,0,乳卵類,4558,1.3,3730,1.2,4922,1.2,5095,1.3,6290,1.7
2,6,1,4,1,牛乳,1406,0.4,1117,0.4,1632,0.4,1393,0.4,2214,0.6
2,6,1,4,2,乳製品,2310,0.6,1946,0.6,2402,0.6,2710,0.7,2860,0.8
2,6,1,4,3,卵,843,0.2,667,0.2,888,0.2,992,0.3,1216,0.3
2,5,1,5,0,野菜・海藻,11396,3.2,11131,3.6,11218,2.8,11567,2.9,12846,3.4
2,6,1,5,1,生鮮野菜,8047,2.3,7734,2.5,8007,2,8331,2.1,9034,2.4
2,6,1,5,2,乾物・海藻,877,0.2,947,0.3,709,0.2,822,0.2,1179,0.3
2,6,1,5,3,大豆加工品,1205,0.3,1140,0.4,1312,0.3,1179,0.3,1282,0.3
2,6,1,5,4,他の野菜・海藻加工品,1266,0.4,1310,0.4,1191,0.3,1235,0.3,1351,0.4
2,5,1,6,0,果物,3882,1.1,4192,1.3,3790,1,3302,0.8,4057,1.1
2,6,1,6,1,生鮮果物,3487,1,3800,1.2,3344,0.8,2923,0.7,3772,1
2,6,1,6,2,果物加工品,394,0.1,393,0.1,446,0.1,379,0.1,285,0.1
2,5,1,7,0,油脂・調味料,4394,1.2,3785,1.2,4803,1.2,4677,1.2,5513,1.4
2,6,1,7,1,油脂,464,0.1,420,0.1,475,0.1,472,0.1,633,0.2
2,6,1,7,2,調味料,3930,1.1,3365,1.1,4328,1.1,4205,1.1,4880,1.3
2,5,1,8,0,菓子類,7028,2,5928,1.9,6595,1.7,8794,2.2,9438,2.5
