項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4387,-,2727,-,2174,-,712,-
0,0,0,0,0,調査世帯数,685,-,299,-,187,-,150,-,49,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3,-,4,-,5.37,-
0,0,0,0,0,有業人員,1.33,-,0.86,-,1.51,-,1.83,-,2.03,-
0,0,0,0,0,世帯主平均年齢,59.6,-,68.4,-,56,-,49,-,50.8,-
2,2,0,0,0,生計支出,317395,-,289742,-,294530,-,366633,-,425060,-
2,3,0,0,0,消費支出,317395,100,289742,100,294530,100,366633,100,425060,100
2,4,1,0,0,食料,90441,28.5,79365,27.4,90512,30.7,100918,27.5,126442,29.7
2,5,1,1,0,穀類,8300,2.6,6445,2.2,8874,3,10218,2.8,11682,2.7
2,6,1,1,1,米類,2562,0.8,1998,0.7,2651,0.9,3122,0.9,3985,0.9
2,6,1,1,2,パン,3158,1,2474,0.9,3489,1.2,3783,1,4196,1
2,6,1,1,3,麺類,1986,0.6,1540,0.5,2116,0.7,2454,0.7,2801,0.7
2,6,1,1,4,他の穀類,594,0.2,432,0.1,617,0.2,859,0.2,700,0.2
2,5,1,2,0,魚介類,6818,2.1,6808,2.3,6447,2.2,6836,1.9,8255,1.9
2,6,1,2,1,生鮮魚介,3988,1.3,3875,1.3,3700,1.3,4326,1.2,4756,1.1
2,6,1,2,2,塩干魚介,1205,0.4,1251,0.4,1169,0.4,1122,0.3,1311,0.3
2,6,1,2,3,魚肉練製品,592,0.2,604,0.2,601,0.2,504,0.1,753,0.2
2,6,1,2,4,他の魚介加工品,1033,0.3,1078,0.4,976,0.3,884,0.2,1435,0.3
2,5,1,3,0,肉類,9100,2.9,6773,2.3,8936,3,12269,3.3,14386,3.4
2,6,1,3,1,生鮮肉,7380,2.3,5513,1.9,7126,2.4,10056,2.7,11689,2.7
2,6,1,3,2,加工肉,1719,0.5,1260,0.4,1810,0.6,2213,0.6,2697,0.6
2,5,1,4,0,乳卵類,5245,1.7,4704,1.6,5003,1.7,6039,1.6,7080,1.7
2,6,1,4,1,牛乳,1610,0.5,1515,0.5,1408,0.5,1853,0.5,2227,0.5
2,6,1,4,2,乳製品,2681,0.8,2350,0.8,2689,0.9,3028,0.8,3628,0.9
2,6,1,4,3,卵,954,0.3,839,0.3,906,0.3,1157,0.3,1225,0.3
2,5,1,5,0,野菜・海藻,11218,3.5,10904,3.8,10711,3.6,11780,3.2,13382,3.1
2,6,1,5,1,生鮮野菜,7633,2.4,7303,2.5,7213,2.4,8301,2.3,9240,2.2
2,6,1,5,2,乾物・海藻,872,0.3,853,0.3,881,0.3,831,0.2,1083,0.3
2,6,1,5,3,大豆加工品,1315,0.4,1321,0.5,1304,0.4,1248,0.3,1524,0.4
2,6,1,5,4,他の野菜・海藻加工品,1398,0.4,1427,0.5,1313,0.4,1400,0.4,1536,0.4
2,5,1,6,0,果物,3820,1.2,4267,1.5,3342,1.1,3525,1,3803,0.9
2,6,1,6,1,生鮮果物,3383,1.1,3801,1.3,2985,1,3063,0.8,3302,0.8
2,6,1,6,2,果物加工品,438,0.1,466,0.2,357,0.1,461,0.1,502,0.1
