項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4367,-,2719,-,2177,-,737,-
0,0,0,0,0,調査世帯数,686,-,300,-,188,-,146,-,52,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3,-,4,-,5.35,-
0,0,0,0,0,有業人員,1.29,-,0.8,-,1.52,-,1.74,-,2.04,-
0,0,0,0,0,世帯主平均年齢,59.2,-,68.9,-,55.9,-,46.8,-,50.9,-
2,2,0,0,0,生計支出,307353,-,275941,-,322355,-,325786,-,383734,-
2,3,0,0,0,消費支出,307353,100,275941,100,322355,100,325786,100,383734,100
2,4,1,0,0,食料,87268,28.4,78529,28.5,86599,26.9,97567,29.9,111110,29
2,5,1,1,0,穀類,7174,2.3,5742,2.1,7060,2.2,9235,2.8,9989,2.6
2,6,1,1,1,米類,2021,0.7,1479,0.5,1721,0.5,2952,0.9,3598,0.9
2,6,1,1,2,パン,2891,0.9,2419,0.9,3192,1,3397,1,3081,0.8
2,6,1,1,3,麺類,1810,0.6,1508,0.5,1743,0.5,2221,0.7,2629,0.7
2,6,1,1,4,他の穀類,452,0.1,336,0.1,404,0.1,664,0.2,681,0.2
2,5,1,2,0,魚介類,6635,2.2,6700,2.4,6332,2,6245,1.9,8524,2.2
2,6,1,2,1,生鮮魚介,3963,1.3,4018,1.5,3708,1.2,3693,1.1,5372,1.4
2,6,1,2,2,塩干魚介,1166,0.4,1157,0.4,1112,0.3,1193,0.4,1332,0.3
2,6,1,2,3,魚肉練製品,584,0.2,572,0.2,630,0.2,492,0.2,762,0.2
2,6,1,2,4,他の魚介加工品,922,0.3,952,0.3,882,0.3,867,0.3,1058,0.3
2,5,1,3,0,肉類,9076,3,6687,2.4,8545,2.7,12082,3.7,16318,4.3
2,6,1,3,1,生鮮肉,7398,2.4,5403,2,6930,2.1,9928,3,13467,3.5
2,6,1,3,2,加工肉,1679,0.5,1284,0.5,1615,0.5,2153,0.7,2851,0.7
2,5,1,4,0,乳卵類,5080,1.7,4601,1.7,5067,1.6,5517,1.7,6671,1.7
2,6,1,4,1,牛乳,1591,0.5,1401,0.5,1695,0.5,1706,0.5,1986,0.5
2,6,1,4,2,乳製品,2572,0.8,2413,0.9,2506,0.8,2689,0.8,3411,0.9
2,6,1,4,3,卵,917,0.3,787,0.3,866,0.3,1122,0.3,1273,0.3
2,5,1,5,0,野菜・海藻,11876,3.9,11476,4.2,11578,3.6,12395,3.8,13810,3.6
2,6,1,5,1,生鮮野菜,8385,2.7,8067,2.9,8149,2.5,8859,2.7,9747,2.5
2,6,1,5,2,乾物・海藻,859,0.3,797,0.3,810,0.3,971,0.3,1067,0.3
2,6,1,5,3,大豆加工品,1261,0.4,1202,0.4,1295,0.4,1302,0.4,1367,0.4
2,6,1,5,4,他の野菜・海藻加工品,1371,0.4,1409,0.5,1325,0.4,1263,0.4,1628,0.4
2,5,1,6,0,果物,3724,1.2,4251,1.5,3596,1.1,3121,1,2863,0.7
2,6,1,6,1,生鮮果物,3315,1.1,3781,1.4,3225,1,2751,0.8,2547,0.7
2,6,1,6,2,果物加工品,410,0.1,470,0.2,371,0.1,369,0.1,316,0.1
2,5,1,7,0,油脂・調味料,4375,1.4,3827,1.4,4603,1.4,4666,1.4,5928,1.5
2,6,1,7,1,油脂,500,0.2,428,0.2,490,0.2,569,0.2,756,0.2
2,6,1,7,2,調味料,3876,1.3,3399,1.2,4113,1.3,4097,1.3,5173,1.3
2,5,1,8,0,菓子類,6725,2.2,5348,1.9,6819,2.1,8610,2.6,8967,2.3
2,5,1,9,0,調理食品,12429,4,11938,4.3,12682,3.9,12319,3.8,14733,3.8
2,6,1,9,1,主食的調理食品,5461,1.8,5368,1.9,5488,1.7,5336,1.6,6280,1.6
2,6,1,9,2,他の調理食品,6969,2.3,6570,2.4,7195,2.2,6983,2.1,8453,2.2
2,5,1,10,0,飲料,5919,1.9,5438,2,5948,1.8,6530,2,6854,1.8
2,6,1,10,1,茶類,1380,0.4,1444,0.5,1416,0.4,1224,0.4,1323,0.3
2,6,1,10,2,コーヒー・ココア,1121,0.4,968,0.4,1187,0.4,1373,0.4,1039,0.3
2,6,1,10,3,他の飲料,3418,1.1,3026,1.1,3345,1,3932,1.2,4492,1.2
2,5,1,11,0,酒類,4169,1.4,4600,1.7,4048,1.3,3648,1.1,3596,0.9
2,5,1,12,0,外食,10087,3.3,7922,2.9,10321,3.2,13200,4.1,12858,3.4
2,6,1,12,1,一般外食,9564,3.1,7922,2.9,10011,3.1,12068,3.7,10243,2.7
2,6,1,12,2,学校給食,523,0.2,-,-,309,0.1,1132,0.3,2615,0.7
2,4,2,0,0,住居,28725,9.3,30447,11,37290,11.6,19979,6.1,12760,3.3
2,5,2,1,0,家賃地代,17022,5.5,15254,5.5,20247,6.3,18512,5.7,11194,2.9
2,5,2,2,0,設備修繕・維持,11704,3.8,15193,5.5,17044,5.3,1467,0.5,1566,0.4
2,6,2,2,1,設備材料,3571,1.2,6548,2.4,2456,0.8,122,0,237,0.1
2,6,2,2,2,工事その他のサービス,8132,2.6,8645,3.1,14588,4.5,1345,0.4,1329,0.3
2,4,3,0,0,光熱・水道,20877,6.8,19143,6.9,20859,6.5,21727,6.7,28707,7.5
2,5,3,1,0,電気代,8814,2.9,8534,3.1,8533,2.6,9123,2.8,10594,2.8
2,5,3,2,0,ガス代,5480,1.8,5192,1.9,5536,1.7,5616,1.7,6580,1.7
2,5,3,3,0,他の光熱,28,0,47,0,16,0,12,0,9,0
2,5,3,4,0,上下水道料,6555,2.1,5371,1.9,6774,2.1,6976,2.1,11525,3
2,4,4,0,0,家具・家事用品,17572,5.7,15073,5.5,18559,5.8,19749,6.1,22304,5.8
2,5,4,1,0,家庭用耐久財,7044,2.3,6621,2.4,6361,2,8529,2.6,7686,2
2,6,4,1,1,家事用耐久財,4004,1.3,2937,1.1,3175,1,6198,1.9,6907,1.8
2,6,4,1,2,冷暖房用器具,2300,0.7,3519,1.3,1597,0.5,1345,0.4,484,0.1
2,6,4,1,3,一般家具,741,0.2,166,0.1,1589,0.5,986,0.3,295,0.1
2,5,4,2,0,室内装備・装飾品,1039,0.3,825,0.3,1847,0.6,317,0.1,1465,0.4
2,5,4,3,0,寝具類,1155,0.4,662,0.2,1579,0.5,1195,0.4,2393,0.6
2,5,4,4,0,家事雑貨,3336,1.1,2469,0.9,3289,1,4691,1.4,4653,1.2
2,5,4,5,0,家事用消耗品,4102,1.3,3454,1.3,4534,1.4,4528,1.4,5090,1.3
2,5,4,6,0,家事サービス,894,0.3,1041,0.4,950,0.3,489,0.2,1018,0.3
2,4,5,0,0,被服及び履物,13437,4.4,9752,3.5,13707,4.3,16608,5.1,24913,6.5
2,5,5,1,0,和服,108,0,-,-,162,0.1,80,0,629,0.2
2,5,5,2,0,洋服,4879,1.6,3249,1.2,5226,1.6,6948,2.1,7144,1.9
2,6,5,2,1,男子用洋服,1579,0.5,1738,0.6,1270,0.4,1578,0.5,1779,0.5
2,6,5,2,2,婦人用洋服,2687,0.9,1442,0.5,3525,1.1,3875,1.2,3464,0.9
2,6,5,2,3,子供用洋服,613,0.2,70,0,430,0.1,1495,0.5,1900,0.5
2,5,5,3,0,シャツ・セーター類,3047,1,2656,1,2960,0.9,3370,1,4734,1.2
2,6,5,3,1,男子用シャツ・セーター類,799,0.3,642,0.2,696,0.2,874,0.3,1896,0.5
2,6,5,3,2,婦人用シャツ・セーター類,1970,0.6,2014,0.7,1941,0.6,1828,0.6,2233,0.6
2,6,5,3,3,子供用シャツ・セーター類,278,0.1,-,-,323,0.1,668,0.2,604,0.2
2,5,5,4,0,下着類,1341,0.4,933,0.3,1318,0.4,1669,0.5,2877,0.7
2,6,5,4,1,男子用下着類,473,0.2,448,0.2,463,0.1,478,0.1,637,0.2
2,6,5,4,2,婦人用下着類,742,0.2,485,0.2,757,0.2,857,0.3,1868,0.5
2,6,5,4,3,子供用下着類,127,0,-,-,98,0,333,0.1,373,0.1
2,5,5,5,0,生地・糸類,232,0.1,260,0.1,204,0.1,197,0.1,268,0.1
2,5,5,6,0,他の被服,878,0.3,689,0.2,955,0.3,1102,0.3,1051,0.3
2,5,5,7,0,履物類,1722,0.6,1176,0.4,1632,0.5,2294,0.7,3598,0.9
2,5,5,8,0,被服関連サービス,1230,0.4,789,0.3,1251,0.4,946,0.3,4612,1.2
2,4,6,0,0,保健医療,16260,5.3,16430,6,15244,4.7,14451,4.4,24356,6.3
2,5,6,1,0,医薬品,2711,0.9,2815,1,2885,0.9,2494,0.8,2093,0.5
