項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9351,-,2587,-,2231,-,7413,-,7121,-,649,-
0,0,0,0,0,調査世帯数,215,-,-,200,-,54,-,46,-,161,-,154,-,15,-
0,0,0,0,0,世帯人員,2.38,-,-,2.38,-,2.32,-,2.32,-,2.41,-,2.4,-,2.4,-
0,0,0,0,0,有業人員,0.48,-,-,0.48,-,0.44,-,0.48,-,0.49,-,0.48,-,0.45,-
0,0,0,0,0,世帯主平均年齢,75.2,-,-,75.5,-,75,-,75.9,-,75.3,-,75.4,-,71,-
1,0,0,0,0,受取,888037,-,6.8,907419,-,571224,-,586660,-,998600,-,1007899,-,608545,-
1,1,0,0,0,実収入,401199,100,3,407072,100,284875,100,288554,100,441795,100,444198,100,316524,100
1,2,0,0,0,経常収入,397168,99,3.2,402772,98.9,284083,99.7,287643,99.7,436633,98.8,438836,98.8,316360,99.9
1,3,0,0,0,勤め先収入,22477,5.6,19,22865,5.6,7229,2.5,8385,2.9,27799,6.3,27401,6.2,16882,5.3
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,4713,1.2,-48.7,4164,1,697,0.2,808,0.3,6115,1.4,5215,1.2,12634,4
1,6,0,0,0,うち女,4713,1.2,-48.7,4164,1,697,0.2,808,0.3,6115,1.4,5215,1.2,12634,4
1,4,0,0,0,他の世帯員収入,17764,4.4,83.2,18701,4.6,6533,2.3,7577,2.6,21683,4.9,22186,5,4248,1.3
1,3,0,0,0,事業・内職収入,14901,3.7,246.4,15934,3.9,9464,3.3,10976,3.8,16798,3.8,17487,3.9,-,-
1,4,0,0,0,家賃収入,8376,2.1,201.2,8956,2.2,1159,0.4,1344,0.5,10894,2.5,11341,2.6,-,-
1,4,0,0,0,他の事業収入,1834,0.5,251.3,1962,0.5,-,-,-,-,2475,0.6,2576,0.6,-,-
1,4,0,0,0,内職収入,4691,1.2,369.6,5016,1.2,8305,2.9,9632,3.3,3429,0.8,3570,0.8,-,-
1,3,0,0,0,他の経常収入,359789,89.7,-0.5,363972,89.4,267390,93.9,268282,93,392036,88.7,393948,88.7,299477,94.6
1,4,0,0,0,財産収入,3722,0.9,-10.5,3980,1,639,0.2,741,0.3,4798,1.1,4995,1.1,-,-
1,4,0,0,0,社会保障給付,355144,88.5,-0.2,359903,88.4,266669,93.6,267446,92.7,386021,87.4,388865,87.5,286529,90.5
1,5,0,0,0,公的年金給付,352522,87.9,1.5,357564,87.8,264987,93,267446,92.7,383071,86.7,385794,86.9,279819,88.4
1,5,0,0,0,他の社会保障給付,2622,0.7,-69.7,2339,0.6,1682,0.6,-,-,2950,0.7,3071,0.7,6710,2.1
1,4,0,0,0,仕送り金,923,0.2,-43.2,89,0,81,0,94,0,1217,0.3,87,0,12949,4.1
1,2,0,0,0,特別収入,4032,1,-15.5,4300,1.1,792,0.3,911,0.3,5163,1.2,5362,1.2,164,0.1
1,3,0,0,0,受贈金,167,0,-67.3,179,0,-,-,-,-,225,0.1,235,0.1,-,-
1,3,0,0,0,他の特別収入,3865,1,-9.3,4121,1,792,0.3,911,0.3,4937,1.1,5127,1.2,164,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),396359,-,9.2,406754,-,231736,-,241015,-,453811,-,458673,-,246469,-
1,2,0,0,0,預貯金引出,280801,-,8.8,285837,-,186251,-,190625,-,313798,-,315662,-,208188,-
1,2,0,0,0,保険金,51354,-,-6.7,53245,-,7233,-,7853,-,66751,-,67464,-,24081,-
1,3,0,0,0,個人・企業年金保険金,51354,-,-5.4,53245,-,7233,-,7853,-,66751,-,67464,-,24081,-
1,3,0,0,0,他の保険金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
