項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,686,-,-,90,-,103,-,101,-,97,-,102,-,98,-,95,-
0,0,0,0,0,世帯人員,2.95,-,-,2.58,-,2.94,-,2.77,-,2.94,-,3.13,-,3.07,-,3.23,-
0,0,0,0,0,有業人員,1.29,-,-,1.12,-,1.28,-,1.1,-,1.35,-,1.38,-,1.43,-,1.39,-
0,0,0,0,0,世帯主平均年齢,59.2,-,-,61.2,-,64.3,-,62.2,-,57,-,55.5,-,55.6,-,58.6,-
2,2,0,0,0,生計支出,307353,-,-3.3,98928,-,159035,-,209812,-,260369,-,317780,-,408028,-,694529,-
2,3,0,0,0,消費支出,307353,100,-3,98928,100,159035,100,209812,100,260369,100,317780,100,408028,100,694529,100
2,4,1,0,0,食料,87268,28.4,0.7,51949,52.5,67747,42.6,75251,35.9,80303,30.8,97052,30.5,108742,26.7,129296,18.6
2,5,1,1,0,穀類,7174,2.3,5.1,4776,4.8,6289,4,7279,3.5,6720,2.6,7927,2.5,8431,2.1,8754,1.3
2,6,1,1,1,米類,2021,0.7,0.8,1357,1.4,1562,1,2726,1.3,1570,0.6,2311,0.7,2673,0.7,1937,0.3
2,6,1,1,2,パン,2891,0.9,-2.5,2027,2,2767,1.7,2512,1.2,2804,1.1,3155,1,2918,0.7,4041,0.6
2,6,1,1,3,麺類,1810,0.6,22.4,1145,1.2,1598,1,1706,0.8,1836,0.7,1933,0.6,2151,0.5,2290,0.3
2,6,1,1,4,他の穀類,452,0.1,18.9,247,0.2,362,0.2,335,0.2,510,0.2,528,0.2,688,0.2,487,0.1
2,5,1,2,0,魚介類,6635,2.2,11,4481,4.5,5571,3.5,6739,3.2,6202,2.4,6707,2.1,7624,1.9,9088,1.3
2,6,1,2,1,生鮮魚介,3963,1.3,12,2778,2.8,3271,2.1,4211,2,3706,1.4,3998,1.3,4598,1.1,5160,0.7
2,6,1,2,2,塩干魚介,1166,0.4,6.9,757,0.8,1103,0.7,1164,0.6,1043,0.4,1181,0.4,1343,0.3,1562,0.2
