項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4460,-,2806,-,2122,-,612,-
0,0,0,0,0,調査世帯数,657,-,289,-,186,-,139,-,43,-
0,0,0,0,0,世帯人員,2.91,-,2,-,3,-,4,-,5.34,-
0,0,0,0,0,有業人員,1.3,-,0.88,-,1.52,-,1.73,-,1.93,-
0,0,0,0,0,世帯主平均年齢,59.3,-,68.5,-,55.5,-,47.8,-,50.5,-
2,2,0,0,0,生計支出,272875,-,232714,-,287444,-,311606,-,364498,-
2,3,0,0,0,消費支出,272875,100,232714,100,287444,100,311606,100,364498,100
2,4,1,0,0,食料,87384,32,76081,32.7,87479,30.4,101298,32.5,121076,33.2
2,5,1,1,0,穀類,7724,2.8,6228,2.7,7681,2.7,10065,3.2,10713,2.9
2,6,1,1,1,米類,2021,0.7,1688,0.7,1988,0.7,2539,0.8,2801,0.8
2,6,1,1,2,パン,3098,1.1,2595,1.1,3187,1.1,3834,1.2,3804,1
2,6,1,1,3,麺類,2013,0.7,1571,0.7,1960,0.7,2741,0.9,2960,0.8
2,6,1,1,4,他の穀類,592,0.2,374,0.2,546,0.2,952,0.3,1149,0.3
2,5,1,2,0,魚介類,6977,2.6,6949,3,6466,2.2,6799,2.2,10133,2.8
2,6,1,2,1,生鮮魚介,4251,1.6,4202,1.8,3812,1.3,4176,1.3,6879,1.9
2,6,1,2,2,塩干魚介,1233,0.5,1249,0.5,1156,0.4,1289,0.4,1279,0.4
2,6,1,2,3,魚肉練製品,541,0.2,545,0.2,541,0.2,473,0.2,753,0.2
2,6,1,2,4,他の魚介加工品,951,0.3,953,0.4,957,0.3,860,0.3,1223,0.3
2,5,1,3,0,肉類,10086,3.7,7308,3.1,9685,3.4,13929,4.5,18843,5.2
2,6,1,3,1,生鮮肉,8244,3,5884,2.5,7873,2.7,11502,3.7,15840,4.3
2,6,1,3,2,加工肉,1842,0.7,1424,0.6,1811,0.6,2427,0.8,3003,0.8
2,5,1,4,0,乳卵類,5585,2,4958,2.1,5211,1.8,6569,2.1,8462,2.3
2,6,1,4,1,牛乳,1672,0.6,1550,0.7,1516,0.5,1860,0.6,2618,0.7
