項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,676,-,-,96,-,92,-,102,-,97,-,92,-,100,-,97,-
0,0,0,0,0,世帯人員,2.96,-,-,2.47,-,2.76,-,2.75,-,2.97,-,3.08,-,3.35,-,3.33,-
0,0,0,0,0,有業人員,1.32,-,-,1.05,-,1.07,-,1.28,-,1.3,-,1.39,-,1.5,-,1.67,-
0,0,0,0,0,世帯主平均年齢,59.3,-,-,65.2,-,62.5,-,62.4,-,58.7,-,57.2,-,54.8,-,54.3,-
2,2,0,0,0,生計支出,314224,-,-6.7,105968,-,160009,-,209358,-,260129,-,314333,-,386041,-,760984,-
2,3,0,0,0,消費支出,314224,100,-6.7,105968,100,160009,100,209358,100,260129,100,314333,100,386041,100,760984,100
2,4,1,0,0,食料,89611,28.5,3.1,51059,48.2,68982,43.1,73344,35,91696,35.3,98341,31.3,113912,29.5,129398,17
2,5,1,1,0,穀類,6535,2.1,0.6,4661,4.4,5329,3.3,5757,2.7,6829,2.6,7211,2.3,8265,2.1,7659,1
2,6,1,1,1,米類,1835,0.6,-3,1234,1.2,1477,0.9,1947,0.9,1852,0.7,1983,0.6,2266,0.6,2076,0.3
2,6,1,1,2,パン,2727,0.9,-7.7,2035,1.9,2191,1.4,2184,1,2796,1.1,2993,1,3521,0.9,3353,0.4
2,6,1,1,3,麺類,1500,0.5,17.1,1050,1,1385,0.9,1268,0.6,1776,0.7,1680,0.5,1782,0.5,1552,0.2
