項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1963,-,6699,-,586,-,164,-,752,-,4808,-
0,0,0,0,0,調査世帯数,370,-,72,-,251,-,20,-,5,-,27,-,179,-
0,0,0,0,0,世帯人員,3.28,-,2,-,3.68,-,2.72,-,3.22,-,3.49,-,3.35,-
0,0,0,0,0,有業人員,1.72,-,1.56,-,1.76,-,1.87,-,1,-,1.66,-,2.2,-
0,0,0,0,0,世帯主平均年齢,49.7,-,56.8,-,46.6,-,55.6,-,42.3,-,53.8,-,49.5,-
1,0,0,0,0,受取,1358217,-,1099230,-,1550091,-,555155,-,452230,-,950519,-,1580720,-
1,1,0,0,0,実収入,570442,100,557393,100,607048,100,296175,100,250654,100,492088,100,576968,100
1,2,0,0,0,経常収入,565677,99.2,550180,98.7,602482,99.2,292799,98.9,250250,99.8,490853,99.7,573625,99.4
1,3,0,0,0,勤め先収入,505673,88.6,458774,82.3,555797,91.6,233295,78.8,192287,76.7,393754,80,533742,92.5
1,4,0,0,0,世帯主収入,426290,74.7,354881,63.7,476025,78.4,206235,69.6,192287,76.7,341056,69.3,375812,65.1
1,6,0,0,0,うち男,407292,71.4,346287,62.1,470469,77.5,45678,15.4,-,-,285448,58,364561,63.2
1,5,0,0,0,定期収入,415708,72.9,342310,61.4,464147,76.5,206048,69.6,192287,76.7,339111,68.9,373386,64.7
1,5,0,0,0,臨時収入,7349,1.3,6757,1.2,8755,1.4,187,0.1,-,-,1944,0.4,2426,0.4
1,5,0,0,0,賞与,3233,0.6,5814,1,3123,0.5,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,73646,12.9,103893,18.6,74619,12.3,-,-,-,-,43399,8.8,152515,26.4
1,6,0,0,0,うち女,69756,12.2,101107,18.1,69629,11.5,-,-,-,-,43399,8.8,144424,25
1,4,0,0,0,他の世帯員収入,5737,1,-,-,5153,0.8,27061,9.1,-,-,9300,1.9,5415,0.9
1,3,0,0,0,事業・内職収入,10791,1.9,15384,2.8,11198,1.8,317,0.1,-,-,3334,0.7,9399,1.6
1,4,0,0,0,家賃収入,4681,0.8,15384,2.8,2105,0.3,-,-,-,-,3334,0.7,7129,1.2
1,4,0,0,0,他の事業収入,962,0.2,-,-,1436,0.2,-,-,-,-,-,-,2000,0.3
1,4,0,0,0,内職収入,5148,0.9,-,-,7657,1.3,317,0.1,-,-,-,-,270,0
1,3,0,0,0,他の経常収入,49214,8.6,76022,13.6,35487,5.8,59187,20,57963,23.1,93765,19.1,30483,5.3
1,4,0,0,0,財産収入,2396,0.4,411,0.1,3455,0.6,-,-,-,-,-,-,54,0
1,4,0,0,0,社会保障給付,46544,8.2,75497,13.5,31983,5.3,55454,18.7,44657,17.8,93765,19.1,30361,5.3
1,5,0,0,0,公的年金給付,27835,4.9,75338,13.5,6699,1.1,39949,13.5,-,-,82715,16.8,17672,3.1
1,5,0,0,0,他の社会保障給付,18709,3.3,160,0,25284,4.2,15506,5.2,44657,17.8,11051,2.2,12689,2.2
1,4,0,0,0,仕送り金,274,0,114,0,49,0,3733,1.3,13306,5.3,-,-,68,0
1,2,0,0,0,特別収入,4765,0.8,7212,1.3,4565,0.8,3375,1.1,403,0.2,1234,0.3,3344,0.6
1,3,0,0,0,受贈金,835,0.1,2391,0.4,409,0.1,1572,0.5,-,-,-,-,69,0
1,3,0,0,0,他の特別収入,3930,0.7,4821,0.9,4157,0.7,1803,0.6,403,0.2,1234,0.3,3275,0.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),695193,-,450557,-,843917,-,213317,-,175818,-,384193,-,893987,-
1,2,0,0,0,預貯金引出,484564,-,324778,-,580717,-,180525,-,160514,-,281880,-,594086,-
1,2,0,0,0,保険金,7029,-,27497,-,1883,-,6310,-,-,-,-,-,1197,-
1,3,0,0,0,個人・企業年金保険金,2687,-,6219,-,1637,-,6310,-,-,-,-,-,854,-
1,3,0,0,0,他の保険金,4342,-,21279,-,246,-,-,-,-,-,-,-,343,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,94062,-,-,-,140404,-,-,-,-,-,-,-,195633,-
1,2,0,0,0,他の借入金,74,-,-,-,111,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,109215,-,97870,-,120550,-,26483,-,15304,-,102313,-,103020,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,250,-,412,-,252,-,-,-,-,-,-,-,51,-
1,1,0,0,0,繰入金,92582,-,91280,-,99127,-,45663,-,25759,-,74238,-,109765,-
2,0,0,0,0,支払,1358217,-,1099230,-,1550091,-,555155,-,452230,-,950519,-,1580720,-
2,1,0,0,0,実支出,546441,-,425926,-,626293,-,227085,-,155741,-,398435,-,650403,-
2,2,0,0,0,生計支出,440946,-,317372,-,513465,-,187539,-,135367,-,314866,-,552732,-
2,3,0,0,0,消費支出,327464,100,317372,100,344074,100,187539,100,135367,100,314866,100,316710,100
2,4,1,0,0,食料,88990,27.2,89043,28.1,91557,26.6,63765,34,58653,43.3,85640,27.2,91737,29
2,5,1,1,0,穀類,7113,2.2,5399,1.7,7740,2.2,6135,3.3,6105,4.5,6761,2.1,7464,2.4
2,6,1,1,1,米類,1949,0.6,1556,0.5,2064,0.6,1541,0.8,1697,1.3,2270,0.7,2183,0.7
2,6,1,1,2,パン,3131,1,2419,0.8,3430,1,3056,1.6,3295,2.4,2384,0.8,3335,1.1
2,6,1,1,3,麺類,1537,0.5,1076,0.3,1661,0.5,1314,0.7,1065,0.8,1814,0.6,1514,0.5
2,6,1,1,4,他の穀類,495,0.2,348,0.1,585,0.2,224,0.1,47,0,292,0.1,432,0.1
2,5,1,2,0,魚介類,4974,1.5,5212,1.6,4786,1.4,3456,1.8,2048,1.5,7216,2.3,5042,1.6
2,6,1,2,1,生鮮魚介,3024,0.9,3241,1,2850,0.8,2200,1.2,1522,1.1,4646,1.5,3032,1
2,6,1,2,2,塩干魚介,804,0.2,708,0.2,827,0.2,370,0.2,11,0,1183,0.4,810,0.3
2,6,1,2,3,魚肉練製品,453,0.1,447,0.1,430,0.1,351,0.2,160,0.1,749,0.2,446,0.1
2,6,1,2,4,他の魚介加工品,694,0.2,816,0.3,679,0.2,535,0.3,354,0.3,638,0.2,754,0.2
2,5,1,3,0,肉類,8458,2.6,6211,2,9299,2.7,5141,2.7,7096,5.2,9416,3,8590,2.7
2,6,1,3,1,生鮮肉,7002,2.1,5154,1.6,7730,2.2,4161,2.2,5609,4.1,7547,2.4,7101,2.2
2,6,1,3,2,加工肉,1457,0.4,1057,0.3,1569,0.5,980,0.5,1487,1.1,1869,0.6,1489,0.5
2,5,1,4,0,乳卵類,4292,1.3,3376,1.1,4735,1.4,2406,1.3,2413,1.8,4212,1.3,4044,1.3
2,6,1,4,1,牛乳,1230,0.4,1078,0.3,1380,0.4,659,0.4,849,0.6,736,0.2,1148,0.4
2,6,1,4,2,乳製品,2266,0.7,1709,0.5,2482,0.7,1239,0.7,908,0.7,2600,0.8,2147,0.7
2,6,1,4,3,卵,796,0.2,589,0.2,873,0.3,507,0.3,656,0.5,877,0.3,749,0.2
2,5,1,5,0,野菜・海藻,8725,2.7,8141,2.6,9068,2.6,5222,2.8,4243,3.1,9922,3.2,8747,2.8
2,6,1,5,1,生鮮野菜,6003,1.8,5281,1.7,6311,1.8,3622,1.9,3353,2.5,6998,2.2,5952,1.9
2,6,1,5,2,乾物・海藻,727,0.2,809,0.3,750,0.2,351,0.2,206,0.2,609,0.2,756,0.2
2,6,1,5,3,大豆加工品,1084,0.3,1060,0.3,1122,0.3,507,0.3,267,0.2,1262,0.4,1093,0.3
2,6,1,5,4,他の野菜・海藻加工品,910,0.3,990,0.3,886,0.3,742,0.4,417,0.3,1054,0.3,946,0.3
2,5,1,6,0,果物,2949,0.9,3066,1,2864,0.8,2163,1.2,1615,1.2,4013,1.3,2929,0.9
2,6,1,6,1,生鮮果物,2610,0.8,2716,0.9,2534,0.7,2016,1.1,1380,1,3479,1.1,2545,0.8
2,6,1,6,2,果物加工品,338,0.1,351,0.1,330,0.1,147,0.1,236,0.2,534,0.2,384,0.1
2,5,1,7,0,油脂・調味料,3872,1.2,3681,1.2,4122,1.2,2412,1.3,2278,1.7,3290,1,3955,1.2
2,6,1,7,1,油脂,413,0.1,442,0.1,431,0.1,190,0.1,176,0.1,355,0.1,384,0.1
2,6,1,7,2,調味料,3459,1.1,3239,1,3691,1.1,2221,1.2,2101,1.6,2935,0.9,3571,1.1
2,5,1,8,0,菓子類,7884,2.4,6981,2.2,8250,2.4,6945,3.7,5081,3.8,7707,2.4,8499,2.7
2,5,1,9,0,調理食品,11438,3.5,10752,3.4,11435,3.3,11913,6.4,7802,5.8,12884,4.1,11685,3.7
2,6,1,9,1,主食的調理食品,5304,1.6,4676,1.5,5255,1.5,5802,3.1,3393,2.5,6998,2.2,5394,1.7
2,6,1,9,2,他の調理食品,6134,1.9,6077,1.9,6181,1.8,6110,3.3,4409,3.3,5886,1.9,6291,2
2,5,1,10,0,飲料,4761,1.5,4327,1.4,5038,1.5,3270,1.7,2565,1.9,4591,1.5,4548,1.4
2,6,1,10,1,茶類,1090,0.3,1137,0.4,1094,0.3,903,0.5,586,0.4,1071,0.3,998,0.3
2,6,1,10,2,コーヒー・ココア,1088,0.3,1032,0.3,1127,0.3,710,0.4,540,0.4,1178,0.4,1123,0.4
2,6,1,10,3,他の飲料,2584,0.8,2157,0.7,2817,0.8,1657,0.9,1439,1.1,2342,0.7,2427,0.8
2,5,1,11,0,酒類,3212,1,4360,1.4,3049,0.9,1014,0.5,267,0.2,3385,1.1,4042,1.3
2,5,1,12,0,外食,21311,6.5,27537,8.7,21171,6.2,13688,7.3,17138,12.7,12244,3.9,22192,7
2,6,1,12,1,一般外食,19865,6.1,27537,8.7,19192,5.6,12254,6.5,12029,8.9,11759,3.7,20712,6.5
2,6,1,12,2,学校給食,1447,0.4,-,-,1979,0.6,1433,0.8,5110,3.8,485,0.2,1479,0.5
2,4,2,0,0,住居,25830,7.9,30608,9.6,24149,7,17356,9.3,6895,5.1,34946,11.1,22755,7.2
2,5,2,1,0,家賃地代,19929,6.1,17788,5.6,21513,6.3,17280,9.2,6675,4.9,13464,4.3,20386,6.4
2,5,2,2,0,設備修繕・維持,5901,1.8,12819,4,2636,0.8,75,0,220,0.2,21482,6.8,2368,0.7
2,6,2,2,1,設備材料,1621,0.5,471,0.1,436,0.1,75,0,220,0.2,16392,5.2,373,0.1
2,6,2,2,2,工事その他のサービス,4280,1.3,12348,3.9,2199,0.6,-,-,-,-,5090,1.6,1995,0.6
2,4,3,0,0,光熱・水道,24257,7.4,21656,6.8,24650,7.2,17591,9.4,12264,9.1,32740,10.4,23601,7.5
2,5,3,1,0,電気代,10711,3.3,9033,2.8,11403,3.3,7061,3.8,5672,4.2,11779,3.7,10422,3.3
2,5,3,2,0,ガス代,7420,2.3,7137,2.2,7213,2.1,6069,3.2,5288,3.9,11065,3.5,6966,2.2
2,5,3,3,0,他の光熱,456,0.1,711,0.2,401,0.1,462,0.2,-,-,280,0.1,569,0.2
2,5,3,4,0,上下水道料,5668,1.7,4775,1.5,5633,1.6,4000,2.1,1304,1,9617,3.1,5644,1.8
2,4,4,0,0,家具・家事用品,13209,4,12799,4,15072,4.4,2627,1.4,2502,1.8,5918,1.9,12971,4.1
2,5,4,1,0,家庭用耐久財,4729,1.4,3042,1,6152,1.8,63,0,-,-,96,0,4666,1.5
2,6,4,1,1,家事用耐久財,2714,0.8,2861,0.9,3202,0.9,-,-,-,-,96,0,2501,0.8
2,6,4,1,2,冷暖房用器具,942,0.3,177,0.1,1355,0.4,-,-,-,-,-,-,1761,0.6
2,6,4,1,3,一般家具,1073,0.3,4,0,1595,0.5,63,0,-,-,-,-,404,0.1
2,5,4,2,0,室内装備・装飾品,335,0.1,678,0.2,280,0.1,7,0,24,0,178,0.1,370,0.1
2,5,4,3,0,寝具類,785,0.2,345,0.1,1060,0.3,-,-,-,-,92,0,425,0.1
2,5,4,4,0,家事雑貨,2895,0.9,3133,1,3157,0.9,625,0.3,1010,0.7,1714,0.5,2622,0.8
2,5,4,5,0,家事用消耗品,3920,1.2,4052,1.3,4132,1.2,1870,1,1467,1.1,3284,1,3957,1.2
2,5,4,6,0,家事サービス,544,0.2,1548,0.5,291,0.1,61,0,-,-,554,0.2,931,0.3
2,4,5,0,0,被服及び履物,11497,3.5,8934,2.8,12606,3.7,5540,3,8036,5.9,12957,4.1,12327,3.9
2,5,5,1,0,和服,13,0,-,-,19,0,-,-,-,-,-,-,26,0
2,5,5,2,0,洋服,5517,1.7,4185,1.3,6280,1.8,1781,0.9,4597,3.4,5105,1.6,6389,2
2,6,5,2,1,男子用洋服,1239,0.4,2361,0.7,1123,0.3,148,0.1,-,-,194,0.1,1410,0.4
2,6,5,2,2,婦人用洋服,3439,1.1,1824,0.6,3963,1.2,1333,0.7,3525,2.6,4635,1.5,4132,1.3
2,6,5,2,3,子供用洋服,838,0.3,-,-,1194,0.3,301,0.2,1072,0.8,277,0.1,847,0.3
2,5,5,3,0,シャツ・セーター類,1701,0.5,1561,0.5,1887,0.5,416,0.2,-,-,1407,0.4,1578,0.5
2,6,5,3,1,男子用シャツ・セーター類,494,0.2,602,0.2,513,0.1,261,0.1,-,-,219,0.1,522,0.2
2,6,5,3,2,婦人用シャツ・セーター類,944,0.3,959,0.3,981,0.3,155,0.1,-,-,1187,0.4,965,0.3
2,6,5,3,3,子供用シャツ・セーター類,263,0.1,-,-,393,0.1,-,-,-,-,-,-,91,0
2,5,5,4,0,下着類,740,0.2,492,0.2,785,0.2,936,0.5,1420,1,832,0.3,703,0.2
2,6,5,4,1,男子用下着類,82,0,82,0,99,0,-,-,-,-,-,-,56,0
2,6,5,4,2,婦人用下着類,511,0.2,411,0.1,467,0.1,936,0.5,1420,1,832,0.3,486,0.2
2,6,5,4,3,子供用下着類,147,0,-,-,220,0.1,-,-,-,-,-,-,161,0.1
2,5,5,5,0,生地・糸類,91,0,148,0,86,0,21,0,76,0.1,44,0,103,0
2,5,5,6,0,他の被服,953,0.3,585,0.2,1014,0.3,763,0.4,1111,0.8,1522,0.5,1048,0.3
2,5,5,7,0,履物類,1970,0.6,1288,0.4,2060,0.6,1354,0.7,832,0.6,3423,1.1,2029,0.6
2,5,5,8,0,被服関連サービス,513,0.2,673,0.2,475,0.1,268,0.1,-,-,625,0.2,451,0.1
2,4,6,0,0,保健医療,17909,5.5,20163,6.4,16430,4.8,6356,3.4,551,0.4,34203,10.9,12477,3.9
2,5,6,1,0,医薬品,2880,0.9,3127,1,2727,0.8,1984,1.1,107,0.1,4301,1.4,2714,0.9
2,5,6,2,0,健康保持用摂取品,1463,0.4,1366,0.4,850,0.2,616,0.3,-,-,7838,2.5,716,0.2
2,5,6,3,0,保健医療用品・器具,5088,1.6,9360,2.9,4180,1.2,1026,0.5,-,-,5194,1.6,3069,1
2,5,6,4,0,保健医療サービス,8477,2.6,6308,2,8674,2.5,2731,1.5,444,0.3,16870,5.4,5979,1.9
2,4,7,0,0,交通・通信,37694,11.5,35711,11.3,40654,11.8,21515,11.5,11695,8.6,29106,9.2,34984,11
2,5,7,1,0,交通,10946,3.3,16508,5.2,10115,2.9,7124,3.8,1480,1.1,6805,2.2,11515,3.6
2,5,7,2,0,自動車等関係費,13479,4.1,9333,2.9,16279,4.7,2455,1.3,874,0.6,7955,2.5,10114,3.2
2,6,7,2,1,自動車等購入,3180,1,-,-,4746,1.4,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,441,0.1,346,0.1,556,0.2,-,-,-,-,-,-,810,0.3
2,6,7,2,3,自動車等維持,9859,3,8987,2.8,10976,3.2,2455,1.3,874,0.6,7955,2.5,9304,2.9
2,5,7,3,0,通信,13269,4.1,9871,3.1,14261,4.1,11936,6.4,9341,6.9,14347,4.6,13355,4.2
2,4,8,0,0,教育,22622,6.9,-,-,32628,9.5,10220,5.4,1468,1.1,2182,0.7,14466,4.6
2,5,8,1,0,授業料等,17099,5.2,-,-,24665,7.2,9809,5.2,-,-,-,-,6822,2.2
2,5,8,2,0,教科書・学習参考教材,178,0.1,-,-,266,0.1,-,-,-,-,-,-,141,0
2,5,8,3,0,補習教育,5345,1.6,-,-,7698,2.2,412,0.2,1468,1.1,2182,0.7,7503,2.4
2,4,9,0,0,教養娯楽,35072,10.7,34068,10.7,35915,10.4,19809,10.6,12717,9.4,42073,13.4,35093,11.1
2,5,9,1,0,教養娯楽用耐久財,3767,1.2,669,0.2,5262,1.5,-,-,-,-,1470,0.5,3809,1.2
2,5,9,2,0,教養娯楽用品,6493,2,6534,2.1,6785,2,6270,3.3,1018,0.8,3958,1.3,7031,2.2
2,5,9,3,0,書籍・他の印刷物,3033,0.9,4098,1.3,2806,0.8,1737,0.9,531,0.4,3289,1,3122,1
2,5,9,4,0,教養娯楽サービス,21779,6.7,22768,7.2,21063,6.1,11802,6.3,11169,8.3,33356,10.6,21131,6.7
2,6,9,4,1,宿泊料,2100,0.6,2350,0.7,2248,0.7,1064,0.6,-,-,931,0.3,1905,0.6
2,6,9,4,2,パック旅行費,3006,0.9,3466,1.1,1644,0.5,3086,1.6,-,-,13880,4.4,3022,1
2,6,9,4,3,月謝類,4815,1.5,1563,0.5,6017,1.7,2332,1.2,7077,5.2,4522,1.4,3817,1.2
2,6,9,4,4,他の教養娯楽サービス,11859,3.6,15389,4.8,11154,3.2,5319,2.8,4092,3,14022,4.5,12386,3.9
2,4,10,0,0,その他の消費支出,50384,15.4,64390,20.3,50412,14.7,22760,12.1,20586,15.2,35101,11.1,56299,17.8
