項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,363,-,-,55,-,53,-,59,-,49,-,50,-,50,-,47,-
0,0,世帯人員,3.31,-,-,3.08,-,3.17,-,3.21,-,3.5,-,3.33,-,3.33,-,3.53,-
0,0,有業人員,1.71,-,-,1.71,-,1.7,-,1.66,-,1.72,-,1.61,-,1.81,-,1.76,-
0,0,世帯主平均年齢,49.7,-,-,57.1,-,48.8,-,49.4,-,48.8,-,47.1,-,48.5,-,48.2,-
0,0,消費支出,346351,-,-3.1,293504,-,281250,-,285046,-,344068,-,322344,-,459132,-,439206,-
0,0,公共的料金,98244,28.4,-5.4,86051,29.3,80473,28.6,80664,28.3,100250,29.1,91468,28.4,122419,26.7,126299,28.8
1,0,公共料金等,59964,17.3,-7.9,51107,17.4,51711,18.4,51890,18.2,62655,18.2,49287,15.3,71436,15.6,81484,18.6
1,1,米,1525,0.4,-1.2,848,0.3,1452,0.5,1574,0.6,2087,0.6,2114,0.7,1346,0.3,1242,0.3
1,1,食塩,35,0,52.2,37,0,56,0,7,0,11,0,47,0,5,0,80,0
1,1,学校給食,1355,0.4,-9.9,391,0.1,329,0.1,1355,0.5,1898,0.6,1086,0.3,2348,0.5,2068,0.5
1,1,公営家賃,3224,0.9,-22.2,4223,1.4,7534,2.7,2343,0.8,3450,1,-,-,5182,1.1,-,-
1,1,電気代,9269,2.7,-10.9,8578,2.9,7437,2.6,9068,3.2,7607,2.2,8828,2.7,10767,2.3,12538,2.9
1,1,都市ガス,6715,1.9,-16.9,6100,2.1,5555,2,6135,2.2,6654,1.9,5897,1.8,7578,1.7,9059,2.1
1,1,上下水道料,4804,1.4,-2.2,4707,1.6,4654,1.7,3850,1.4,5551,1.6,5345,1.7,5338,1.2,4213,1
1,1,医科診療代,3211,0.9,-7.3,2673,0.9,3104,1.1,2200,0.8,2898,0.8,3279,1,3633,0.8,4669,1.1
1,1,歯科診療代,1258,0.4,-3.3,2880,1,349,0.1,356,0.1,444,0.1,905,0.3,1550,0.3,2336,0.5
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,975,0.3,146.2,98,0,1564,0.6,-,-,3121,0.9,2047,0.6,-,-,-,-
1,1,鉄道運賃,5106,1.5,17.1,5320,1.8,1237,0.4,2940,1,7027,2,2987,0.9,6721,1.5,9493,2.2
1,1,鉄道通学定期代,256,0.1,-64.6,-,-,399,0.1,-,-,-,-,276,0.1,462,0.1,649,0.1
1,1,鉄道通勤定期代,3356,1,-8.1,135,0,1989,0.7,2901,1,3021,0.9,2979,0.9,5810,1.3,6591,1.5
1,1,バス代,484,0.1,54.1,497,0.2,148,0.1,670,0.2,381,0.1,685,0.2,287,0.1,709,0.2
1,1,バス通学定期代,59,0,-78.1,-,-,235,0.1,-,-,79,0,33,0,-,-,64,0
1,1,バス通勤定期代,33,0,-78.8,-,-,-,-,231,0.1,-,-,-,-,-,-,-,-
1,1,タクシー代,906,0.3,77,919,0.3,376,0.1,256,0.1,892,0.3,493,0.2,956,0.2,2428,0.6
1,1,航空運賃,624,0.2,300,-,-,-,-,-,-,981,0.3,-,-,-,-,3327,0.8
1,1,郵便料,483,0.1,10.3,632,0.2,467,0.2,425,0.1,189,0.1,288,0.1,976,0.2,419,0.1
1,1,固定電話通信料,1328,0.4,-15.7,1817,0.6,839,0.3,1283,0.5,1256,0.4,844,0.3,1425,0.3,1834,0.4
1,1,携帯電話通信料,11982,3.5,-9.9,7286,2.5,11578,4.1,12042,4.2,12712,3.7,9080,2.8,13775,3,17286,3.9
1,1,ＮＨＫ放送受信料,528,0.2,-31.4,402,0.1,446,0.2,1096,0.4,357,0.1,592,0.2,599,0.1,203,0
