項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,363,-,-,55,-,53,-,59,-,49,-,50,-,50,-,47,-
0,0,0,0,0,世帯人員,3.31,-,-,3.08,-,3.17,-,3.21,-,3.5,-,3.33,-,3.33,-,3.53,-
0,0,0,0,0,有業人員,1.71,-,-,1.71,-,1.7,-,1.66,-,1.72,-,1.61,-,1.81,-,1.76,-
0,0,0,0,0,世帯主平均年齢,49.7,-,-,57.1,-,48.8,-,49.4,-,48.8,-,47.1,-,48.5,-,48.2,-
1,0,0,0,0,受取,1171329,-,4.3,549636,-,693748,-,1004894,-,1088825,-,1254137,-,1521681,-,2065158,-
1,1,0,0,0,実収入,563659,100,5.4,106209,100,297549,100,430066,100,521643,100,633262,100,751945,100,1189176,100
1,2,0,0,0,経常収入,546707,97,3.8,103559,97.5,291017,97.8,422931,98.3,512016,98.2,606380,95.8,730656,97.2,1145316,96.3
1,3,0,0,0,勤め先収入,534239,94.8,4.4,93784,88.3,285694,96,409775,95.3,501026,96,596602,94.2,720156,95.8,1117949,94
1,4,0,0,0,世帯主収入,448085,79.5,5.5,90358,85.1,267871,90,366192,85.1,422878,81.1,484389,76.5,581592,77.3,911247,76.6
1,6,0,0,0,うち男,427433,75.8,3.6,60771,57.2,215093,72.3,344210,80,407520,78.1,484389,76.5,581592,77.3,886467,74.5
1,5,0,0,0,定期収入,426070,75.6,6.7,90252,85,266154,89.4,366108,85.1,419360,80.4,477671,75.4,564271,75,788741,66.3
1,5,0,0,0,臨時収入,5151,0.9,6,106,0.1,1139,0.4,84,0,900,0.2,4087,0.6,12258,1.6,17335,1.5
1,5,0,0,0,賞与,16863,3,-17.8,-,-,578,0.2,-,-,2618,0.5,2631,0.4,5063,0.7,105171,8.8
1,4,0,0,0,世帯主の配偶者の収入,76660,13.6,1.3,2619,2.5,17158,5.8,38232,8.9,69821,13.4,87753,13.9,124662,16.6,193974,16.3
1,6,0,0,0,うち女,72153,12.8,-4.2,2619,2.5,17158,5.8,33758,7.8,66025,12.7,87753,13.9,124662,16.6,171174,14.4
1,4,0,0,0,他の世帯員収入,9495,1.7,-16.7,808,0.8,665,0.2,5351,1.2,8328,1.6,24460,3.9,13901,1.8,12727,1.1
1,3,0,0,0,事業・内職収入,6543,1.2,7.4,1423,1.3,4518,1.5,3672,0.9,7790,1.5,316,0,886,0.1,26714,2.2
1,4,0,0,0,家賃収入,3285,0.6,-10.1,1275,1.2,3641,1.2,3215,0.7,5125,1,-,-,-,-,9564,0.8
1,4,0,0,0,他の事業収入,459,0.1,-56.9,-,-,230,0.1,-,-,2665,0.5,316,0,17,0,-,-
1,4,0,0,0,内職収入,2799,0.5,104.2,147,0.1,647,0.2,457,0.1,-,-,-,-,869,0.1,17150,1.4
1,3,0,0,0,他の経常収入,5924,1.1,-34.1,8353,7.9,804,0.3,9484,2.2,3200,0.6,9462,1.5,9614,1.3,653,0.1
1,4,0,0,0,財産収入,748,0.1,-49.2,-,-,791,0.3,1301,0.3,-,-,3101,0.5,-,-,-,-
1,4,0,0,0,社会保障給付,5132,0.9,-28,8353,7.9,13,0,8183,1.9,3200,0.6,6299,1,9551,1.3,470,0
1,5,0,0,0,公的年金給付,1034,0.2,-37.2,5917,5.6,-,-,-,-,-,-,1400,0.2,-,-,-,-
1,5,0,0,0,他の社会保障給付,4098,0.7,-25.2,2436,2.3,13,0,8183,1.9,3200,0.6,4898,0.8,9551,1.3,470,0
1,4,0,0,0,仕送り金,44,0,-88.8,-,-,-,-,-,-,-,-,62,0,63,0,183,0
