項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8917,-,2587,-,1866,-,7413,-,7051,-,1083,-
0,0,0,0,0,調査世帯数,229,-,-,205,-,56,-,41,-,173,-,164,-,24,-
0,0,0,0,0,世帯人員,2.38,-,-,2.38,-,2.23,-,2.26,-,2.43,-,2.42,-,2.31,-
0,0,0,0,0,有業人員,0.46,-,-,0.48,-,0.36,-,0.45,-,0.49,-,0.48,-,0.33,-
0,0,0,0,0,世帯主平均年齢,75.2,-,-,75.7,-,73.5,-,74.5,-,75.8,-,76,-,70.9,-
1,0,0,0,0,受取,451098,-,-2.6,473676,-,242062,-,275794,-,524038,-,526030,-,265288,-
1,1,0,0,0,実収入,40980,100,-30.4,40310,100,20085,100,20170,100,48271,100,45639,100,46494,100
1,2,0,0,0,経常収入,36490,89,-28.1,36157,89.7,18292,91.1,18672,92.6,42840,88.7,40784,89.4,39229,84.4
1,3,0,0,0,勤め先収入,20047,48.9,-6.1,18850,46.8,8084,40.2,9935,49.3,24221,50.2,21208,46.5,29900,64.3
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,4726,11.5,-58.3,4130,10.2,1573,7.8,908,4.5,5826,12.1,4982,10.9,9628,20.7
1,6,0,0,0,うち女,4726,11.5,-58.3,4130,10.2,1573,7.8,908,4.5,5826,12.1,4982,10.9,9628,20.7
1,4,0,0,0,他の世帯員収入,15321,37.4,52.9,14720,36.5,6510,32.4,9027,44.8,18395,38.1,16226,35.6,20272,43.6
1,3,0,0,0,事業・内職収入,7068,17.2,46,7927,19.7,6058,30.2,8400,41.6,7421,15.4,7802,17.1,-,-
1,4,0,0,0,家賃収入,3317,8.1,-19.5,3720,9.2,-,-,-,-,4474,9.3,4704,10.3,-,-
1,4,0,0,0,他の事業収入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,内職収入,3752,9.2,...,4207,10.4,6058,30.2,8400,41.6,2947,6.1,3098,6.8,-,-
1,3,0,0,0,他の経常収入,9375,22.9,-61.8,9381,23.3,4150,20.7,337,1.7,11198,23.2,11774,25.8,9329,20.1
1,4,0,0,0,財産収入,2710,6.6,-40.6,3039,7.5,243,1.2,337,1.7,3571,7.4,3754,8.2,-,-
1,4,0,0,0,社会保障給付,6591,16.1,-61.4,6258,15.5,3907,19.5,-,-,7527,15.6,7914,17.3,9329,20.1
1,5,0,0,0,公的年金給付,4864,11.9,-67.3,5023,12.5,1488,7.4,-,-,6041,12.5,6352,13.9,3554,7.6
1,5,0,0,0,他の社会保障給付,1727,4.2,-22.8,1235,3.1,2419,12,-,-,1485,3.1,1562,3.4,5775,12.4
1,4,0,0,0,仕送り金,75,0.2,-97.4,84,0.2,-,-,-,-,101,0.2,106,0.2,-,-
1,2,0,0,0,特別収入,4490,11,-44.8,4153,10.3,1793,8.9,1498,7.4,5431,11.3,4855,10.6,7265,15.6
1,3,0,0,0,受贈金,962,2.3,-76.6,673,1.7,812,4,163,0.8,1015,2.1,807,1.8,3343,7.2
1,3,0,0,0,他の特別収入,3528,8.6,-12.5,3480,8.6,981,4.9,1335,6.6,4417,9.2,4048,8.9,3921,8.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),296130,-,-3,311264,-,141572,-,162416,-,350060,-,350646,-,171579,-
1,2,0,0,0,預貯金引出,221539,-,-11.6,229127,-,115754,-,128813,-,258450,-,255668,-,159085,-
1,2,0,0,0,保険金,8863,-,-39.9,9940,-,-,-,-,-,11955,-,12570,-,-,-
1,3,0,0,0,個人・企業年金保険金,8863,-,1.8,9940,-,-,-,-,-,11955,-,12570,-,-,-
1,3,0,0,0,他の保険金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,108,-,-81.4,121,-,-,-,-,-,145,-,153,-,-,-
