項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,688,-,-,95,-,102,-,99,-,106,-,96,-,97,-,93,-
0,0,0,0,0,世帯人員,2.97,-,-,2.6,-,2.76,-,2.75,-,3.09,-,3.27,-,3.11,-,3.21,-
0,0,0,0,0,有業人員,1.34,-,-,0.97,-,1.13,-,1.27,-,1.42,-,1.46,-,1.44,-,1.68,-
0,0,0,0,0,世帯主平均年齢,58.8,-,-,65,-,64.7,-,60,-,56.9,-,53.8,-,56.2,-,55.1,-
2,2,0,0,0,生計支出,370797,-,20.3,113221,-,171313,-,218104,-,276840,-,345957,-,454218,-,1010065,-
2,3,0,0,0,消費支出,357262,100,15.9,113221,100,171313,100,218104,100,276840,100,345957,100,454218,100,915913,100
2,4,1,0,0,食料,92973,26,6.7,58091,51.3,73436,42.9,75248,34.5,94878,34.3,96852,28,120850,26.6,130818,14.3
2,5,1,1,0,穀類,6950,1.9,-0.9,5767,5.1,6220,3.6,5306,2.4,7394,2.7,7256,2.1,8815,1.9,7862,0.9
2,6,1,1,1,米類,1944,0.5,-1,1924,1.7,1736,1,1434,0.7,1873,0.7,2184,0.6,2710,0.6,1748,0.2
2,6,1,1,2,パン,2902,0.8,-8.5,2263,2,2730,1.6,2072,1,3265,1.2,2637,0.8,3512,0.8,3816,0.4
2,6,1,1,3,麺類,1587,0.4,8.9,1191,1.1,1390,0.8,1293,0.6,1759,0.6,1847,0.5,1998,0.4,1621,0.2
2,6,1,1,4,他の穀類,517,0.1,23.4,389,0.3,363,0.2,508,0.2,495,0.2,588,0.2,595,0.1,677,0.1
2,5,1,2,0,魚介類,6502,1.8,8.4,4708,4.2,6678,3.9,6180,2.8,7274,2.6,6009,1.7,7342,1.6,7284,0.8
2,6,1,2,1,生鮮魚介,3843,1.1,8.5,2823,2.5,3748,2.2,3434,1.6,4428,1.6,3638,1.1,4298,0.9,4508,0.5
2,6,1,2,2,塩干魚介,1043,0.3,9.9,655,0.6,1177,0.7,1177,0.5,1150,0.4,882,0.3,1214,0.3,1039,0.1
2,6,1,2,3,魚肉練製品,665,0.2,11.8,601,0.5,820,0.5,658,0.3,774,0.3,584,0.2,664,0.1,552,0.1
2,6,1,2,4,他の魚介加工品,951,0.3,4.4,629,0.6,933,0.5,911,0.4,922,0.3,905,0.3,1165,0.3,1185,0.1
2,5,1,3,0,肉類,8735,2.4,13,5152,4.6,6854,4,7017,3.2,10094,3.6,9238,2.7,10974,2.4,11749,1.3
2,6,1,3,1,生鮮肉,7152,2,13.9,4146,3.7,5441,3.2,5711,2.6,8120,2.9,7584,2.2,9232,2,9775,1.1
2,6,1,3,2,加工肉,1583,0.4,9.4,1005,0.9,1412,0.8,1306,0.6,1974,0.7,1654,0.5,1743,0.4,1974,0.2
2,5,1,4,0,乳卵類,4558,1.3,3.1,3153,2.8,3568,2.1,4255,2,4879,1.8,5172,1.5,5280,1.2,5584,0.6
2,6,1,4,1,牛乳,1406,0.4,-5.9,965,0.9,1250,0.7,1169,0.5,1463,0.5,1624,0.5,1569,0.3,1793,0.2
2,6,1,4,2,乳製品,2310,0.6,11,1526,1.3,1655,1,2283,1,2548,0.9,2560,0.7,2730,0.6,2858,0.3
2,6,1,4,3,卵,843,0.2,-0.5,662,0.6,663,0.4,803,0.4,868,0.3,988,0.3,981,0.2,932,0.1
2,5,1,5,0,野菜・海藻,11396,3.2,11.5,8148,7.2,9589,5.6,11514,5.3,12469,4.5,11733,3.4,13516,3,12755,1.4
2,6,1,5,1,生鮮野菜,8047,2.3,13.3,5644,5,6811,4,8118,3.7,8469,3.1,8243,2.4,9598,2.1,9413,1
2,6,1,5,2,乾物・海藻,877,0.2,19.2,655,0.6,673,0.4,870,0.4,1061,0.4,988,0.3,956,0.2,934,0.1
2,6,1,5,3,大豆加工品,1205,0.3,2.3,877,0.8,1020,0.6,1281,0.6,1362,0.5,1291,0.4,1371,0.3,1233,0.1
