項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7586,-,1529,-,499,-,387,-
0,0,0,0,0,調査世帯数,368,-,283,-,53,-,19,-,13,-
0,0,0,0,0,世帯人員,3.31,-,3.36,-,2.99,-,3.55,-,3.33,-
0,0,0,0,0,有業人員,1.69,-,1.71,-,1.71,-,1.67,-,1.33,-
0,0,0,0,0,世帯主平均年齢,49.8,-,51.3,-,42.9,-,54.6,-,40.7,-
1,0,0,0,0,受取,1478131,-,1492027,-,1647445,-,950389,-,1216440,-
1,1,0,0,0,実収入,810215,100,839715,100,762167,100,527963,100,785452,100
1,2,0,0,0,経常収入,720586,88.9,746436,88.9,695417,91.2,430491,81.5,687059,87.5
1,3,0,0,0,勤め先収入,707094,87.3,730089,86.9,689546,90.5,426598,80.8,687059,87.5
1,4,0,0,0,世帯主収入,590652,72.9,606043,72.2,588650,77.2,339760,64.4,620146,79
1,6,0,0,0,うち男,557759,68.8,575572,68.5,543881,71.4,280932,53.2,620146,79
1,5,0,0,0,定期収入,407896,50.3,416182,49.6,359293,47.1,270223,51.2,615103,78.3
1,5,0,0,0,臨時収入,4938,0.6,5583,0.7,3274,0.4,133,0,5043,0.6
1,5,0,0,0,賞与,177818,21.9,184278,21.9,226083,29.7,69404,13.1,-,-
1,4,0,0,0,世帯主の配偶者の収入,95332,11.8,99069,11.8,98378,12.9,68409,13,44696,5.7
1,6,0,0,0,うち女,91526,11.3,99069,11.8,81944,10.8,42466,8,44696,5.7
1,4,0,0,0,他の世帯員収入,21109,2.6,24977,3,2517,0.3,18428,3.5,22217,2.8
1,3,0,0,0,事業・内職収入,6627,0.8,7572,0.9,5775,0.8,-,-,-,-
1,4,0,0,0,家賃収入,4354,0.5,4754,0.6,4890,0.6,-,-,-,-
1,4,0,0,0,他の事業収入,1283,0.2,1691,0.2,-,-,-,-,-,-
1,4,0,0,0,内職収入,990,0.1,1127,0.1,885,0.1,-,-,-,-
1,3,0,0,0,他の経常収入,6865,0.8,8775,1,96,0,3893,0.7,-,-
1,4,0,0,0,財産収入,816,0.1,1075,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,5357,0.7,6806,0.8,-,-,3893,0.7,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,5357,0.7,6806,0.8,-,-,3893,0.7,-,-
1,4,0,0,0,仕送り金,693,0.1,894,0.1,96,0,-,-,-,-
1,2,0,0,0,特別収入,89629,11.1,93279,11.1,66749,8.8,97472,18.5,98393,12.5
1,3,0,0,0,受贈金,731,0.1,854,0.1,301,0,-,-,966,0.1
1,3,0,0,0,他の特別収入,88898,11,92425,11,66449,8.7,97472,18.5,97427,12.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),510118,-,530643,-,487671,-,343971,-,410460,-
1,2,0,0,0,預貯金引出,393312,-,404640,-,394564,-,282328,-,309231,-
1,2,0,0,0,保険金,766,-,1010,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,766,-,1010,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,1943,-,-,-,12705,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,34,-,44,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,113668,-,124688,-,80402,-,57967,-,100850,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,396,-,261,-,-,-,3676,-,379,-
1,1,0,0,0,繰入金,157798,-,121669,-,397607,-,78454,-,20528,-
2,0,0,0,0,支払,1478131,-,1492027,-,1647445,-,950389,-,1216440,-
2,1,0,0,0,実支出,479776,-,491373,-,450801,-,375246,-,501659,-
2,2,0,0,0,生計支出,330295,-,330908,-,334406,-,299227,-,342079,-
2,3,0,0,0,消費支出,330295,100,330908,100,334406,100,299227,100,342079,100
2,4,1,0,0,食料,91528,27.7,97210,29.4,70954,21.2,78422,26.2,78305,22.9
2,5,1,1,0,穀類,7501,2.3,7762,2.3,6204,1.9,7705,2.6,7244,2.1
2,6,1,1,1,米類,2195,0.7,2290,0.7,1316,0.4,3007,1,2766,0.8
2,6,1,1,2,パン,3021,0.9,3196,1,2739,0.8,2002,0.7,2033,0.6
2,6,1,1,3,麺類,1820,0.6,1819,0.5,1579,0.5,2298,0.8,2176,0.6
2,6,1,1,4,他の穀類,465,0.1,458,0.1,569,0.2,399,0.1,268,0.1
2,5,1,2,0,魚介類,5724,1.7,6194,1.9,4067,1.2,5621,1.9,3182,0.9
2,6,1,2,1,生鮮魚介,3419,1,3711,1.1,2440,0.7,3300,1.1,1704,0.5
2,6,1,2,2,塩干魚介,966,0.3,1034,0.3,689,0.2,1028,0.3,654,0.2
2,6,1,2,3,魚肉練製品,417,0.1,440,0.1,298,0.1,525,0.2,301,0.1
2,6,1,2,4,他の魚介加工品,922,0.3,1009,0.3,640,0.2,768,0.3,523,0.2
