項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,657,-,-,88,-,95,-,99,-,98,-,94,-,92,-,91,-
0,0,世帯人員,2.91,-,-,2.48,-,2.83,-,2.75,-,2.97,-,2.92,-,3.12,-,3.3,-
0,0,有業人員,1.3,-,-,1.15,-,1.1,-,1.3,-,1.26,-,1.43,-,1.38,-,1.5,-
0,0,世帯主平均年齢,59.3,-,-,61.5,-,63,-,62.8,-,58.7,-,55.7,-,56.2,-,57.4,-
0,0,消費支出,272875,-,-21.9,89434,-,148648,-,190772,-,231048,-,281091,-,355952,-,609725,-
0,0,公共的料金,76622,28.1,-25,21436,24,46505,31.3,55615,29.2,61124,26.5,82526,29.4,96739,27.2,171428,28.1
1,0,公共料金等,49507,18.1,-21.4,17905,20,37914,25.5,39090,20.5,48573,21,55042,19.6,68312,19.2,79225,13
1,1,米,2021,0.7,-0.6,1332,1.5,1550,1,1994,1,2255,1,2015,0.7,2312,0.6,2680,0.4
1,1,食塩,39,0,30,15,0,23,0,15,0,45,0,56,0,55,0,62,0
1,1,学校給食,201,0.1,-85.9,-,-,-,-,71,0,162,0.1,183,0.1,784,0.2,207,0
1,1,公営家賃,2736,1,1.8,110,0.1,2306,1.6,1412,0.7,1165,0.5,5080,1.8,6344,1.8,2716,0.4
1,1,電気代,9902,3.6,-4.9,5550,6.2,9282,6.2,9764,5.1,10992,4.8,10380,3.7,10696,3,12590,2.1
1,1,都市ガス,6141,2.3,-7.9,3162,3.5,5791,3.9,6121,3.2,6911,3,6071,2.2,6733,1.9,8154,1.3
1,1,上下水道料,4443,1.6,3,1611,1.8,4477,3,4811,2.5,5002,2.2,5668,2,4751,1.3,4752,0.8
1,1,医科診療代,2947,1.1,-17.5,931,1,2352,1.6,1894,1,3517,1.5,2078,0.7,4586,1.3,5228,0.9
1,1,歯科診療代,1196,0.4,-31.3,196,0.2,749,0.5,514,0.3,721,0.3,428,0.2,2235,0.6,3505,0.6
1,1,出産入院料,189,0.1,...,-,-,-,-,-,-,-,-,-,-,1324,0.4,-,-
1,1,他の入院料,1220,0.4,8.5,-,-,-,-,-,-,-,-,-,-,625,0.2,7864,1.3
1,1,鉄道運賃,543,0.2,-84.3,31,0,178,0.1,328,0.2,678,0.3,557,0.2,1394,0.4,631,0.1
1,1,鉄道通学定期代,163,0.1,-47.9,-,-,-,-,-,-,74,0,-,-,226,0.1,835,0.1
1,1,鉄道通勤定期代,2579,0.9,-24.3,182,0.2,257,0.2,470,0.2,246,0.1,3522,1.3,4944,1.4,8386,1.4
1,1,バス代,81,0,-79.6,-,-,7,0,10,0,162,0.1,208,0.1,69,0,107,0
1,1,バス通学定期代,5,0,-96.9,-,-,-,-,35,0,-,-,-,-,-,-,-,-
1,1,バス通勤定期代,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,301,0.1,-55.6,78,0.1,89,0.1,217,0.1,85,0,417,0.1,748,0.2,475,0.1
1,1,航空運賃,32,0,-97.1,-,-,-,-,-,-,-,-,-,-,-,-,221,0
1,1,郵便料,217,0.1,39.1,41,0,187,0.1,172,0.1,337,0.1,271,0.1,226,0.1,280,0
1,1,固定電話通信料,1551,0.6,-22.4,939,1,1262,0.8,1829,1,1673,0.7,1860,0.7,1490,0.4,1803,0.3
1,1,携帯電話通信料,9248,3.4,-6.8,2635,2.9,6454,4.3,5973,3.1,10345,4.5,11222,4,13950,3.9,14042,2.3
1,1,ＮＨＫ放送受信料,1074,0.4,13.5,196,0.2,938,0.6,953,0.5,1048,0.5,1988,0.7,1255,0.4,1134,0.2
1,1,ケーブルテレビ放送受信料,1117,0.4,-21.6,585,0.7,734,0.5,1252,0.7,1261,0.5,1430,0.5,1094,0.3,1458,0.2
1,1,他の放送受信料,239,0.1,-7.7,58,0.1,200,0.1,169,0.1,269,0.1,251,0.1,337,0.1,384,0.1
1,1,国公立小学校,249,0.1,-53.6,-,-,-,-,71,0,23,0,574,0.2,839,0.2,235,0
1,1,国公立中学校,83,0,-75.4,-,-,-,-,-,-,-,-,313,0.1,176,0,92,0
1,1,国公立高校,128,0,-87,-,-,-,-,-,-,426,0.2,-,-,467,0.1,-,-
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,862,0.3,21.2,252,0.3,1077,0.7,1017,0.5,1174,0.5,470,0.2,649,0.2,1386,0.2
2,0,準公共料金等,27115,9.9,-30.9,3531,3.9,8591,5.8,16524,8.7,12551,5.4,27485,9.8,28427,8,92203,15.1
2,1,牛乳,1673,0.6,23,1149,1.3,1699,1.1,1481,0.8,1630,0.7,1627,0.6,2010,0.6,2103,0.3
2,1,灯油,29,0,61.1,19,0,61,0,67,0,17,0,-,-,41,0,-,-
2,1,プロパンガス,461,0.2,19.7,318,0.4,522,0.4,400,0.2,219,0.1,483,0.2,605,0.2,681,0.1
2,1,理髪料,511,0.2,27.8,128,0.1,555,0.4,370,0.2,413,0.2,432,0.2,872,0.2,800,0.1
2,1,パーマネント代,225,0.1,-24.7,-,-,33,0,51,0,697,0.3,76,0,281,0.1,427,0.1
2,1,洗濯代,1101,0.4,-8,176,0.2,332,0.2,535,0.3,1167,0.5,980,0.3,1742,0.5,2753,0.5
2,1,新聞,2664,1,-11.8,1741,1.9,2518,1.7,2704,1.4,2563,1.1,2659,0.9,3127,0.9,3324,0.5
2,1,私立小学校,70,0,-95.4,-,-,-,-,-,-,-,-,-,-,-,-,486,0.1
2,1,私立中学校,1571,0.6,14.5,-,-,-,-,-,-,934,0.4,-,-,-,-,9994,1.6
2,1,私立高校,2530,0.9,-67.1,-,-,-,-,567,0.3,-,-,498,0.2,1318,0.4,15237,2.5
2,1,私立大学,4092,1.5,-54.2,-,-,-,-,-,-,-,-,-,-,157,0,28306,4.6
2,1,幼児教育費用,419,0.2,-78.8,-,-,-,-,502,0.3,187,0.1,342,0.1,1612,0.5,295,0
2,1,民営家賃,11485,4.2,13,-,-,1620,1.1,9846,5.2,4463,1.9,20389,7.3,16190,4.5,27797,4.6
2,1,地代,285,0.1,-66.9,-,-,1250,0.8,-,-,260,0.1,-,-,474,0.1,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 5月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
