項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,700,-,-,93,-,102,-,103,-,100,-,108,-,96,-,98,-
0,世帯人員,2.92,-,-,2.61,-,2.58,-,2.9,-,2.75,-,3.14,-,3.02,-,3.4,-
0,有業人員,1.31,-,-,1.1,-,0.97,-,1.34,-,1.3,-,1.47,-,1.45,-,1.55,-
0,世帯主平均年齢,59.9,-,-,62.4,-,67.1,-,61.9,-,59.1,-,56.8,-,55.2,-,56.8,-
0,消費支出,298410,100,-8.8,87782,100,144861,100,188339,100,224319,100,273425,100,350085,100,815952,100
2,基礎的支出,171597,57.5,-,72546,82.6,111769,77.2,136885,72.7,161062,71.8,179245,65.6,224056,64,314226,38.5
3,選択的支出,126813,42.5,-,15236,17.4,33093,22.8,51454,27.3,63257,28.2,94180,34.4,126029,36,501726,61.5
1,食料,84118,28.2,-5.9,48379,55.1,65244,45,75272,40,78930,35.2,96411,35.3,101430,29,122666,15
2,基礎的支出,74187,24.9,-,44514,50.7,59148,40.8,67601,35.9,70567,31.5,84856,31,87923,25.1,104300,12.8
3,選択的支出,9931,3.3,-,3865,4.4,6096,4.2,7672,4.1,8364,3.7,11555,4.2,13507,3.9,18366,2.3
1,住居,25961,8.7,26.7,1375,1.6,2900,2,13904,7.4,21396,9.5,19026,7,43689,12.5,79017,9.7
2,基礎的支出,23059,7.7,22,1375,1.6,2646,1.8,13321,7.1,20873,9.3,17116,6.3,40914,11.7,64825,7.9
3,選択的支出,2903,1,83.3,-,-,255,0.2,583,0.3,524,0.2,1910,0.7,2775,0.8,14192,1.7
1,光熱・水道,25573,8.6,6.9,13786,15.7,23234,16,25713,13.7,26389,11.8,26366,9.6,30467,8.7,32971,4
2,基礎的支出,25573,8.6,6.9,13786,15.7,23234,16,25713,13.7,26389,11.8,26366,9.6,30467,8.7,32971,4
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,9388,3.1,-11.7,2987,3.4,4846,3.3,5250,2.8,8505,3.8,10182,3.7,13298,3.8,20543,2.5
2,基礎的支出,7124,2.4,2,2890,3.3,3898,2.7,4603,2.4,5959,2.7,8491,3.1,10147,2.9,13804,1.7
3,選択的支出,2264,0.8,-37.9,97,0.1,948,0.7,647,0.3,2546,1.1,1691,0.6,3151,0.9,6740,0.8
1,被服及び履物,6057,2,-58.7,836,1,2350,1.6,2469,1.3,3163,1.4,5955,2.2,6061,1.7,21446,2.6
2,基礎的支出,436,0.1,-47.6,59,0.1,204,0.1,234,0.1,444,0.2,743,0.3,635,0.2,729,0.1
3,選択的支出,5621,1.9,-59.3,777,0.9,2146,1.5,2235,1.2,2720,1.2,5212,1.9,5426,1.5,20717,2.5
1,保健医療,15712,5.3,6,3670,4.2,8740,6,8850,4.7,9442,4.2,14609,5.3,16756,4.8,47673,5.8
2,基礎的支出,14835,5,10.5,3669,4.2,8465,5.8,8377,4.4,8762,3.9,13536,5,15286,4.4,45520,5.6
3,選択的支出,877,0.3,-37.1,1,0,275,0.2,474,0.3,680,0.3,1072,0.4,1470,0.4,2153,0.3
1,交通・通信,30245,10.1,-9.6,3860,4.4,12601,8.7,17348,9.2,21937,9.8,31508,11.5,36369,10.4,87590,10.7
2,基礎的支出,5225,1.8,-,585,0.7,3125,2.2,2712,1.4,5999,2.7,7639,2.8,7267,2.1,9185,1.1
3,選択的支出,25020,8.4,-,3275,3.7,9476,6.5,14635,7.8,15938,7.1,23869,8.7,29102,8.3,78406,9.6
1,教育,42031,14.1,27.6,284,0.3,320,0.2,945,0.5,3919,1.7,6166,2.3,15082,4.3,266119,32.6
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,42031,14.1,27.6,284,0.3,320,0.2,945,0.5,3919,1.7,6166,2.3,15082,4.3,266119,32.6
1,教養娯楽,23688,7.9,-35,5973,6.8,11574,8,15602,8.3,16153,7.2,25282,9.2,27543,7.9,63338,7.8
2,基礎的支出,6809,2.3,-1.8,2625,3,5006,3.5,5601,3,6737,3,7910,2.9,7559,2.2,12166,1.5
3,選択的支出,16879,5.7,-42.8,3348,3.8,6568,4.5,10002,5.3,9416,4.2,17372,6.4,19984,5.7,51172,6.3
1,その他の消費支出,35638,11.9,-29.3,6632,7.6,13053,9,22986,12.2,34484,15.4,37919,13.9,59390,17,74589,9.1
2,基礎的支出,14351,4.8,-24.3,3043,3.5,6043,4.2,8724,4.6,15333,6.8,12587,4.6,23858,6.8,30726,3.8
3,選択的支出,21287,7.1,-32.3,3589,4.1,7010,4.8,14262,7.6,19151,8.5,25332,9.3,35532,10.1,43863,5.4
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 4月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
