項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9290,-,2373,-,2188,-,7627,-,7102,-,710,-
0,0,0,0,0,調査世帯数,224,-,-,208,-,50,-,46,-,174,-,162,-,16,-
0,0,0,0,0,世帯人員,2.4,-,-,2.42,-,2.26,-,2.28,-,2.44,-,2.46,-,2.13,-
0,0,0,0,0,有業人員,0.45,-,-,0.47,-,0.3,-,0.33,-,0.5,-,0.51,-,0.26,-
0,0,0,0,0,世帯主平均年齢,75.1,-,-,75.1,-,77.4,-,77.7,-,74.4,-,74.3,-,74.2,-
1,0,0,0,0,受取,579041,-,20.9,588129,-,344597,-,352546,-,651981,-,660703,-,460137,-
1,1,0,0,0,実収入,126878,100,206.7,127036,100,66876,100,72531,100,145546,100,143827,100,124819,100
1,2,0,0,0,経常収入,66675,52.6,78.6,64240,50.6,7870,11.8,8535,11.8,84970,58.4,81401,56.6,98537,78.9
1,3,0,0,0,勤め先収入,24477,19.3,16.3,24825,19.5,4031,6,4372,6,30838,21.2,31125,21.6,19924,16
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,5225,4.1,7.2,5421,4.3,-,-,-,-,6850,4.7,7091,4.9,2656,2.1
1,6,0,0,0,うち女,5225,4.1,7.2,5421,4.3,-,-,-,-,6850,4.7,7091,4.9,2656,2.1
1,4,0,0,0,他の世帯員収入,19252,15.2,19.1,19404,15.3,4031,6,4372,6,23987,16.5,24034,16.7,17267,13.8
1,3,0,0,0,事業・内職収入,14657,11.6,100.3,12565,9.9,3197,4.8,3467,4.8,18223,12.5,15367,10.7,42035,33.7
1,4,0,0,0,家賃収入,8638,6.8,95.4,6369,5,3197,4.8,3467,4.8,10331,7.1,7263,5,38325,30.7
1,4,0,0,0,他の事業収入,3596,2.8,...,3587,2.8,-,-,-,-,4715,3.2,4692,3.3,3710,3
1,4,0,0,0,内職収入,2423,1.9,-13,2608,2.1,-,-,-,-,3177,2.2,3412,2.4,-,-
1,3,0,0,0,他の経常収入,27541,21.7,206.7,26851,21.1,642,1,696,1,35910,24.7,34908,24.3,36578,29.3
1,4,0,0,0,財産収入,17491,13.8,779.8,18702,14.7,0,0,0,0,22933,15.8,24463,17,1646,1.3
1,4,0,0,0,社会保障給付,9807,7.7,60.1,8054,6.3,273,0.4,296,0.4,12773,8.8,10445,7.3,32734,26.2
1,5,0,0,0,公的年金給付,4331,3.4,22.6,4662,3.7,-,-,-,-,5679,3.9,6099,4.2,-,-
1,5,0,0,0,他の社会保障給付,5475,4.3,111.4,3392,2.7,273,0.4,296,0.4,7094,4.9,4346,3,32734,26.2
1,4,0,0,0,仕送り金,244,0.2,-71.9,94,0.1,369,0.6,400,0.6,205,0.1,-,-,2198,1.8
1,2,0,0,0,特別収入,60203,47.4,...,62796,49.4,59006,88.2,63996,88.2,60576,41.6,62426,43.4,26281,21.1
1,3,0,0,0,受贈金,306,0.2,-86.6,330,0.3,-,-,-,-,402,0.3,432,0.3,-,-
1,3,0,0,0,他の特別収入,59897,47.2,...,62466,49.2,59006,88.2,63996,88.2,60174,41.3,61995,43.1,26281,21.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),357590,-,0.6,364500,-,217752,-,221299,-,401095,-,408615,-,267166,-
1,2,0,0,0,預貯金引出,278978,-,-0.3,284340,-,180232,-,183149,-,309699,-,315513,-,208813,-
1,2,0,0,0,保険金,12641,-,84.1,12848,-,1698,-,1842,-,16045,-,16239,-,9929,-
1,3,0,0,0,個人・企業年金保険金,5383,-,1.6,5795,-,1698,-,1842,-,6530,-,7013,-,-,-
1,3,0,0,0,他の保険金,7257,-,362.2,7053,-,-,-,-,-,9515,-,9226,-,9929,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,644,-,14.4,693,-,2712,-,2942,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,64471,-,-4.9,65697,-,32941,-,33184,-,74281,-,75713,-,48425,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,857,-,83.1,922,-,169,-,183,-,1070,-,1150,-,-,-
1,1,0,0,0,繰入金,94573,-,15.1,96592,-,59969,-,58715,-,105339,-,108261,-,68153,-
2,0,0,0,0,支払,579041,-,20.9,588129,-,344597,-,352546,-,651981,-,660703,-,460137,-
2,1,0,0,0,実支出,320028,-,-2.7,326476,-,200926,-,201902,-,357082,-,364853,-,235649,-
2,2,0,0,0,生計支出,295212,-,0.7,300092,-,188806,-,189251,-,328316,-,334238,-,231350,-
2,3,0,0,0,消費支出,295212,100,0.7,300092,100,188806,100,189251,100,328316,100,334238,100,231350,100
2,4,1,0,0,食料,81983,27.8,5.2,82707,27.6,66340,35.1,67734,35.8,86850,26.5,87320,26.1,72508,31.3
2,5,1,1,0,穀類,6614,2.2,6.4,6561,2.2,5801,3.1,5561,2.9,6867,2.1,6869,2.1,7305,3.2
2,6,1,1,1,米類,2145,0.7,36.5,1980,0.7,1959,1,1571,0.8,2203,0.7,2106,0.6,4301,1.9
2,6,1,1,2,パン,2562,0.9,-13.9,2657,0.9,2129,1.1,2223,1.2,2697,0.8,2791,0.8,1325,0.6
2,6,1,1,3,麺類,1572,0.5,16.9,1583,0.5,1551,0.8,1597,0.8,1578,0.5,1578,0.5,1431,0.6
2,6,1,1,4,他の穀類,335,0.1,2.4,341,0.1,162,0.1,171,0.1,388,0.1,394,0.1,248,0.1
2,5,1,2,0,魚介類,7504,2.5,23.9,7772,2.6,6206,3.3,6545,3.5,7908,2.4,8150,2.4,3991,1.7
2,6,1,2,1,生鮮魚介,4332,1.5,26.9,4520,1.5,3773,2,3970,2.1,4506,1.4,4689,1.4,1869,0.8
2,6,1,2,2,塩干魚介,1449,0.5,27.6,1494,0.5,1090,0.6,1168,0.6,1560,0.5,1594,0.5,859,0.4
2,6,1,2,3,魚肉練製品,659,0.2,14.2,673,0.2,503,0.3,522,0.3,707,0.2,720,0.2,469,0.2
