項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,687,-,-,93,-,94,-,101,-,102,-,108,-,94,-,95,-
0,0,0,0,0,世帯人員,2.95,-,-,2.65,-,2.77,-,2.95,-,2.82,-,3.13,-,3.07,-,3.23,-
0,0,0,0,0,有業人員,1.35,-,-,1.21,-,1.11,-,1.39,-,1.28,-,1.39,-,1.68,-,1.37,-
0,0,0,0,0,世帯主平均年齢,59.5,-,-,64.2,-,64,-,61.9,-,59.9,-,55.7,-,55.8,-,54.9,-
2,2,0,0,0,生計支出,368393,-,26.4,97980,-,161494,-,201215,-,245113,-,304053,-,387441,-,1178205,-
2,3,0,0,0,消費支出,307747,100,5.6,97980,100,161494,100,201215,100,245113,100,304053,100,387441,100,754157,100
2,4,1,0,0,食料,86602,28.1,10.7,46705,47.7,66452,41.1,74198,36.9,84042,34.3,98586,32.4,107969,27.9,127645,16.9
2,5,1,1,0,穀類,6906,2.2,11.1,4571,4.7,6235,3.9,6821,3.4,7141,2.9,7621,2.5,7870,2,8051,1.1
2,6,1,1,1,米類,1987,0.6,5.9,1475,1.5,1892,1.2,2041,1,2140,0.9,2186,0.7,2141,0.6,2028,0.3
2,6,1,1,2,パン,3065,1,14.1,1871,1.9,2748,1.7,3080,1.5,3065,1.3,3289,1.1,3728,1,3656,0.5
2,6,1,1,3,麺類,1390,0.5,10.3,967,1,1205,0.7,1280,0.6,1493,0.6,1596,0.5,1507,0.4,1676,0.2
2,6,1,1,4,他の穀類,464,0.2,17.8,258,0.3,390,0.2,420,0.2,443,0.2,551,0.2,494,0.1,692,0.1
2,5,1,2,0,魚介類,5852,1.9,-1.2,3943,4,5520,3.4,5181,2.6,6396,2.6,6391,2.1,6471,1.7,7031,0.9
2,6,1,2,1,生鮮魚介,3481,1.1,-0.9,2103,2.1,3410,2.1,3072,1.5,4081,1.7,3917,1.3,3747,1,4017,0.5
2,6,1,2,2,塩干魚介,983,0.3,-8.6,814,0.8,891,0.6,812,0.4,934,0.4,1023,0.3,1125,0.3,1279,0.2
2,6,1,2,3,魚肉練製品,527,0.2,1.9,411,0.4,516,0.3,518,0.3,547,0.2,577,0.2,577,0.1,538,0.1
