項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,697,-,-,95,-,99,-,100,-,104,-,103,-,97,-,99,-
0,0,世帯人員,2.95,-,-,2.51,-,2.7,-,3.01,-,2.93,-,3.21,-,2.99,-,3.29,-
0,0,有業人員,1.32,-,-,1.05,-,1.18,-,1.29,-,1.36,-,1.5,-,1.46,-,1.4,-
0,0,世帯主平均年齢,59.9,-,-,64.8,-,62.3,-,60.2,-,60.5,-,57,-,57.5,-,56.8,-
0,0,消費支出,319486,-,0.4,101070,-,177655,-,223164,-,271131,-,338203,-,414867,-,705866,-
0,0,公共的料金,85957,26.9,0.3,29355,29,54648,30.8,64660,29,76195,28.1,91361,27,118396,28.5,166246,23.6
1,0,公共料金等,58888,18.4,-2.1,25425,25.2,43058,24.2,49959,22.4,56851,21,65108,19.3,80526,19.4,91022,12.9
1,1,米,1461,0.5,-11.3,971,1,1335,0.8,1434,0.6,1237,0.5,2000,0.6,1627,0.4,1623,0.2
1,1,食塩,34,0,9.7,30,0,23,0,32,0,26,0,36,0,75,0,15,0
1,1,学校給食,833,0.3,-5.3,269,0.3,265,0.1,826,0.4,674,0.2,1086,0.3,1477,0.4,1234,0.2
1,1,公営家賃,3008,0.9,-20.4,1510,1.5,1976,1.1,4367,2,5561,2.1,2889,0.9,4424,1.1,366,0.1
1,1,電気代,10242,3.2,-5.6,6717,6.6,9958,5.6,9042,4.1,9583,3.5,11397,3.4,12880,3.1,12112,1.7
1,1,都市ガス,7338,2.3,-10.7,4675,4.6,6897,3.9,7177,3.2,6993,2.6,8207,2.4,8960,2.2,8457,1.2
1,1,上下水道料,4687,1.5,-2.2,2215,2.2,4944,2.8,4938,2.2,5409,2,4568,1.4,5733,1.4,4998,0.7
1,1,医科診療代,3571,1.1,-7.2,913,0.9,2092,1.2,2431,1.1,5057,1.9,3726,1.1,3978,1,6755,1
1,1,歯科診療代,2043,0.6,43.7,199,0.2,897,0.5,495,0.2,543,0.2,2269,0.7,4245,1,5626,0.8
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2861,0.9,486.3,-,-,50,0,1327,0.6,2626,1,953,0.3,2864,0.7,12072,1.7
1,1,鉄道運賃,3715,1.2,14.3,364,0.4,1072,0.6,1402,0.6,4254,1.6,5623,1.7,6556,1.6,6721,1
1,1,鉄道通学定期代,179,0.1,-60.2,-,-,-,-,-,-,167,0.1,499,0.1,103,0,479,0.1
1,1,鉄道通勤定期代,2224,0.7,12.7,276,0.3,381,0.2,411,0.2,558,0.2,2360,0.7,4091,1,7440,1.1
1,1,バス代,355,0.1,24.6,27,0,262,0.1,127,0.1,356,0.1,337,0.1,613,0.1,760,0.1
1,1,バス通学定期代,35,0,-76,-,-,121,0.1,-,-,-,-,17,0,-,-,106,0
1,1,バス通勤定期代,38,0,-66.4,132,0.1,-,-,-,-,-,-,-,-,67,0,67,0
1,1,タクシー代,836,0.3,62.6,161,0.2,343,0.2,792,0.4,549,0.2,585,0.2,1443,0.3,1970,0.3
1,1,航空運賃,367,0.1,-58.5,-,-,503,0.3,317,0.1,-,-,-,-,367,0.1,1367,0.2
1,1,郵便料,422,0.1,19.9,157,0.2,604,0.3,299,0.1,303,0.1,316,0.1,530,0.1,743,0.1
1,1,固定電話通信料,1623,0.5,-12.3,840,0.8,1569,0.9,1225,0.5,1671,0.6,2034,0.6,2170,0.5,1858,0.3
1,1,携帯電話通信料,9923,3.1,-4.2,4182,4.1,6532,3.7,11042,4.9,8835,3.3,11645,3.4,14358,3.5,12861,1.8
1,1,ＮＨＫ放送受信料,733,0.2,-21.1,495,0.5,1512,0.9,421,0.2,381,0.1,1306,0.4,316,0.1,699,0.1
1,1,ケーブルテレビ放送受信料,1095,0.3,-9.6,468,0.5,937,0.5,1016,0.5,1211,0.4,1284,0.4,1342,0.3,1407,0.2
1,1,他の放送受信料,215,0.1,2.4,74,0.1,228,0.1,184,0.1,132,0,212,0.1,288,0.1,383,0.1
1,1,国公立小学校,157,0,33.1,25,0,-,-,123,0.1,83,0,315,0.1,449,0.1,106,0
1,1,国公立中学校,82,0,-66.7,-,-,-,-,129,0.1,-,-,-,-,344,0.1,100,0
1,1,国公立高校,106,0,-59.7,-,-,15,0,15,0,30,0,601,0.2,41,0,46,0
1,1,国公立大学,54,0,-16.9,-,-,-,-,-,-,-,-,-,-,254,0.1,121,0
1,1,たばこ,653,0.2,6,727,0.7,543,0.3,389,0.2,613,0.2,843,0.2,930,0.2,531,0.1
2,0,準公共料金等,27069,8.5,6.1,3930,3.9,11590,6.5,14701,6.6,19343,7.1,26253,7.8,37869,9.1,75224,10.7
2,1,牛乳,1304,0.4,14.8,673,0.7,1272,0.7,1155,0.5,1342,0.5,1565,0.5,1545,0.4,1576,0.2
2,1,灯油,691,0.2,3.9,205,0.2,1021,0.6,645,0.3,1195,0.4,896,0.3,496,0.1,385,0.1
2,1,プロパンガス,477,0.1,26.5,298,0.3,552,0.3,254,0.1,393,0.1,569,0.2,733,0.2,543,0.1
2,1,理髪料,421,0.1,6.3,78,0.1,143,0.1,281,0.1,307,0.1,579,0.2,772,0.2,788,0.1
2,1,パーマネント代,306,0.1,40.4,302,0.3,320,0.2,339,0.2,388,0.1,107,0,305,0.1,377,0.1
2,1,洗濯代,506,0.2,3.7,107,0.1,298,0.2,250,0.1,404,0.1,672,0.2,613,0.1,1192,0.2
2,1,新聞,2532,0.8,-2.4,1285,1.3,2721,1.5,2425,1.1,2550,0.9,2377,0.7,3255,0.8,3106,0.4
2,1,私立小学校,560,0.2,...,-,-,-,-,-,-,-,-,-,-,-,-,3867,0.5
2,1,私立中学校,2317,0.7,40.2,-,-,19,0,727,0.3,729,0.3,-,-,2243,0.5,12358,1.8
2,1,私立高校,3488,1.1,2.9,-,-,619,0.3,-,-,1393,0.5,1591,0.5,1286,0.3,19289,2.7
2,1,私立大学,1484,0.5,-72.7,-,-,-,-,-,-,-,-,963,0.3,490,0.1,8828,1.3
2,1,幼児教育費用,1227,0.4,-25.4,108,0.1,899,0.5,926,0.4,1498,0.6,2566,0.8,473,0.1,2106,0.3
2,1,民営家賃,10566,3.3,51.9,874,0.9,3490,2,7067,3.2,7483,2.8,12735,3.8,21744,5.2,20522,2.9
2,1,地代,1191,0.4,112.7,-,-,235,0.1,633,0.3,1662,0.6,1636,0.5,3914,0.9,288,0
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 1月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
