項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1779,-,6997,-,408,-,185,-,817,-,5084,-
0,0,0,0,0,調査世帯数,363,-,61,-,257,-,15,-,6,-,30,-,186,-
0,0,0,0,0,世帯人員,3.38,-,2,-,3.77,-,2.59,-,2.8,-,3.5,-,3.56,-
0,0,0,0,0,有業人員,1.71,-,1.52,-,1.78,-,1.27,-,1,-,1.73,-,2.12,-
0,0,0,0,0,世帯主平均年齢,49,-,55.7,-,46.8,-,49.6,-,40.6,-,52.9,-,46.4,-
1,0,0,0,0,受取,1255233,-,1225528,-,1288408,-,768633,-,612830,-,1278990,-,1331472,-
1,1,0,0,0,実収入,600926,100,580909,100,629960,100,387404,100,300495,100,502519,100,655603,100
1,2,0,0,0,経常収入,588635,98,575310,99,616448,97.9,358839,92.6,300436,100,494250,98.4,647608,98.8
1,3,0,0,0,勤め先収入,534026,88.9,472095,81.3,586106,93,269023,69.4,201494,67.1,355201,70.7,623006,95
1,4,0,0,0,世帯主収入,424019,70.6,390068,67.1,458379,72.8,232064,59.9,201494,67.1,299547,59.6,427936,65.3
1,6,0,0,0,うち男,398687,66.3,379534,65.3,448754,71.2,34524,8.9,-,-,193508,38.5,411005,62.7
1,5,0,0,0,定期収入,414415,69,388490,66.9,445805,70.8,222574,57.5,190516,63.4,297847,59.3,418221,63.8
1,5,0,0,0,臨時収入,3818,0.6,1578,0.3,4330,0.7,9031,2.3,9963,3.3,1700,0.3,3749,0.6
1,5,0,0,0,賞与,5787,1,-,-,8244,1.3,460,0.1,1015,0.3,-,-,5966,0.9
1,4,0,0,0,世帯主の配偶者の収入,93227,15.5,82027,14.1,107723,17.1,-,-,-,-,40030,8,183031,27.9
1,6,0,0,0,うち女,87339,14.5,74712,12.9,101167,16.1,-,-,-,-,40030,8,171452,26.2
1,4,0,0,0,他の世帯員収入,16780,2.8,-,-,20004,3.2,36958,9.5,-,-,15624,3.1,12039,1.8
1,3,0,0,0,事業・内職収入,7862,1.3,22059,3.8,4069,0.6,18747,4.8,-,-,4002,0.8,7910,1.2
1,4,0,0,0,家賃収入,4523,0.8,18484,3.2,204,0,18747,4.8,-,-,4002,0.8,2093,0.3
1,4,0,0,0,他の事業収入,2703,0.4,2695,0.5,3178,0.5,-,-,-,-,-,-,5316,0.8
1,4,0,0,0,内職収入,636,0.1,880,0.2,686,0.1,-,-,-,-,-,-,501,0.1
1,3,0,0,0,他の経常収入,46746,7.8,81155,14,26274,4.2,71069,18.3,98942,32.9,135048,26.9,16692,2.5
1,4,0,0,0,財産収入,276,0,164,0,352,0.1,3,0,-,-,-,-,412,0.1
1,4,0,0,0,社会保障給付,46087,7.7,80992,13.9,25901,4.1,62035,16,98942,32.9,135048,26.9,16251,2.5
