項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8083,-,1194,-,512,-,212,-
0,0,0,0,0,調査世帯数,700,-,571,-,78,-,38,-,13,-
0,0,0,0,0,世帯人員,2.92,-,2.93,-,2.77,-,3.06,-,2.96,-
0,0,0,0,0,有業人員,1.31,-,1.27,-,1.61,-,1.32,-,1.36,-
0,0,0,0,0,世帯主平均年齢,59.9,-,62.2,-,47.1,-,58.4,-,48.2,-
2,2,0,0,0,生計支出,298410,-,296224,-,319917,-,242040,-,397001,-
2,3,0,0,0,消費支出,298410,100,296224,100,319917,100,242040,100,397001,100
2,4,1,0,0,食料,82547,27.7,85795,29,67566,21.1,67870,28,78505,19.8
2,5,1,1,0,穀類,7880,2.6,8203,2.8,6232,1.9,7044,2.9,6853,1.7
2,6,1,1,1,米類,2183,0.7,2308,0.8,1395,0.4,2296,0.9,1584,0.4
2,6,1,1,2,パン,3041,1,3186,1.1,2685,0.8,2072,0.9,1829,0.5
2,6,1,1,3,麺類,2052,0.7,2096,0.7,1613,0.5,2152,0.9,2630,0.7
2,6,1,1,4,他の穀類,604,0.2,613,0.2,538,0.2,524,0.2,809,0.2
2,5,1,2,0,魚介類,6767,2.3,7211,2.4,4893,1.5,5646,2.3,3093,0.8
2,6,1,2,1,生鮮魚介,3905,1.3,4162,1.4,2883,0.9,3124,1.3,1732,0.4
2,6,1,2,2,塩干魚介,1230,0.4,1321,0.4,814,0.3,1123,0.5,360,0.1
2,6,1,2,3,魚肉練製品,590,0.2,628,0.2,335,0.1,768,0.3,157,0
2,6,1,2,4,他の魚介加工品,1042,0.3,1100,0.4,861,0.3,631,0.3,844,0.2
2,5,1,3,0,肉類,9954,3.3,10307,3.5,8228,2.6,7357,3,12477,3.1
2,6,1,3,1,生鮮肉,8245,2.8,8522,2.9,6880,2.2,6056,2.5,10677,2.7
2,6,1,3,2,加工肉,1708,0.6,1785,0.6,1348,0.4,1301,0.5,1800,0.5
2,5,1,4,0,乳卵類,5285,1.8,5474,1.8,4032,1.3,5113,2.1,5531,1.4
2,6,1,4,1,牛乳,1574,0.5,1627,0.5,1077,0.3,1720,0.7,2006,0.5
2,6,1,4,2,乳製品,2709,0.9,2812,0.9,2115,0.7,2523,1,2600,0.7
2,6,1,4,3,卵,1002,0.3,1036,0.3,840,0.3,869,0.4,926,0.2
2,5,1,5,0,野菜・海藻,12458,4.2,13144,4.4,9324,2.9,10238,4.2,9329,2.3
2,6,1,5,1,生鮮野菜,8779,2.9,9265,3.1,6694,2.1,6858,2.8,6624,1.7
2,6,1,5,2,乾物・海藻,937,0.3,986,0.3,747,0.2,733,0.3,638,0.2
2,6,1,5,3,大豆加工品,1348,0.5,1419,0.5,975,0.3,1250,0.5,976,0.2
2,6,1,5,4,他の野菜・海藻加工品,1395,0.5,1475,0.5,907,0.3,1397,0.6,1092,0.3
2,5,1,6,0,果物,3933,1.3,4261,1.4,2629,0.8,2350,1,2566,0.6
2,6,1,6,1,生鮮果物,3503,1.2,3801,1.3,2253,0.7,2199,0.9,2318,0.6
2,6,1,6,2,果物加工品,430,0.1,460,0.2,376,0.1,150,0.1,249,0.1
2,5,1,7,0,油脂・調味料,4580,1.5,4774,1.6,3468,1.1,4083,1.7,4672,1.2
2,6,1,7,1,油脂,530,0.2,555,0.2,465,0.1,348,0.1,394,0.1
2,6,1,7,2,調味料,4050,1.4,4219,1.4,3003,0.9,3735,1.5,4278,1.1
2,5,1,8,0,菓子類,6492,2.2,6755,2.3,5024,1.6,5832,2.4,6314,1.6
2,5,1,9,0,調理食品,11256,3.8,11434,3.9,10349,3.2,9122,3.8,14746,3.7
2,6,1,9,1,主食的調理食品,4894,1.6,4966,1.7,4696,1.5,4162,1.7,5020,1.3
2,6,1,9,2,他の調理食品,6362,2.1,6467,2.2,5653,1.8,4959,2,9726,2.4
2,5,1,10,0,飲料,4923,1.6,5019,1.7,4470,1.4,4900,2,3896,1
2,6,1,10,1,茶類,1158,0.4,1233,0.4,773,0.2,1000,0.4,852,0.2
2,6,1,10,2,コーヒー・ココア,993,0.3,1019,0.3,976,0.3,629,0.3,946,0.2
2,6,1,10,3,他の飲料,2773,0.9,2766,0.9,2722,0.9,3271,1.4,2097,0.5
2,5,1,11,0,酒類,4130,1.4,4316,1.5,3467,1.1,3203,1.3,2993,0.8
2,5,1,12,0,外食,4890,1.6,4898,1.7,5450,1.7,2982,1.2,6035,1.5
2,6,1,12,1,一般外食,4841,1.6,4838,1.6,5450,1.7,2982,1.2,6035,1.5
2,6,1,12,2,学校給食,49,0,61,0,-,-,-,-,-,-
2,4,2,0,0,住居,25961,8.7,9034,3,105119,32.9,70635,29.2,117979,29.7
2,5,2,1,0,家賃地代,19147,6.4,708,0.2,104486,32.7,70570,29.2,117674,29.6
2,5,2,2,0,設備修繕・維持,6815,2.3,8325,2.8,632,0.2,66,0,305,0.1
2,6,2,2,1,設備材料,2901,1,3567,1.2,81,0,66,0,237,0.1
2,6,2,2,2,工事その他のサービス,3914,1.3,4759,1.6,551,0.2,-,-,68,0
2,4,3,0,0,光熱・水道,25573,8.6,26415,8.9,23590,7.4,18397,7.6,21951,5.5
2,5,3,1,0,電気代,11723,3.9,12208,4.1,10330,3.2,8300,3.4,9360,2.4
2,5,3,2,0,ガス代,7715,2.6,7928,2.7,7087,2.2,6120,2.5,6982,1.8
2,5,3,3,0,他の光熱,205,0.1,247,0.1,39,0,22,0,-,-
2,5,3,4,0,上下水道料,5929,2,6032,2,6135,1.9,3955,1.6,5609,1.4
2,4,4,0,0,家具・家事用品,9083,3,9440,3.2,5952,1.9,7722,3.2,16417,4.1
2,5,4,1,0,家庭用耐久財,2270,0.8,2406,0.8,685,0.2,2144,0.9,6340,1.6
2,6,4,1,1,家事用耐久財,1744,0.6,1904,0.6,233,0.1,839,0.3,6340,1.6
2,6,4,1,2,冷暖房用器具,175,0.1,216,0.1,-,-,-,-,-,-
2,6,4,1,3,一般家具,351,0.1,285,0.1,451,0.1,1306,0.5,-,-
2,5,4,2,0,室内装備・装飾品,340,0.1,384,0.1,172,0.1,2,0,427,0.1
2,5,4,3,0,寝具類,285,0.1,327,0.1,96,0,174,0.1,-,-
2,5,4,4,0,家事雑貨,1912,0.6,1912,0.6,1627,0.5,1058,0.4,5561,1.4
2,5,4,5,0,家事用消耗品,3880,1.3,3988,1.3,3227,1,3715,1.5,3800,1
2,5,4,6,0,家事サービス,397,0.1,422,0.1,145,0,628,0.3,290,0.1
2,4,5,0,0,被服及び履物,5948,2,6322,2.1,5199,1.6,3065,1.3,2856,0.7
2,5,5,1,0,和服,1482,0.5,1834,0.6,-,-,-,-,-,-
2,5,5,2,0,洋服,1514,0.5,1600,0.5,1486,0.5,403,0.2,1073,0.3
2,6,5,2,1,男子用洋服,357,0.1,394,0.1,311,0.1,33,0,-,-
2,6,5,2,2,婦人用洋服,988,0.3,1052,0.4,910,0.3,207,0.1,854,0.2
2,6,5,2,3,子供用洋服,169,0.1,154,0.1,265,0.1,163,0.1,219,0.1
2,5,5,3,0,シャツ・セーター類,584,0.2,403,0.1,1936,0.6,478,0.2,118,0
2,6,5,3,1,男子用シャツ・セーター類,115,0,67,0,322,0.1,446,0.2,-,-
2,6,5,3,2,婦人用シャツ・セーター類,430,0.1,297,0.1,1582,0.5,33,0,-,-
2,6,5,3,3,子供用シャツ・セーター類,38,0,39,0,33,0,-,-,118,0
2,5,5,4,0,下着類,494,0.2,481,0.2,454,0.1,734,0.3,624,0.2
2,6,5,4,1,男子用下着類,138,0,142,0,42,0,362,0.1,-,-
2,6,5,4,2,婦人用下着類,314,0.1,299,0.1,360,0.1,364,0.2,530,0.1
2,6,5,4,3,子供用下着類,41,0,40,0,52,0,8,0,94,0
2,5,5,5,0,生地・糸類,164,0.1,179,0.1,98,0,160,0.1,-,-
2,5,5,6,0,他の被服,292,0.1,296,0.1,254,0.1,325,0.1,283,0.1
2,5,5,7,0,履物類,582,0.2,606,0.2,579,0.2,414,0.2,100,0
2,5,5,8,0,被服関連サービス,835,0.3,924,0.3,392,0.1,550,0.2,658,0.2
2,4,6,0,0,保健医療,15692,5.3,16927,5.7,11233,3.5,6096,2.5,16874,4.3
2,5,6,1,0,医薬品,2922,1,3250,1.1,1391,0.4,2015,0.8,1215,0.3
2,5,6,2,0,健康保持用摂取品,1263,0.4,1388,0.5,638,0.2,413,0.2,2048,0.5
2,5,6,3,0,保健医療用品・器具,2435,0.8,2367,0.8,3289,1,1474,0.6,2534,0.6
2,5,6,4,0,保健医療サービス,9072,3,9921,3.3,5916,1.8,2194,0.9,11077,2.8
2,4,7,0,0,交通・通信,30138,10.1,32143,10.9,20745,6.5,18358,7.6,35057,8.8
2,5,7,1,0,交通,3127,1,2829,1,4074,1.3,3743,1.5,7678,1.9
2,5,7,2,0,自動車等関係費,14431,4.8,16823,5.7,2809,0.9,4815,2,11886,3
2,6,7,2,1,自動車等購入,4244,1.4,5250,1.8,-,-,-,-,-,-
2,6,7,2,2,自転車購入,770,0.3,900,0.3,353,0.1,-,-,-,-
2,6,7,2,3,自動車等維持,9418,3.2,10673,3.6,2456,0.8,4815,2,11886,3
2,5,7,3,0,通信,12580,4.2,12490,4.2,13862,4.3,9799,4,15493,3.9
2,4,8,0,0,教育,42028,14.1,47642,16.1,18660,5.8,4085,1.7,51190,12.9
2,5,8,1,0,授業料等,37815,12.7,43667,14.7,17027,5.3,67,0,22859,5.8
2,5,8,2,0,教科書・学習参考教材,524,0.2,581,0.2,418,0.1,38,0,135,0
2,5,8,3,0,補習教育,3689,1.2,3395,1.1,1216,0.4,3979,1.6,28195,7.1
2,4,9,0,0,教養娯楽,23311,7.8,23033,7.8,29955,9.4,11629,4.8,24696,6.2
2,5,9,1,0,教養娯楽用耐久財,3010,1,2858,1,4999,1.6,1977,0.8,92,0
2,5,9,2,0,教養娯楽用品,7240,2.4,6449,2.2,13751,4.3,2262,0.9,12799,3.2
2,5,9,3,0,書籍・他の印刷物,3788,1.3,4049,1.4,2663,0.8,2772,1.1,2647,0.7
2,5,9,4,0,教養娯楽サービス,9272,3.1,9677,3.3,8541,2.7,4618,1.9,9159,2.3
2,6,9,4,1,宿泊料,66,0,25,0,381,0.1,-,-,-,-
2,6,9,4,2,パック旅行費,11,0,12,0,-,-,19,0,-,-
2,6,9,4,3,月謝類,1968,0.7,1986,0.7,1673,0.5,977,0.4,5370,1.4
2,6,9,4,4,他の教養娯楽サービス,7228,2.4,7655,2.6,6488,2,3621,1.5,3789,1
2,4,10,0,0,その他の消費支出,38130,12.8,39474,13.3,31899,10,34183,14.1,31474,7.9
2,5,10,1,0,諸雑費,18186,6.1,18396,6.2,19308,6,15175,6.3,11099,2.8
2,6,10,1,1,理美容サービス,1672,0.6,1748,0.6,1480,0.5,565,0.2,2542,0.6
2,6,10,1,2,理美容用品,4460,1.5,4466,1.5,4477,1.4,4924,2,3004,0.8
2,6,10,1,3,身の回り用品,531,0.2,506,0.2,749,0.2,512,0.2,293,0.1
2,6,10,1,4,たばこ,829,0.3,852,0.3,1022,0.3,120,0,576,0.1
2,6,10,1,5,他の諸雑費,10694,3.6,10824,3.7,11580,3.6,9054,3.7,4684,1.2
2,5,10,2,0,こづかい,7429,2.5,7619,2.6,4791,1.5,8329,3.4,12870,3.2
2,5,10,3,0,交際費,10018,3.4,10900,3.7,4207,1.3,10679,4.4,7505,1.9
2,6,10,3,0,食料,1571,0.5,1796,0.6,653,0.2,808,0.3,-,-
2,6,10,3,0,家具・家事用品,305,0.1,377,0.1,-,-,-,-,-,-
2,6,10,3,0,被服及び履物,110,0,116,0,75,0,130,0.1,-,-
2,6,10,3,0,教養娯楽,377,0.1,425,0.1,262,0.1,55,0,-,-
2,6,10,3,0,他の物品サービス,154,0.1,177,0.1,72,0,33,0,-,-
2,6,10,3,6,贈与金,3346,1.1,3623,1.2,691,0.2,6483,2.7,159,0
2,6,10,3,7,他の交際費,4156,1.4,4386,1.5,2454,0.8,3169,1.3,7347,1.9
2,5,10,4,0,仕送り金,2497,0.8,2558,0.9,3593,1.1,-,-,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,43824,14.7,49677,16.8,19068,6,5980,2.5,51479,13
2,3,0,0,0,（再掲）教養娯楽関係費,24082,8.1,23776,8,31891,10,10155,4.2,25424,6.4
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,5843,2,6182,2.1,4284,1.3,6483,2.7,159,0
2,3,0,0,0,（再掲）経常消費支出,214996,72,202577,68.4,280442,87.7,218730,90.4,311190,78.4
2,3,0,0,0,（再掲）情報通信関係費,16897,5.7,17319,5.8,16475,5.1,12350,5.1,14159,3.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,262362,87.9,275759,93.1,210514,65.8,164921,68.1,278863,70.2
,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 4月,,,,,,,,,,,,,,,
第１３表　住居所有形態別１世帯当たり１か月間の用途別生計支出　―　全　世　帯　―,,,,,,,,,,,,,,,
注1）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出）,,,,,,,,,,,,,,,
