項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,371,-,-,55,-,51,-,60,-,53,-,55,-,51,-,46,-
0,0,0,0,0,世帯人員,3.29,-,-,3.08,-,3.33,-,3.08,-,3.34,-,3.36,-,3.28,-,3.57,-
0,0,0,0,0,有業人員,1.7,-,-,1.68,-,1.83,-,1.61,-,1.57,-,1.68,-,1.6,-,1.91,-
0,0,0,0,0,世帯主平均年齢,49.6,-,-,53.1,-,52.2,-,49.8,-,48.8,-,46.8,-,46.9,-,49.6,-
1,0,0,0,0,受取,1200683,-,-9.9,527786,-,1084881,-,935699,-,1099521,-,1111263,-,1412262,-,2222358,-
1,1,0,0,0,実収入,583275,100,-6,118592,100,344712,100,439591,100,538734,100,613054,100,742011,100,1277887,100
1,2,0,0,0,経常収入,576185,98.8,-1.2,116423,98.2,337963,98,436604,99.3,526450,97.7,599287,97.8,734124,98.9,1273964,99.7
1,3,0,0,0,勤め先収入,530062,90.9,1.8,62478,52.7,257834,74.8,365727,83.2,487558,90.5,586647,95.7,721420,97.2,1219982,95.5
1,4,0,0,0,世帯主収入,446041,76.5,2.7,52494,44.3,225704,65.5,328013,74.6,433032,80.4,523416,85.4,598165,80.6,954888,74.7
1,6,0,0,0,うち男,426854,73.2,3.8,34077,28.7,186179,54,322708,73.4,402340,74.7,523416,85.4,583410,78.6,928832,72.7
1,5,0,0,0,定期収入,412077,70.6,-2.3,52494,44.3,223096,64.7,321883,73.2,419651,77.9,511311,83.4,594223,80.1,755910,59.2
1,5,0,0,0,臨時収入,10156,1.7,-0.2,-,-,2253,0.7,6130,1.4,10754,2,12105,2,746,0.1,39134,3.1
1,5,0,0,0,賞与,23807,4.1,979.7,-,-,355,0.1,-,-,2627,0.5,-,-,3197,0.4,159844,12.5
1,4,0,0,0,世帯主の配偶者の収入,73315,12.6,0.6,9155,7.7,23078,6.7,37458,8.5,53753,10,61311,10,96085,12.9,230710,18.1
1,6,0,0,0,うち女,66269,11.4,-8.6,9155,7.7,19253,5.6,37458,8.5,52956,9.8,61311,10,88061,11.9,194283,15.2
