項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,484,859,682,918,1116,930,950,4062,2223
0,0,0,0,0,0,0,調査世帯数,685,-,33,58,46,60,74,66,68,280,151
0,0,0,0,0,0,0,世帯人員,2.95,-,3.1,3.59,3.74,3.7,3.2,3.11,2.71,2.44,2.3
0,0,0,0,0,0,0,有業人員,1.33,-,1.47,1.38,1.61,1.62,1.7,1.95,1.71,0.86,0.62
0,0,0,0,0,0,0,世帯主平均年齢,59.6,-,31.2,36.9,42,46.7,52.1,56.9,62.3,75.6,80.5
2,2,0,0,0,0,0,生計支出,317395,-2.1,284613,298296,297704,407852,369613,363952,364778,272128,249380
2,3,0,0,0,0,0,消費支出,317395,-1.5,284613,298296,297704,407852,369613,363952,364778,272128,249380
2,4,1,0,0,0,0,食料,93780,2,72887,88514,88765,112039,91627,96593,107779,90774,84804
2,5,1,1,0,0,0,穀類,8374,17.2,6209,8003,9226,9926,9229,8951,7749,7996,6966
2,6,1,1,1,0,0,米類,2564,28.2,1737,2224,2622,3218,2458,2720,2194,2657,2492
2,7,1,1,1,0,102,米,2564,28.2,1737,2224,2622,3218,2458,2720,2194,2657,2492
2,6,1,1,2,0,0,パン,3203,-1,2371,3133,3462,3552,3713,3215,3499,2984,2562
2,7,1,1,2,0,120,食パン,1048,5.2,580,1141,1092,1009,1096,1081,961,1085,874
2,7,1,1,2,0,129,他のパン,2155,-3.7,1791,1992,2369,2543,2618,2134,2538,1899,1688
2,6,1,1,3,0,0,麺類,2011,36.7,1543,2038,2334,2467,2337,2239,1595,1860,1520
2,7,1,1,3,0,130,生うどん・そば,298,20.2,211,281,268,276,264,333,282,328,302
2,7,1,1,3,0,131,乾うどん・そば,185,22.5,31,140,201,239,168,95,80,248,222
2,7,1,1,3,0,134,パスタ,219,68.5,167,211,260,363,331,329,150,147,101
2,7,1,1,3,0,133,中華麺,479,36.5,372,519,547,642,607,551,343,416,359
2,7,1,1,3,0,135,カップ麺,477,33.2,484,513,738,584,562,495,398,392,296
2,7,1,1,3,0,132,即席麺,264,58.1,166,276,251,252,301,303,253,263,186
2,7,1,1,3,0,139,他の麺類,89,34.8,114,98,68,110,105,132,90,67,53
2,6,1,1,4,0,0,他の穀類,595,34.9,558,608,809,689,721,777,461,495,392
2,7,1,1,4,0,140,小麦粉,86,83,115,90,160,131,61,125,55,64,68
2,7,1,1,4,0,150,もち,156,60.8,41,121,166,100,176,149,75,202,158
2,7,1,1,4,0,160,他の穀類のその他,354,19.2,402,397,482,457,484,502,331,229,167
2,5,1,2,0,0,0,魚介類,6918,7.9,3710,4057,4337,7112,5875,6492,7201,8612,8746
2,6,1,2,1,0,0,生鮮魚介,4014,2.7,2011,2423,2844,4595,3527,3671,3888,4896,4826
2,7,1,2,1,170-189,0,鮮魚,3588,3.1,1834,2212,2532,4005,3268,3199,3602,4345,4209
2,7,1,2,1,170-189,170,まぐろ,707,8.4,151,434,491,790,600,585,730,900,873
2,7,1,2,1,170-189,172,あじ,98,-4.9,40,68,64,64,116,54,94,132,112
2,7,1,2,1,170-189,173,いわし,37,8.8,-,-,9,30,22,57,24,57,66
2,7,1,2,1,170-189,174,かつお,85,-28.6,73,40,110,89,95,37,109,93,82
2,7,1,2,1,170-189,175,かれい,65,-17.7,6,17,28,78,19,60,50,103,105
2,7,1,2,1,170-189,176,さけ,512,16.4,280,306,628,532,520,548,456,561,598
2,7,1,2,1,170-189,177,さば,73,-6.4,11,22,60,51,49,102,126,87,85
2,7,1,2,1,170-189,178,さんま,19,-36.7,26,31,4,31,11,6,17,22,25
2,7,1,2,1,170-189,180,たい,101,29.5,89,148,43,121,29,81,78,127,112
2,7,1,2,1,170-189,181,ぶり,277,1.5,213,186,271,231,205,286,317,324,353
2,7,1,2,1,170-189,182,いか,183,8.9,42,73,117,139,118,160,207,261,208
2,7,1,2,1,170-189,183,たこ,131,54.1,284,42,101,138,172,241,108,104,74
2,7,1,2,1,170-189,185,えび,234,15.3,203,199,225,175,234,232,197,269,227
2,7,1,2,1,170-189,186,かに,17,70,-,-,-,131,-,35,3,4,5
2,7,1,2,1,170-189,189,他の鮮魚,655,7.4,218,486,259,915,601,455,571,831,820
2,7,1,2,1,170-189,187,さしみ盛合わせ,393,-24,198,160,122,492,475,259,514,468,464
2,7,1,2,1,190-194,0,貝類,426,-1.2,177,211,313,591,259,473,286,551,617
2,7,1,2,1,190-194,190,あさり,109,-7.6,51,93,88,172,40,125,123,121,127
2,7,1,2,1,190-194,192,しじみ,37,-5.1,-,15,7,35,8,18,14,70,74
2,7,1,2,1,190-194,191,かき(貝),83,-25.2,39,14,28,126,15,132,44,118,156
2,7,1,2,1,190-194,194,ほたて貝,113,21.5,46,34,80,105,116,69,71,164,199
2,7,1,2,1,190-194,193,他の貝,84,20,41,54,110,152,81,128,33,77,61
2,6,1,2,2,0,0,塩干魚介,1260,17.6,938,681,603,1033,884,1246,1474,1638,1813
2,7,1,2,2,0,195,塩さけ,151,-5,78,94,61,130,139,81,170,207,261
2,7,1,2,2,0,196,たらこ,231,38.3,122,91,88,105,103,368,412,288,320
2,7,1,2,2,0,197,しらす干し,181,-2.2,226,162,92,190,159,172,196,198,226
2,7,1,2,2,0,198,干しあじ,74,-6.3,60,23,53,82,28,39,91,105,121
2,7,1,2,2,0,202,他の塩干魚介,622,29.6,451,311,310,526,456,585,605,840,884
2,6,1,2,3,0,0,魚肉練製品,607,10.8,155,453,270,422,415,583,668,836,932
2,7,1,2,3,0,203,揚げかまぼこ,179,8.5,29,65,48,92,134,176,144,285,343
2,7,1,2,3,0,204,ちくわ,121,24.7,43,85,63,94,75,202,135,143,138
2,7,1,2,3,0,205,かまぼこ,196,7.1,26,247,64,169,109,138,213,266,321
2,7,1,2,3,0,209,他の魚肉練製品,111,8.8,56,57,95,67,97,68,176,141,129
2,6,1,2,4,0,0,他の魚介加工品,1037,17.3,606,500,619,1061,1049,992,1171,1243,1175
2,7,1,2,4,0,210,かつお節・削り節,77,32.8,88,65,40,71,48,62,47,105,77
2,7,1,2,4,0,213,魚介の漬物,257,13.7,120,99,106,224,125,127,301,395,393
2,7,1,2,4,0,215,魚介のつくだ煮,72,-18.2,37,13,15,36,22,85,62,119,159
2,7,1,2,4,0,216,魚介の缶詰,374,41.7,257,207,298,332,588,432,397,367,301
2,7,1,2,4,0,217,他の魚介加工品のその他,257,3.2,105,116,160,397,265,285,363,257,244
2,5,1,3,0,0,0,肉類,9169,17.6,6529,8657,8566,11498,10347,11040,8745,8515,7274
2,6,1,3,1,0,0,生鮮肉,7418,18.1,5545,6952,6720,9313,8673,9184,6824,6820,5913
2,7,1,3,1,0,220,牛肉,2201,19.6,909,1594,1701,2603,2371,2822,1604,2428,2289
2,7,1,3,1,0,221,豚肉,3192,19.1,2676,3258,3108,3796,3786,3686,3290,2819,2416
2,7,1,3,1,0,222,鶏肉,1557,18.4,1587,1560,1403,2210,1915,2014,1640,1209,965
2,7,1,3,1,0,22X,合いびき肉,289,27.3,313,368,293,436,458,368,191,193,144
2,7,1,3,1,0,224,他の生鮮肉,179,-17.1,60,172,215,268,143,294,99,172,98
2,6,1,3,2,0,0,加工肉,1751,15.6,984,1704,1846,2185,1675,1857,1921,1695,1361
2,7,1,3,2,0,225,ハム,436,0.2,227,291,385,607,319,407,439,499,390
2,7,1,3,2,0,226,ソーセージ,704,13.4,462,846,872,768,675,784,763,637,531
2,7,1,3,2,0,227,ベーコン,317,33.2,168,356,346,391,363,315,320,292,254
2,7,1,3,2,0,229,他の加工肉,294,33,127,212,243,418,318,351,399,267,187
2,5,1,4,0,0,0,乳卵類,5269,29.3,4559,5993,5753,5498,4186,4766,5693,5381,5624
2,6,1,4,1,0,230,牛乳,1611,32.8,1254,1901,1612,1629,1458,1253,1705,1690,2079
2,6,1,4,2,0,0,乳製品,2704,29.9,2577,2991,3201,2854,1918,2446,3032,2738,2667
2,7,1,4,2,0,231,粉ミルク,152,117.1,735,689,574,3,4,16,16,36,6
2,7,1,4,2,0,232,ヨーグルト,1415,15.6,876,1133,1302,1363,908,1246,2032,1604,1673
2,7,1,4,2,0,233,バター,203,50.4,136,277,271,224,171,164,200,198,186
2,7,1,4,2,0,234,チーズ,817,39.7,678,765,964,1053,748,874,682,803,722
2,7,1,4,2,0,235,他の乳製品,116,70.6,152,126,90,211,88,146,103,97,81
2,6,1,4,3,0,238,卵,954,22.2,727,1100,940,1015,810,1067,955,953,878
2,5,1,5,0,0,0,野菜・海藻,11265,13.7,7019,8798,8180,10441,10150,11942,11922,12994,12771
2,6,1,5,1,0,0,生鮮野菜,7636,14,4846,6294,5925,7387,7221,8257,7692,8555,8295
2,7,1,5,1,240-249,0,葉茎菜,2453,15.8,1433,1946,1915,2313,2535,2766,2385,2726,2558
2,7,1,5,1,240-249,240,キャベツ,271,18.9,142,241,203,276,227,296,303,302,292
2,7,1,5,1,240-249,241,ほうれんそう,257,26.6,194,225,199,221,243,228,269,296,311
2,7,1,5,1,240-249,242,はくさい,113,56.9,98,97,99,118,118,127,94,120,98
2,7,1,5,1,240-249,243,ねぎ,329,15.8,254,237,201,298,356,437,310,359,330
2,7,1,5,1,240-249,244,レタス,267,12.2,160,194,200,242,292,265,265,306,295
2,7,1,5,1,240-249,247,ブロッコリー,255,7.1,90,245,221,246,302,312,292,250,250
2,7,1,5,1,240-249,245,もやし,94,13.3,56,97,100,80,106,108,110,90,76
2,7,1,5,1,240-249,249,他の葉茎菜,867,12.3,438,611,692,831,891,993,742,1004,907
