項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2183,-,6733,-,416,-,91,-,669,-,5469,-
0,0,0,0,0,調査世帯数,367,-,78,-,247,-,16,-,4,-,26,-,200,-
0,0,0,0,0,世帯人員,3.31,-,2,-,3.79,-,2.39,-,2.4,-,3.32,-,3.4,-
0,0,0,0,0,有業人員,1.73,-,1.58,-,1.83,-,1.39,-,1,-,1.43,-,2.13,-
0,0,0,0,0,世帯主平均年齢,49.5,-,54.9,-,47.1,-,54.6,-,44.4,-,53.2,-,47.9,-
1,0,0,0,0,受取,1500685,-,1709368,-,1466278,-,949256,-,937606,-,1508709,-,1604076,-
1,1,0,0,0,実収入,636986,100,624655,100,665174,100,397236,100,496268,100,542468,100,727314,100
1,2,0,0,0,経常収入,627436,98.5,618995,99.1,653609,98.3,392913,98.9,479167,96.6,537260,99,713937,98.2
1,3,0,0,0,勤め先収入,563461,88.5,552719,88.5,605130,91,270200,68,249201,50.2,361313,66.6,675063,92.8
1,4,0,0,0,世帯主収入,442939,69.5,433859,69.5,471199,70.8,235933,59.4,249201,50.2,316748,58.4,477203,65.6
1,6,0,0,0,うち男,421553,66.2,422120,67.6,467300,70.3,42627,10.7,-,-,194691,35.9,472403,65
1,5,0,0,0,定期収入,434245,68.2,427237,68.4,461314,69.4,233426,58.8,249201,50.2,309427,57,466705,64.2
1,5,0,0,0,臨時収入,8048,1.3,6622,1.1,8925,1.3,2507,0.6,-,-,7321,1.3,9317,1.3
1,5,0,0,0,賞与,646,0.1,-,-,959,0.1,-,-,-,-,-,-,1181,0.2
1,4,0,0,0,世帯主の配偶者の収入,102870,16.1,118859,19,110789,16.7,-,-,-,-,34907,6.4,186507,25.6
1,6,0,0,0,うち女,101630,16,118859,19,108947,16.4,-,-,-,-,34907,6.4,184239,25.3
