項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7093,-,1800,-,564,-,543,-
0,0,0,0,0,調査世帯数,364,-,267,-,59,-,21,-,17,-
0,0,0,0,0,世帯人員,3.32,-,3.45,-,2.84,-,3.47,-,3.04,-
0,0,0,0,0,有業人員,1.71,-,1.74,-,1.7,-,1.87,-,1.28,-
0,0,0,0,0,世帯主平均年齢,49.1,-,50.5,-,45,-,51.9,-,41.9,-
1,0,0,0,0,受取,1211544,-,1283444,-,1082346,-,921756,-,1001833,-
1,1,0,0,0,実収入,586958,100,612323,100,523424,100,478510,100,578933,100
1,2,0,0,0,経常収入,575334,98,599728,97.9,516422,98.7,469525,98.1,561939,97.1
1,3,0,0,0,勤め先収入,562216,95.8,584545,95.5,511642,97.7,443138,92.6,561939,97.1
1,4,0,0,0,世帯主収入,470612,80.2,489674,80,431658,82.5,321745,67.2,505425,87.3
1,6,0,0,0,うち男,450044,76.7,479532,78.3,379001,72.4,252687,52.8,505425,87.3
1,5,0,0,0,定期収入,431353,73.5,442386,72.2,412979,78.9,307114,64.2,477229,82.4
1,5,0,0,0,臨時収入,8924,1.5,11284,1.8,1096,0.2,6154,1.3,6924,1.2
1,5,0,0,0,賞与,30335,5.2,36003,5.9,17582,3.4,8478,1.8,21272,3.7
1,4,0,0,0,世帯主の配偶者の収入,76674,13.1,80310,13.1,77698,14.8,62525,13.1,40511,7
1,6,0,0,0,うち女,74629,12.7,80310,13.1,74586,14.2,36195,7.6,40511,7
1,4,0,0,0,他の世帯員収入,14930,2.5,14562,2.4,2286,0.4,58868,12.3,16003,2.8
1,3,0,0,0,事業・内職収入,5293,0.9,6874,1.1,2321,0.4,-,-,-,-
1,4,0,0,0,家賃収入,3066,0.5,3769,0.6,2182,0.4,-,-,-,-
1,4,0,0,0,他の事業収入,1421,0.2,1968,0.3,139,0,-,-,-,-
1,4,0,0,0,内職収入,806,0.1,1137,0.2,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,7825,1.3,8309,1.4,2460,0.5,26386,5.5,-,-
1,4,0,0,0,財産収入,263,0,371,0.1,0,0,-,-,-,-
1,4,0,0,0,社会保障給付,6730,1.1,6765,1.1,2459,0.5,26386,5.5,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,6730,1.1,6765,1.1,2459,0.5,26386,5.5,-,-
1,4,0,0,0,仕送り金,832,0.1,1173,0.2,-,-,-,-,-,-
1,2,0,0,0,特別収入,11624,2,12596,2.1,7002,1.3,8985,1.9,16994,2.9
1,3,0,0,0,受贈金,1908,0.3,1843,0.3,481,0.1,7784,1.6,1375,0.2
1,3,0,0,0,他の特別収入,9716,1.7,10752,1.8,6520,1.2,1201,0.3,15619,2.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),534144,-,576111,-,479485,-,332711,-,376513,-
1,2,0,0,0,預貯金引出,413117,-,451221,-,355366,-,250841,-,275498,-
1,2,0,0,0,保険金,2714,-,3136,-,2720,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,2034,-,2868,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,680,-,268,-,2720,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,188,-,107,-,-,-,1985,-,-,-
1,2,0,0,0,クレジット購入借入金,117904,-,121338,-,121398,-,79854,-,101015,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,221,-,309,-,-,-,31,-,-,-
1,1,0,0,0,繰入金,90441,-,95009,-,79437,-,110535,-,46387,-
2,0,0,0,0,支払,1211544,-,1283444,-,1082346,-,921756,-,1001833,-
2,1,0,0,0,実支出,455049,-,452386,-,498797,-,353863,-,449975,-
2,2,0,0,0,生計支出,332215,-,321305,-,391591,-,278913,-,333290,-
2,3,0,0,0,消費支出,332215,100,321305,100,391591,100,278913,100,333290,100
