項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4400,-,2512,-,2312,-,776,-
0,0,0,0,0,調査世帯数,676,-,299,-,169,-,152,-,56,-
0,0,0,0,0,世帯人員,2.96,-,2,-,3,-,4,-,5.18,-
0,0,0,0,0,有業人員,1.32,-,0.81,-,1.56,-,1.85,-,1.87,-
0,0,0,0,0,世帯主平均年齢,59.3,-,68.7,-,55.6,-,48.2,-,50.8,-
2,2,0,0,0,生計支出,314224,-,270049,-,332519,-,342010,-,422678,-
2,3,0,0,0,消費支出,314224,100,270049,100,332519,100,342010,100,422678,100
2,4,1,0,0,食料,89611,28.5,76581,28.4,92235,27.7,102642,30,116169,27.5
2,5,1,1,0,穀類,6535,2.1,5277,2,6670,2,7973,2.3,8937,2.1
2,6,1,1,1,米類,1835,0.6,1513,0.6,1869,0.6,2123,0.6,2694,0.6
2,6,1,1,2,パン,2727,0.9,2184,0.8,2839,0.9,3482,1,3188,0.8
2,6,1,1,3,麺類,1500,0.5,1210,0.4,1466,0.4,1792,0.5,2386,0.6
2,6,1,1,4,他の穀類,473,0.2,370,0.1,497,0.1,577,0.2,669,0.2
2,5,1,2,0,魚介類,6408,2,6251,2.3,6452,1.9,6076,1.8,8140,1.9
2,6,1,2,1,生鮮魚介,3810,1.2,3605,1.3,3834,1.2,3703,1.1,5212,1.2
2,6,1,2,2,塩干魚介,1122,0.4,1170,0.4,1067,0.3,1027,0.3,1310,0.3
2,6,1,2,3,魚肉練製品,536,0.2,579,0.2,536,0.2,472,0.1,487,0.1
2,6,1,2,4,他の魚介加工品,939,0.3,897,0.3,1015,0.3,873,0.3,1132,0.3
2,5,1,3,0,肉類,8954,2.8,6620,2.5,9463,2.8,10991,3.2,14463,3.4
2,6,1,3,1,生鮮肉,7376,2.3,5405,2,7757,2.3,9115,2.7,12140,2.9
2,6,1,3,2,加工肉,1577,0.5,1215,0.4,1706,0.5,1877,0.5,2324,0.5
2,5,1,4,0,乳卵類,4641,1.5,3803,1.4,5155,1.6,5174,1.5,6136,1.5
2,6,1,4,1,牛乳,1466,0.5,1114,0.4,1785,0.5,1525,0.4,2252,0.5
2,6,1,4,2,乳製品,2323,0.7,1985,0.7,2550,0.8,2630,0.8,2585,0.6
2,6,1,4,3,卵,852,0.3,704,0.3,820,0.2,1018,0.3,1299,0.3
2,5,1,5,0,野菜・海藻,11438,3.6,11113,4.1,11847,3.6,11345,3.3,12235,2.9
2,6,1,5,1,生鮮野菜,8189,2.6,7949,2.9,8604,2.6,8072,2.4,8550,2
2,6,1,5,2,乾物・海藻,817,0.3,757,0.3,825,0.2,875,0.3,959,0.2
2,6,1,5,3,大豆加工品,1219,0.4,1133,0.4,1260,0.4,1293,0.4,1347,0.3
2,6,1,5,4,他の野菜・海藻加工品,1213,0.4,1273,0.5,1158,0.3,1105,0.3,1380,0.3
2,5,1,6,0,果物,3951,1.3,4306,1.6,4031,1.2,3269,1,3713,0.9
2,6,1,6,1,生鮮果物,3553,1.1,3951,1.5,3519,1.1,2920,0.9,3287,0.8
2,6,1,6,2,果物加工品,398,0.1,355,0.1,512,0.2,349,0.1,426,0.1
2,5,1,7,0,油脂・調味料,4234,1.3,3455,1.3,4731,1.4,4695,1.4,5662,1.3
2,6,1,7,1,油脂,464,0.1,425,0.2,498,0.1,477,0.1,529,0.1
2,6,1,7,2,調味料,3770,1.2,3030,1.1,4233,1.3,4218,1.2,5133,1.2
2,5,1,8,0,菓子類,6541,2.1,4898,1.8,7121,2.1,8235,2.4,8931,2.1
2,5,1,9,0,調理食品,12338,3.9,10838,4,12552,3.8,14162,4.1,14714,3.5
2,6,1,9,1,主食的調理食品,5610,1.8,4962,1.8,5558,1.7,6573,1.9,6591,1.6
2,6,1,9,2,他の調理食品,6727,2.1,5877,2.2,6994,2.1,7589,2.2,8123,1.9
2,5,1,10,0,飲料,5723,1.8,4512,1.7,6045,1.8,6974,2,7821,1.9
2,6,1,10,1,茶類,1187,0.4,1037,0.4,1308,0.4,1351,0.4,1162,0.3
2,6,1,10,2,コーヒー・ココア,1114,0.4,1050,0.4,1106,0.3,1193,0.3,1264,0.3
2,6,1,10,3,他の飲料,3422,1.1,2425,0.9,3631,1.1,4430,1.3,5395,1.3
2,5,1,11,0,酒類,5106,1.6,5470,2,5198,1.6,4465,1.3,4657,1.1
2,5,1,12,0,外食,13744,4.4,10038,3.7,12969,3.9,19284,5.6,20759,4.9
2,6,1,12,1,一般外食,12782,4.1,10038,3.7,12377,3.7,17105,5,16771,4
2,6,1,12,2,学校給食,962,0.3,-,-,592,0.2,2179,0.6,3988,0.9
2,4,2,0,0,住居,23850,7.6,28883,10.7,18848,5.7,21716,6.3,17866,4.2
2,5,2,1,0,家賃地代,13884,4.4,12448,4.6,13340,4,16378,4.8,16355,3.9
2,5,2,2,0,設備修繕・維持,9966,3.2,16434,6.1,5507,1.7,5338,1.6,1510,0.4
