項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,799,-,953,-,1827,-,1486,-,1658,-,1162,-,1277,-,838,-
0,0,0,0,0,調査世帯数,353,-,27,-,35,-,62,-,53,-,60,-,41,-,46,-,29,-
0,0,0,0,0,世帯人員,3.33,-,3.1,-,3.5,-,3.65,-,3.83,-,3.49,-,3.17,-,2.67,-,2.71,-
0,0,0,0,0,有業人員,1.72,-,1.6,-,1.74,-,1.56,-,1.81,-,1.71,-,2.03,-,1.78,-,1.48,-
0,0,0,0,0,世帯主平均年齢,49.6,-,30.2,-,36.9,-,42.3,-,47,-,52,-,57,-,61.7,-,70.2,-
1,0,0,0,0,受取,1292268,-,1049911,-,1198542,-,1487194,-,1298303,-,1400084,-,1492888,-,1210182,-,827775,-
1,1,0,0,0,実収入,566715,100,546513,100,558254,100,592332,100,580339,100,617025,100,700757,100,529710,100,286488,100
1,2,0,0,0,経常収入,556754,98.2,531854,97.3,541167,96.9,582608,98.4,562211,96.9,608902,98.7,696867,99.4,526441,99.4,280820,98
1,3,0,0,0,勤め先収入,541202,95.5,527373,96.5,530796,95.1,558045,94.2,548055,94.4,597254,96.8,679347,96.9,498038,94,280584,97.9
1,4,0,0,0,世帯主収入,430832,76,399546,73.1,418472,75,451443,76.2,445272,76.7,498317,80.8,490790,70,399399,75.4,235337,82.1
1,6,0,0,0,うち男,414010,73.1,393594,72,406886,72.9,423814,71.6,416676,71.8,486990,78.9,474867,67.8,383664,72.4,232862,81.3
1,5,0,0,0,定期収入,419582,74,398156,72.9,408774,73.2,433238,73.1,439331,75.7,473562,76.7,479651,68.4,394650,74.5,235337,82.1
1,5,0,0,0,臨時収入,6775,1.2,1390,0.3,3640,0.7,8479,1.4,5941,1,11969,1.9,11139,1.6,4750,0.9,-,-
1,5,0,0,0,賞与,4475,0.8,-,-,6059,1.1,9726,1.6,-,-,12787,2.1,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,91875,16.2,127826,23.4,111388,20,101212,17.1,95356,16.4,96279,15.6,116545,16.6,58330,11,17036,5.9
1,6,0,0,0,うち女,90369,15.9,127826,23.4,111388,20,92965,15.7,95356,16.4,96279,15.6,116545,16.6,58330,11,17036,5.9
1,4,0,0,0,他の世帯員収入,18495,3.3,-,-,935,0.2,5390,0.9,7426,1.3,2657,0.4,72013,10.3,40308,7.6,28212,9.8
1,3,0,0,0,事業・内職収入,7881,1.4,-,-,-,-,8561,1.4,4705,0.8,3843,0.6,16670,2.4,23836,4.5,-,-
1,4,0,0,0,家賃収入,3801,0.7,-,-,-,-,-,-,-,-,-,-,6516,0.9,23836,4.5,-,-
1,4,0,0,0,他の事業収入,2622,0.5,-,-,-,-,8561,1.4,3808,0.7,-,-,4236,0.6,-,-,-,-
1,4,0,0,0,内職収入,1458,0.3,-,-,-,-,-,-,897,0.2,3843,0.6,5918,0.8,-,-,-,-
1,3,0,0,0,他の経常収入,7671,1.4,4481,0.8,10371,1.9,16002,2.7,9451,1.6,7806,1.3,850,0.1,4567,0.9,236,0.1
1,4,0,0,0,財産収入,523,0.1,503,0.1,-,-,402,0.1,292,0.1,1401,0.2,850,0.1,129,0,219,0.1
1,4,0,0,0,社会保障給付,6754,1.2,3978,0.7,10371,1.9,15517,2.6,9160,1.6,4122,0.7,-,-,4438,0.8,17,0
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,6754,1.2,3978,0.7,10371,1.9,15517,2.6,9160,1.6,4122,0.7,-,-,4438,0.8,17,0
1,4,0,0,0,仕送り金,394,0.1,-,-,-,-,83,0,-,-,2283,0.4,-,-,-,-,-,-
1,2,0,0,0,特別収入,9962,1.8,14659,2.7,17087,3.1,9724,1.6,18128,3.1,8122,1.3,3890,0.6,3268,0.6,5667,2
1,3,0,0,0,受贈金,2484,0.4,1189,0.2,16281,2.9,209,0,1656,0.3,2866,0.5,-,-,603,0.1,-,-
1,3,0,0,0,他の特別収入,7478,1.3,13470,2.5,806,0.1,9515,1.6,16472,2.8,5256,0.9,3890,0.6,2666,0.5,5667,2
1,1,0,0,0,実収入以外の受取(繰入金を除く),542706,-,402256,-,523060,-,512564,-,507334,-,605963,-,639724,-,617764,-,453342,-
1,2,0,0,0,預貯金引出,406503,-,298210,-,399327,-,385501,-,378305,-,470099,-,493627,-,410198,-,361437,-
1,2,0,0,0,保険金,2977,-,-,-,-,-,-,-,-,-,-,-,-,-,4934,-,28022,-
1,3,0,0,0,個人・企業年金保険金,2845,-,-,-,-,-,-,-,-,-,-,-,-,-,4934,-,26440,-
1,3,0,0,0,他の保険金,132,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1582,-
1,2,0,0,0,有価証券売却,129,-,-,-,-,-,705,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,1170,-,-,-,-,-,-,-,233,-,6849,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,131763,-,104046,-,123709,-,126324,-,128671,-,128647,-,146098,-,202040,-,63883,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,164,-,-,-,23,-,35,-,124,-,369,-,-,-,593,-,-,-
1,1,0,0,0,繰入金,182847,-,101142,-,117229,-,382299,-,210630,-,177096,-,152407,-,62708,-,87945,-
2,0,0,0,0,支払,1292268,-,1049911,-,1198542,-,1487194,-,1298303,-,1400084,-,1492888,-,1210182,-,827775,-
2,1,0,0,0,実支出,466628,-,341299,-,398627,-,431020,-,471427,-,528194,-,599056,-,505668,-,367663,-
2,2,0,0,0,生計支出,352760,-,249849,-,303019,-,309841,-,366264,-,384160,-,452893,-,400181,-,303862,-
2,3,0,0,0,消費支出,352760,100,249849,100,303019,100,309841,100,366264,100,384160,100,452893,100,400181,100,303862,100
2,4,1,0,0,食料,93902,26.6,66520,26.6,85237,28.1,95190,30.7,103005,28.1,93784,24.4,110888,24.5,94474,23.6,86731,28.5
2,5,1,1,0,穀類,6815,1.9,4132,1.7,5797,1.9,6656,2.1,8781,2.4,6877,1.8,7439,1.6,6554,1.6,6802,2.2
2,6,1,1,1,米類,1852,0.5,840,0.3,1148,0.4,1738,0.6,3288,0.9,1796,0.5,1997,0.4,1393,0.3,1934,0.6
2,6,1,1,2,パン,2894,0.8,1958,0.8,2732,0.9,2819,0.9,2883,0.8,2824,0.7,3278,0.7,3230,0.8,3249,1.1
2,6,1,1,3,麺類,1565,0.4,1012,0.4,1365,0.5,1569,0.5,1878,0.5,1858,0.5,1458,0.3,1490,0.4,1439,0.5
2,6,1,1,4,他の穀類,504,0.1,322,0.1,552,0.2,531,0.2,733,0.2,399,0.1,707,0.2,440,0.1,180,0.1
2,5,1,2,0,魚介類,5587,1.6,2597,1,3959,1.3,4802,1.5,6780,1.9,5757,1.5,5584,1.2,7399,1.8,6789,2.2
2,6,1,2,1,生鮮魚介,3438,1,1565,0.6,2764,0.9,3025,1,4124,1.1,3675,1,3170,0.7,4472,1.1,3996,1.3
2,6,1,2,2,塩干魚介,965,0.3,579,0.2,510,0.2,684,0.2,1278,0.3,880,0.2,1089,0.2,1289,0.3,1408,0.5
2,6,1,2,3,魚肉練製品,389,0.1,95,0,279,0.1,427,0.1,409,0.1,414,0.1,346,0.1,516,0.1,495,0.2
2,6,1,2,4,他の魚介加工品,795,0.2,358,0.1,406,0.1,666,0.2,969,0.3,788,0.2,978,0.2,1123,0.3,890,0.3
2,5,1,3,0,肉類,9244,2.6,4965,2,7616,2.5,8464,2.7,11829,3.2,10162,2.6,9631,2.1,10288,2.6,8346,2.7
2,6,1,3,1,生鮮肉,7571,2.1,3720,1.5,6139,2,6858,2.2,9875,2.7,8702,2.3,7733,1.7,8219,2.1,6893,2.3
2,6,1,3,2,加工肉,1672,0.5,1245,0.5,1477,0.5,1606,0.5,1953,0.5,1460,0.4,1898,0.4,2069,0.5,1453,0.5
2,5,1,4,0,乳卵類,4684,1.3,4311,1.7,3869,1.3,5648,1.8,4811,1.3,4799,1.2,4176,0.9,5033,1.3,3591,1.2
2,6,1,4,1,牛乳,1478,0.4,938,0.4,1385,0.5,1964,0.6,1331,0.4,1808,0.5,1257,0.3,1432,0.4,1026,0.3
2,6,1,4,2,乳製品,2321,0.7,2894,1.2,1742,0.6,2788,0.9,2371,0.6,1990,0.5,2103,0.5,2723,0.7,1673,0.6
2,6,1,4,3,卵,885,0.3,480,0.2,742,0.2,896,0.3,1109,0.3,1000,0.3,816,0.2,878,0.2,892,0.3
2,5,1,5,0,野菜・海藻,10458,3,5869,2.3,8124,2.7,8821,2.8,12425,3.4,11741,3.1,10599,2.3,12700,3.2,11414,3.8
2,6,1,5,1,生鮮野菜,7583,2.1,4128,1.7,5900,1.9,6568,2.1,8862,2.4,8284,2.2,7415,1.6,9711,2.4,8338,2.7
2,6,1,5,2,乾物・海藻,748,0.2,365,0.1,508,0.2,667,0.2,1028,0.3,968,0.3,808,0.2,636,0.2,720,0.2
2,6,1,5,3,大豆加工品,1141,0.3,700,0.3,1129,0.4,897,0.3,1383,0.4,1326,0.3,1177,0.3,1135,0.3,1272,0.4
2,6,1,5,4,他の野菜・海藻加工品,986,0.3,675,0.3,587,0.2,690,0.2,1152,0.3,1164,0.3,1199,0.3,1218,0.3,1085,0.4
2,5,1,6,0,果物,3099,0.9,1693,0.7,2496,0.8,2275,0.7,3918,1.1,2827,0.7,3297,0.7,4068,1,4250,1.4
2,6,1,6,1,生鮮果物,2764,0.8,1492,0.6,2076,0.7,2072,0.7,3524,1,2544,0.7,2786,0.6,3592,0.9,4063,1.3
2,6,1,6,2,果物加工品,335,0.1,201,0.1,421,0.1,203,0.1,394,0.1,284,0.1,511,0.1,476,0.1,188,0.1
2,5,1,7,0,油脂・調味料,4329,1.2,2734,1.1,3393,1.1,3961,1.3,4419,1.2,5303,1.4,5042,1.1,4723,1.2,4037,1.3
2,6,1,7,1,油脂,462,0.1,244,0.1,335,0.1,446,0.1,456,0.1,545,0.1,481,0.1,525,0.1,577,0.2
2,6,1,7,2,調味料,3866,1.1,2490,1,3058,1,3515,1.1,3963,1.1,4758,1.2,4560,1,4199,1,3460,1.1
2,5,1,8,0,菓子類,7131,2,5713,2.3,6720,2.2,7557,2.4,9109,2.5,7312,1.9,6463,1.4,7157,1.8,5046,1.7
2,5,1,9,0,調理食品,12336,3.5,8227,3.3,11232,3.7,11576,3.7,12316,3.4,12933,3.4,16398,3.6,13712,3.4,10298,3.4
2,6,1,9,1,主食的調理食品,5681,1.6,4248,1.7,5158,1.7,4774,1.5,5127,1.4,5888,1.5,8790,1.9,6340,1.6,4877,1.6
2,6,1,9,2,他の調理食品,6655,1.9,3979,1.6,6073,2,6802,2.2,7189,2,7045,1.8,7608,1.7,7372,1.8,5421,1.8
2,5,1,10,0,飲料,6071,1.7,5293,2.1,6141,2,5570,1.8,7354,2,5780,1.5,7162,1.6,5518,1.4,5453,1.8
2,6,1,10,1,茶類,1238,0.4,1328,0.5,1154,0.4,1013,0.3,1408,0.4,1349,0.4,1239,0.3,1253,0.3,1194,0.4
2,6,1,10,2,コーヒー・ココア,1145,0.3,397,0.2,1076,0.4,1284,0.4,1310,0.4,1193,0.3,1068,0.2,939,0.2,1662,0.5
2,6,1,10,3,他の飲料,3688,1,3568,1.4,3911,1.3,3274,1.1,4635,1.3,3239,0.8,4855,1.1,3326,0.8,2597,0.9
2,5,1,11,0,酒類,5575,1.6,2371,0.9,4031,1.3,6471,2.1,4195,1.1,4721,1.2,9582,2.1,6182,1.5,6095,2
2,5,1,12,0,外食,18574,5.3,18617,7.5,21859,7.2,23389,7.5,17069,4.7,15572,4.1,25516,5.6,11139,2.8,14609,4.8
2,6,1,12,1,一般外食,16891,4.8,17854,7.1,20182,6.7,19779,6.4,13470,3.7,14005,3.6,25449,5.6,11139,2.8,14609,4.8
2,6,1,12,2,学校給食,1683,0.5,763,0.3,1677,0.6,3611,1.2,3598,1,1567,0.4,66,0,-,-,-,-
2,4,2,0,0,住居,23079,6.5,48201,19.3,34913,11.5,22136,7.1,15471,4.2,21285,5.5,21834,4.8,14177,3.5,20039,6.6
2,5,2,1,0,家賃地代,17294,4.9,48175,19.3,16171,5.3,20963,6.8,13284,3.6,18518,4.8,11111,2.5,10937,2.7,4061,1.3
2,5,2,2,0,設備修繕・維持,5785,1.6,26,0,18742,6.2,1173,0.4,2187,0.6,2767,0.7,10723,2.4,3240,0.8,15978,5.3
2,6,2,2,1,設備材料,3179,0.9,26,0,1393,0.5,66,0,255,0.1,2122,0.6,10291,2.3,2670,0.7,13195,4.3
2,6,2,2,2,工事その他のサービス,2606,0.7,-,-,17349,5.7,1107,0.4,1932,0.5,645,0.2,432,0.1,570,0.1,2783,0.9
2,4,3,0,0,光熱・水道,18404,5.2,12664,5.1,17542,5.8,17471,5.6,19793,5.4,19853,5.2,18233,4,20351,5.1,18837,6.2
2,5,3,1,0,電気代,10141,2.9,7264,2.9,9041,3,9083,2.9,10773,2.9,10629,2.8,11148,2.5,11491,2.9,10906,3.6
2,5,3,2,0,ガス代,3476,1,2636,1.1,3091,1,3184,1,4111,1.1,3474,0.9,3456,0.8,4078,1,3342,1.1
2,5,3,3,0,他の光熱,27,0,2,0,88,0,66,0,15,0,17,0,11,0,4,0,3,0
2,5,3,4,0,上下水道料,4760,1.3,2762,1.1,5323,1.8,5138,1.7,4894,1.3,5733,1.5,3619,0.8,4778,1.2,4587,1.5
2,4,4,0,0,家具・家事用品,13229,3.8,9046,3.6,8823,2.9,15504,5,10963,3,7985,2.1,21320,4.7,14894,3.7,17910,5.9
2,5,4,1,0,家庭用耐久財,4732,1.3,1554,0.6,209,0.1,8517,2.7,1034,0.3,748,0.2,12418,2.7,4518,1.1,8772,2.9
2,6,4,1,1,家事用耐久財,2461,0.7,1554,0.6,209,0.1,2319,0.7,892,0.2,251,0.1,6875,1.5,4488,1.1,4145,1.4
2,6,4,1,2,冷暖房用器具,2126,0.6,-,-,-,-,5936,1.9,-,-,41,0,5542,1.2,30,0,4628,1.5
2,6,4,1,3,一般家具,145,0,-,-,-,-,262,0.1,142,0,456,0.1,-,-,-,-,-,-
2,5,4,2,0,室内装備・装飾品,503,0.1,13,0,178,0.1,237,0.1,1080,0.3,147,0,126,0,1291,0.3,917,0.3
2,5,4,3,0,寝具類,306,0.1,31,0,211,0.1,51,0,566,0.2,281,0.1,231,0.1,637,0.2,414,0.1
2,5,4,4,0,家事雑貨,3082,0.9,3930,1.6,4210,1.4,2924,0.9,2647,0.7,2684,0.7,3290,0.7,3717,0.9,1632,0.5
2,5,4,5,0,家事用消耗品,3796,1.1,3513,1.4,3727,1.2,3506,1.1,3647,1,3865,1,4312,1,4132,1,3675,1.2
2,5,4,6,0,家事サービス,811,0.2,5,0,288,0.1,268,0.1,1989,0.5,259,0.1,944,0.2,599,0.1,2499,0.8
2,4,5,0,0,被服及び履物,11164,3.2,10259,4.1,11661,3.8,11228,3.6,12923,3.5,9224,2.4,11555,2.6,15048,3.8,5579,1.8
2,5,5,1,0,和服,89,0,-,-,-,-,203,0.1,-,-,-,-,-,-,404,0.1,-,-
2,5,5,2,0,洋服,4586,1.3,4676,1.9,5486,1.8,3847,1.2,5996,1.6,2656,0.7,3370,0.7,8886,2.2,1544,0.5
2,6,5,2,1,男子用洋服,1693,0.5,2130,0.9,976,0.3,826,0.3,3740,1,1142,0.3,407,0.1,3807,1,-,-
2,6,5,2,2,婦人用洋服,2248,0.6,948,0.4,2583,0.9,1991,0.6,1720,0.5,1452,0.4,2482,0.5,5080,1.3,1544,0.5
2,6,5,2,3,子供用洋服,646,0.2,1598,0.6,1926,0.6,1029,0.3,537,0.1,63,0,481,0.1,-,-,-,-
2,5,5,3,0,シャツ・セーター類,1845,0.5,1804,0.7,1450,0.5,2183,0.7,2701,0.7,1839,0.5,1977,0.4,1403,0.4,573,0.2
2,6,5,3,1,男子用シャツ・セーター類,489,0.1,310,0.1,631,0.2,541,0.2,758,0.2,377,0.1,551,0.1,499,0.1,30,0
2,6,5,3,2,婦人用シャツ・セーター類,988,0.3,276,0.1,508,0.2,999,0.3,1310,0.4,1298,0.3,1413,0.3,904,0.2,542,0.2
2,6,5,3,3,子供用シャツ・セーター類,368,0.1,1218,0.5,311,0.1,643,0.2,633,0.2,165,0,14,0,-,-,-,-
2,5,5,4,0,下着類,1073,0.3,789,0.3,1438,0.5,1389,0.4,960,0.3,1086,0.3,1264,0.3,510,0.1,1008,0.3
2,6,5,4,1,男子用下着類,194,0.1,51,0,208,0.1,21,0,385,0.1,226,0.1,311,0.1,116,0,250,0.1
2,6,5,4,2,婦人用下着類,726,0.2,478,0.2,1086,0.4,822,0.3,468,0.1,847,0.2,953,0.2,395,0.1,758,0.2
2,6,5,4,3,子供用下着類,152,0,260,0.1,143,0,546,0.2,107,0,13,0,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,169,0,195,0.1,101,0,280,0.1,446,0.1,24,0,29,0,150,0,2,0
2,5,5,6,0,他の被服,632,0.2,455,0.2,1033,0.3,621,0.2,682,0.2,558,0.1,910,0.2,518,0.1,216,0.1
2,5,5,7,0,履物類,1914,0.5,1502,0.6,1344,0.4,2250,0.7,1574,0.4,2104,0.5,2354,0.5,2450,0.6,1016,0.3
2,5,5,8,0,被服関連サービス,856,0.2,836,0.3,810,0.3,454,0.1,562,0.2,956,0.2,1652,0.4,727,0.2,1221,0.4
2,4,6,0,0,保健医療,16311,4.6,11010,4.4,14882,4.9,13127,4.2,24089,6.6,10639,2.8,21893,4.8,14582,3.6,22256,7.3
2,5,6,1,0,医薬品,2378,0.7,1763,0.7,1343,0.4,1632,0.5,1596,0.4,2436,0.6,2739,0.6,4447,1.1,3391,1.1
2,5,6,2,0,健康保持用摂取品,907,0.3,206,0.1,265,0.1,189,0.1,639,0.2,954,0.2,1606,0.4,1643,0.4,2161,0.7
2,5,6,3,0,保健医療用品・器具,4163,1.2,3321,1.3,4969,1.6,3949,1.3,8555,2.3,3057,0.8,4059,0.9,2252,0.6,1968,0.6
2,5,6,4,0,保健医療サービス,8863,2.5,5718,2.3,8305,2.7,7357,2.4,13300,3.6,4191,1.1,13490,3,6240,1.6,14736,4.8
2,4,7,0,0,交通・通信,44397,12.6,23156,9.3,29579,9.8,37522,12.1,30929,8.4,43188,11.2,46849,10.3,104985,26.2,27054,8.9
2,5,7,1,0,交通,10338,2.9,6812,2.7,4408,1.5,13890,4.5,8013,2.2,11412,3,19170,4.2,8942,2.2,4576,1.5
2,5,7,2,0,自動車等関係費,19385,5.5,5382,2.2,12142,4,11001,3.6,7696,2.1,13414,3.5,9385,2.1,80818,20.2,12057,4
2,6,7,2,1,自動車等購入,8537,2.4,-,-,-,-,-,-,-,-,-,-,-,-,66856,16.7,-,-
2,6,7,2,2,自転車購入,550,0.2,-,-,-,-,-,-,755,0.2,547,0.1,-,-,-,-,4143,1.4
2,6,7,2,3,自動車等維持,10298,2.9,5382,2.2,12142,4,11001,3.6,6942,1.9,12867,3.3,9385,2.1,13962,3.5,7914,2.6
2,5,7,3,0,通信,14675,4.2,10962,4.4,13029,4.3,12631,4.1,15220,4.2,18362,4.8,18294,4,15225,3.8,10420,3.4
2,4,8,0,0,教育,44536,12.6,2083,0.8,12505,4.1,21043,6.8,65564,17.9,82968,21.6,84487,18.7,40230,10.1,10492,3.5
2,5,8,1,0,授業料等,37397,10.6,2083,0.8,10905,3.6,11586,3.7,57792,15.8,68738,17.9,81590,18,29204,7.3,10492,3.5
2,5,8,2,0,教科書・学習参考教材,459,0.1,-,-,22,0,458,0.1,1063,0.3,633,0.2,872,0.2,67,0,-,-
2,5,8,3,0,補習教育,6681,1.9,-,-,1577,0.5,8999,2.9,6709,1.8,13597,3.5,2025,0.4,10960,2.7,-,-
2,4,9,0,0,教養娯楽,36015,10.2,27723,11.1,46104,15.2,33008,10.7,35086,9.6,41361,10.8,33644,7.4,33976,8.5,36461,12
2,5,9,1,0,教養娯楽用耐久財,3618,1,3626,1.5,4228,1.4,2299,0.7,1280,0.3,10277,2.7,2213,0.5,556,0.1,3374,1.1
2,5,9,2,0,教養娯楽用品,7909,2.2,3730,1.5,8010,2.6,7048,2.3,10670,2.9,7992,2.1,7049,1.6,7514,1.9,10388,3.4
