項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,365,-,-,52,-,49,-,52,-,56,-,53,-,55,-,48,-
0,0,0,0,0,世帯人員,3.33,-,-,3.03,-,3.55,-,3.07,-,3.44,-,3.35,-,3.45,-,3.44,-
0,0,0,0,0,有業人員,1.7,-,-,1.61,-,1.86,-,1.47,-,1.71,-,1.76,-,1.74,-,1.73,-
0,0,0,0,0,世帯主平均年齢,49.5,-,-,52,-,52.3,-,50.6,-,47.5,-,49.5,-,47.2,-,47.1,-
1,0,0,0,0,受取,1731860,-,3.5,530538,-,1051368,-,1529374,-,1360852,-,1676671,-,2333739,-,3620726,-
1,1,0,0,0,実収入,1079611,100,6.5,173509,100,491969,100,619154,100,746741,100,1040235,100,1629373,100,2837369,100
1,2,0,0,0,経常収入,979461,90.7,-2.8,134246,77.4,407758,82.9,513092,82.9,627220,84,923462,88.8,1492808,91.6,2739278,96.5
1,3,0,0,0,勤め先収入,901861,83.5,-3.1,46405,26.7,273795,55.7,409492,66.1,586492,78.5,862942,83,1410206,86.5,2705272,95.3
1,4,0,0,0,世帯主収入,757100,70.1,-2.9,31400,18.1,229737,46.7,384168,62,487556,65.3,708172,68.1,1158409,71.1,2285227,80.5
1,6,0,0,0,うち男,734070,68,-0.1,22679,13.1,207966,42.3,363940,58.8,481569,64.5,676175,65,1116094,68.5,2255447,79.5
1,5,0,0,0,定期収入,407378,37.7,-3.9,31400,18.1,226094,46,367459,59.3,445922,59.7,522011,50.2,578208,35.5,675711,23.8
1,5,0,0,0,臨時収入,5395,0.5,6.1,-,-,1799,0.4,1564,0.3,11918,1.6,5141,0.5,4280,0.3,13029,0.5
1,5,0,0,0,賞与,344328,31.9,-1.8,-,-,1844,0.4,15145,2.4,29716,4,181019,17.4,575921,35.3,1596487,56.3
1,4,0,0,0,世帯主の配偶者の収入,129001,11.9,4,12861,7.4,31912,6.5,24033,3.9,91329,12.2,117406,11.3,228615,14,393906,13.9
1,6,0,0,0,うち女,116729,10.8,-5,12861,7.4,28083,5.7,24033,3.9,91329,12.2,107992,10.4,228615,14,321566,11.3
1,4,0,0,0,他の世帯員収入,15760,1.5,-41.5,2145,1.2,12146,2.5,1290,0.2,7608,1,37363,3.6,23182,1.4,26139,0.9
1,3,0,0,0,事業・内職収入,3955,0.4,-39.1,-,-,767,0.2,11271,1.8,1628,0.2,3973,0.4,8867,0.5,1183,0
1,4,0,0,0,家賃収入,2372,0.2,-20.5,-,-,748,0.2,10719,1.7,1608,0.2,2258,0.2,1331,0.1,-,-
1,4,0,0,0,他の事業収入,928,0.1,-69.4,-,-,19,0,-,-,-,-,-,-,6432,0.4,-,-
1,4,0,0,0,内職収入,656,0.1,36.1,-,-,-,-,552,0.1,19,0,1716,0.2,1103,0.1,1183,0
1,3,0,0,0,他の経常収入,73645,6.8,4.3,87841,50.6,133196,27.1,92330,14.9,39100,5.2,56547,5.4,73735,4.5,32822,1.2
1,4,0,0,0,財産収入,1798,0.2,-34.9,-,-,964,0.2,833,0.1,1829,0.2,-,-,3911,0.2,5017,0.2
1,4,0,0,0,社会保障給付,65467,6.1,-3.3,46290,26.7,131592,26.7,91497,14.8,37271,5,56547,5.4,67076,4.1,27805,1
1,5,0,0,0,公的年金給付,35324,3.3,-24.5,37961,21.9,101823,20.7,68535,11.1,6871,0.9,22291,2.1,9999,0.6,-,-
1,5,0,0,0,他の社会保障給付,30143,2.8,44.2,8329,4.8,29769,6.1,22962,3.7,30400,4.1,34256,3.3,57077,3.5,27805,1
1,4,0,0,0,仕送り金,6380,0.6,...,41551,23.9,639,0.1,-,-,-,-,-,-,2749,0.2,-,-
1,2,0,0,0,特別収入,100150,9.3,...,39262,22.6,84211,17.1,106061,17.1,119522,16,116773,11.2,136565,8.4,98091,3.5
1,3,0,0,0,受贈金,888,0.1,52.6,2349,1.4,-,-,-,-,726,0.1,255,0,2799,0.2,91,0
1,3,0,0,0,他の特別収入,99262,9.2,...,36914,21.3,84211,17.1,106061,17.1,118796,15.9,116519,11.2,133766,8.2,98000,3.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),510695,-,-3.5,297530,-,486177,-,420188,-,501107,-,569242,-,632415,-,664362,-
1,2,0,0,0,預貯金引出,381052,-,-3.2,220446,-,368450,-,317815,-,373014,-,412763,-,493708,-,478271,-
1,2,0,0,0,保険金,8184,-,-2.3,1023,-,30000,-,19281,-,-,-,3017,-,-,-,3966,-
1,3,0,0,0,個人・企業年金保険金,6321,-,-16.4,1023,-,17006,-,19281,-,-,-,3017,-,-,-,3966,-
1,3,0,0,0,他の保険金,1864,-,128.2,-,-,12994,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,121205,-,5,76061,-,87726,-,83059,-,126793,-,153370,-,138370,-,182102,-
