区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,700,-,-,93,-,102,-,103,-,100,-,108,-,96,-,98,-
0,0,世帯人員,2.92,-,-,2.61,-,2.58,-,2.9,-,2.75,-,3.14,-,3.02,-,3.4,-
0,0,有業人員,1.31,-,-,1.1,-,0.97,-,1.34,-,1.3,-,1.47,-,1.45,-,1.55,-
0,0,世帯主平均年齢,59.9,-,-,62.4,-,67.1,-,61.9,-,59.1,-,56.8,-,55.2,-,56.8,-
0,0,消費支出,280983,100,-6.3,85970,100,138585,100,178026,100,206803,100,255688,100,316694,100,781186,100
1,0,商品,155127,55.2,3.2,72883,84.8,106399,76.8,123289,69.3,134114,64.9,167506,65.5,183620,58,296721,38
1,1,耐久財,14767,5.3,70.4,648,0.8,1112,0.8,2227,1.3,4919,2.4,7385,2.9,13503,4.3,73180,9.4
1,2,半耐久財,13025,4.6,-48.8,2590,3,5693,4.1,6682,3.8,7570,3.7,15707,6.1,16164,5.1,36551,4.7
1,3,非耐久財,127335,45.3,9.6,69644,81,99594,71.9,114381,64.2,121624,58.8,144415,56.5,153953,48.6,186991,23.9
1,0,サービス,125856,44.8,-15.8,13087,15.2,32186,23.2,54737,30.7,72689,35.1,88182,34.5,133074,42,484465,62
2,0,食料,84118,29.9,-5.9,48379,56.3,65244,47.1,75272,42.3,78930,38.2,96411,37.7,101430,32,122666,15.7
2,3,非耐久財,78770,28,11.4,46857,54.5,62028,44.8,71468,40.1,74382,36,90836,35.5,94545,29.9,110840,14.2
2,4,サービス,5348,1.9,-71.4,1522,1.8,3216,2.3,3804,2.1,4549,2.2,5575,2.2,6885,2.2,11825,1.5
2,0,住居,25961,9.2,26.7,1375,1.6,2900,2.1,13904,7.8,21396,10.3,19026,7.4,43689,13.8,79017,10.1
2,1,耐久財,2510,0.9,191.9,-,-,-,-,7,0,42,0,-,-,1985,0.6,15459,2
2,2,半耐久財,391,0.1,67.1,139,0.2,135,0.1,101,0.1,180,0.1,478,0.2,831,0.3,869,0.1
2,4,サービス,23060,8.2,18.9,1236,1.4,2765,2,13796,7.7,21174,10.2,18549,7.3,40873,12.9,62688,8
2,0,光熱・水道（非耐久財）,25573,9.1,6.9,13786,16,23234,16.8,25713,14.4,26389,12.8,26366,10.3,30467,9.6,32971,4.2
2,0,家具・家事用品,9388,3.3,-11.7,2987,3.5,4846,3.5,5250,2.9,8505,4.1,10182,4,13298,4.2,20543,2.6
2,1,耐久財,2726,1,-24.5,142,0.2,726,0.5,373,0.2,1972,1,1654,0.6,4316,1.4,9852,1.3
2,2,半耐久財,2324,0.8,-32.7,882,1,1236,0.9,1379,0.8,2831,1.4,3057,1.2,3398,1.1,3461,0.4
2,3,非耐久財,3941,1.4,49.6,1876,2.2,2661,1.9,3320,1.9,3378,1.6,4950,1.9,5213,1.6,6161,0.8
2,4,サービス,397,0.1,-57.4,87,0.1,222,0.2,178,0.1,325,0.2,520,0.2,371,0.1,1069,0.1
2,0,被服及び履物,6057,2.2,-58.7,836,1,2350,1.7,2469,1.4,3163,1.5,5955,2.3,6061,1.9,21446,2.7
2,2,半耐久財,5222,1.9,-60.4,819,1,2046,1.5,1651,0.9,2232,1.1,5052,2,4942,1.6,19701,2.5
2,4,サービス,835,0.3,-43.3,17,0,304,0.2,818,0.5,931,0.5,903,0.4,1120,0.4,1745,0.2
