項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,698,-,1468,-,1246,-,1430,-,1833,-,1323,-,1231,-,772,-
0,0,0,0,0,調査世帯数,370,-,27,-,54,-,43,-,51,-,65,-,52,-,48,-,30,-
0,0,0,0,0,世帯人員,3.28,-,3.34,-,3.47,-,3.79,-,3.64,-,3.11,-,3.28,-,2.63,-,2.76,-
0,0,0,0,0,有業人員,1.72,-,1.26,-,1.46,-,1.74,-,1.64,-,1.6,-,2,-,2.06,-,1.98,-
0,0,0,0,0,世帯主平均年齢,49.7,-,31.6,-,37.2,-,42.2,-,46.9,-,51.9,-,56.9,-,62,-,69.3,-
1,0,0,0,0,受取,1358217,-,1003201,-,1100674,-,2774664,-,1458926,-,1144296,-,1101979,-,1163467,-,954392,-
1,1,0,0,0,実収入,570442,100,531506,100,572102,100,532030,100,682628,100,520135,100,598763,100,589916,100,496490,100
1,2,0,0,0,経常収入,565677,99.2,525442,98.9,569933,99.6,529588,99.5,676970,99.2,517500,99.5,596253,99.6,574306,97.4,494245,99.5
1,3,0,0,0,勤め先収入,505673,88.6,449699,84.6,533328,93.2,494742,93,649629,95.2,488463,93.9,549938,91.8,468605,79.4,278706,56.1
1,4,0,0,0,世帯主収入,426290,74.7,404803,76.2,452723,79.1,406357,76.4,544127,79.7,432771,83.2,452021,75.5,370225,62.8,239199,48.2
1,6,0,0,0,うち男,407292,71.4,396969,74.7,424035,74.1,397372,74.7,538833,78.9,394184,75.8,433407,72.4,354946,60.2,226906,45.7
1,5,0,0,0,定期収入,415708,72.9,401752,75.6,435575,76.1,397249,74.7,536091,78.5,418840,80.5,439977,73.5,358869,60.8,238887,48.1
1,5,0,0,0,臨時収入,7349,1.3,3051,0.6,17149,3,9108,1.7,8036,1.2,2515,0.5,12044,2,2086,0.4,312,0.1
1,5,0,0,0,賞与,3233,0.6,-,-,-,-,-,-,-,-,11415,2.2,-,-,9270,1.6,-,-
1,4,0,0,0,世帯主の配偶者の収入,73646,12.9,44896,8.4,80605,14.1,88385,16.6,105502,15.5,47343,9.1,83832,14,85936,14.6,28999,5.8
1,6,0,0,0,うち女,69756,12.2,37062,7,58521,10.2,88385,16.6,105502,15.5,47343,9.1,83059,13.9,85936,14.6,28999,5.8
1,4,0,0,0,他の世帯員収入,5737,1,-,-,-,-,-,-,-,-,8349,1.6,14085,2.4,12444,2.1,10508,2.1
1,3,0,0,0,事業・内職収入,10791,1.9,670,0.1,-,-,198,0,2505,0.4,6227,1.2,4737,0.8,62723,10.6,11295,2.3
1,4,0,0,0,家賃収入,4681,0.8,-,-,-,-,-,-,-,-,2984,0.6,4737,0.8,21408,3.6,11295,2.3
1,4,0,0,0,他の事業収入,962,0.2,670,0.1,-,-,-,-,2505,0.4,3038,0.6,-,-,-,-,-,-
1,4,0,0,0,内職収入,5148,0.9,-,-,-,-,198,0,-,-,205,0,-,-,41315,7,-,-
1,3,0,0,0,他の経常収入,49214,8.6,75073,14.1,36605,6.4,34648,6.5,24837,3.6,22810,4.4,41577,6.9,42978,7.3,204244,41.1
1,4,0,0,0,財産収入,2396,0.4,26,0,20,0,179,0,15,0,3,0,16481,2.8,-,-,2399,0.5
1,4,0,0,0,社会保障給付,46544,8.2,75047,14.1,36584,6.4,34275,6.4,23293,3.4,22808,4.4,25096,4.2,42726,7.2,201845,40.7
1,5,0,0,0,公的年金給付,27835,4.9,-,-,8700,1.5,-,-,980,0.1,15859,3,20461,3.4,42471,7.2,201845,40.7
1,5,0,0,0,他の社会保障給付,18709,3.3,75047,14.1,27884,4.9,34275,6.4,22313,3.3,6948,1.3,4635,0.8,255,0,-,-
1,4,0,0,0,仕送り金,274,0,-,-,-,-,194,0,1530,0.2,-,-,-,-,252,0,-,-
1,2,0,0,0,特別収入,4765,0.8,6064,1.1,2169,0.4,2443,0.5,5658,0.8,2635,0.5,2510,0.4,15610,2.6,2244,0.5
1,3,0,0,0,受贈金,835,0.1,1941,0.4,126,0,-,-,255,0,80,0,73,0,4286,0.7,1203,0.2
1,3,0,0,0,他の特別収入,3930,0.7,4123,0.8,2043,0.4,2443,0.5,5403,0.8,2556,0.5,2437,0.4,11323,1.9,1042,0.2
