項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2357,-,3370,-,3222,-,1052,-
0,0,0,0,0,調査世帯数,365,-,85,-,123,-,116,-,41,-
0,0,0,0,0,世帯人員,3.33,-,2,-,3,-,4,-,5.33,-
0,0,0,0,0,有業人員,1.7,-,1.56,-,1.69,-,1.71,-,2,-
0,0,0,0,0,世帯主平均年齢,49.5,-,56,-,49.7,-,44.5,-,49.2,-
1,0,0,0,0,受取,1731860,-,1673422,-,1583683,-,1854929,-,1960664,-
1,1,0,0,0,実収入,1079611,100,906467,100,1016090,100,1230926,100,1207622,100
1,2,0,0,0,経常収入,979461,90.7,854224,94.2,921458,90.7,1116178,90.7,1027144,85.1
1,3,0,0,0,勤め先収入,901861,83.5,746587,82.4,854256,84.1,1048916,85.2,951859,78.8
1,4,0,0,0,世帯主収入,757100,70.1,638386,70.4,734462,72.3,887263,72.1,696907,57.7
1,6,0,0,0,うち男,734070,68,598878,66.1,726219,71.5,867568,70.5,653189,54.1
1,5,0,0,0,定期収入,407378,37.7,364796,40.2,393957,38.8,453343,36.8,404986,33.5
1,5,0,0,0,臨時収入,5395,0.5,2872,0.3,6112,0.6,5301,0.4,9039,0.7
1,5,0,0,0,賞与,344328,31.9,270718,29.9,334392,32.9,428618,34.8,282882,23.4
1,4,0,0,0,世帯主の配偶者の収入,129001,11.9,98566,10.9,93998,9.3,153652,12.5,233863,19.4
1,6,0,0,0,うち女,116729,10.8,90496,10,93998,9.3,153652,12.5,135246,11.2
1,4,0,0,0,他の世帯員収入,15760,1.5,9635,1.1,25797,2.5,8001,0.6,21089,1.7
1,3,0,0,0,事業・内職収入,3955,0.4,7944,0.9,2876,0.3,3451,0.3,26,0
1,4,0,0,0,家賃収入,2372,0.2,7600,0.8,1641,0.2,87,0,-,-
1,4,0,0,0,他の事業収入,928,0.1,-,-,-,-,2871,0.2,26,0
1,4,0,0,0,内職収入,656,0.1,344,0,1235,0.1,492,0,-,-
1,3,0,0,0,他の経常収入,73645,6.8,99694,11,64327,6.3,63811,5.2,75258,6.2
1,4,0,0,0,財産収入,1798,0.2,3273,0.4,2404,0.2,672,0.1,-,-
1,4,0,0,0,社会保障給付,65467,6.1,94868,10.5,46175,4.5,60946,5,75258,6.2
1,5,0,0,0,公的年金給付,35324,3.3,88338,9.7,24578,2.4,8418,0.7,33388,2.8
1,5,0,0,0,他の社会保障給付,30143,2.8,6530,0.7,21597,2.1,52528,4.3,41870,3.5
1,4,0,0,0,仕送り金,6380,0.6,1553,0.2,15748,1.5,2193,0.2,-,-
1,2,0,0,0,特別収入,100150,9.3,52243,5.8,94631,9.3,114748,9.3,180479,14.9
1,3,0,0,0,受贈金,888,0.1,8,0,2135,0.2,518,0,-,-
1,3,0,0,0,他の特別収入,99262,9.2,52235,5.8,92496,9.1,114230,9.3,180479,14.9
