項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,370,-,-,53,-,57,-,63,-,51,-,50,-,47,-,49,-
0,0,世帯人員,3.28,-,-,3.21,-,3,-,3.26,-,3.48,-,3.21,-,3.48,-,3.32,-
0,0,有業人員,1.72,-,-,1.69,-,1.82,-,1.62,-,1.74,-,1.65,-,1.72,-,1.79,-
0,0,世帯主平均年齢,49.7,-,-,55.4,-,51.2,-,48.8,-,48.2,-,46.2,-,45.8,-,51.9,-
0,0,消費支出,327464,-,3.6,258803,-,267762,-,257165,-,280627,-,327915,-,348641,-,548002,-
0,0,公共的料金,97922,29.9,-4.4,91892,35.5,81611,30.5,87574,34.1,79067,28.2,90652,27.6,93700,26.9,160025,29.2
1,0,公共料金等,61588,18.8,-7.3,48262,18.6,53502,20,67257,26.2,56038,20,58909,18,65808,18.9,80891,14.8
1,1,米,1949,0.6,7.1,2272,0.9,993,0.4,2145,0.8,2016,0.7,2054,0.6,2317,0.7,1856,0.3
1,1,食塩,37,0,27.6,25,0,25,0,9,0,49,0,9,0,35,0,106,0
1,1,学校給食,1447,0.4,6.1,1398,0.5,1179,0.4,1338,0.5,2013,0.7,1259,0.4,1574,0.5,1374,0.3
1,1,公営家賃,2216,0.7,-11.6,1454,0.6,674,0.3,2924,1.1,5525,2,-,-,4994,1.4,-,-
1,1,電気代,10711,3.3,-9,8559,3.3,9600,3.6,9465,3.7,13480,4.8,11520,3.5,10279,2.9,12081,2.2
1,1,都市ガス,6927,2.1,-18.8,7409,2.9,5159,1.9,6553,2.5,7555,2.7,6262,1.9,5622,1.6,9911,1.8
1,1,上下水道料,5668,1.7,0,5552,2.1,5058,1.9,5099,2,5850,2.1,6117,1.9,5968,1.7,6036,1.1
1,1,医科診療代,2857,0.9,3.1,1978,0.8,5596,2.1,2313,0.9,1814,0.6,2683,0.8,3138,0.9,2454,0.4
1,1,歯科診療代,1235,0.4,47,784,0.3,386,0.1,508,0.2,2079,0.7,579,0.2,1011,0.3,3288,0.6
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,2634,0.8,96.1,-,-,4604,1.7,9450,3.7,563,0.2,1944,0.6,1809,0.5,-,-
1,1,鉄道運賃,3395,1,4.5,2625,1,2204,0.8,1488,0.6,895,0.3,4091,1.2,4349,1.2,8038,1.5
1,1,鉄道通学定期代,95,0,-15.9,-,-,-,-,268,0.1,-,-,-,-,394,0.1,-,-
1,1,鉄道通勤定期代,3611,1.1,6.8,192,0.1,2326,0.9,3754,1.5,900,0.3,6493,2,6648,1.9,4886,0.9
1,1,バス代,469,0.1,37.1,271,0.1,94,0,303,0.1,333,0.1,551,0.2,522,0.1,1196,0.2
1,1,バス通学定期代,15,0,-65.9,-,-,-,-,-,-,77,0,-,-,29,0,-,-
1,1,バス通勤定期代,31,0,-60.8,-,-,-,-,-,-,-,-,-,-,-,-,215,0
1,1,タクシー代,596,0.2,7.4,453,0.2,199,0.1,363,0.1,258,0.1,290,0.1,645,0.2,1946,0.4
1,1,航空運賃,1902,0.6,52.3,2307,0.9,1036,0.4,2560,1,-,-,-,-,-,-,7321,1.3
1,1,郵便料,277,0.1,62,295,0.1,123,0,164,0.1,410,0.1,180,0.1,277,0.1,493,0.1
1,1,固定電話通信料,926,0.3,-38.8,1165,0.5,686,0.3,938,0.4,731,0.3,910,0.3,851,0.2,1201,0.2
1,1,携帯電話通信料,10448,3.2,-10.4,7463,2.9,10534,3.9,9997,3.9,8305,3,11581,3.5,11879,3.4,13287,2.4
1,1,ＮＨＫ放送受信料,1569,0.5,17.7,1923,0.7,994,0.4,3128,1.2,745,0.3,654,0.2,2338,0.7,1197,0.2
1,1,ケーブルテレビ放送受信料,946,0.3,-9.2,765,0.3,763,0.3,1665,0.6,821,0.3,762,0.2,511,0.1,1320,0.2
1,1,他の放送受信料,151,0,-44.1,192,0.1,3,0,164,0.1,343,0.1,66,0,9,0,280,0.1
1,1,国公立小学校,274,0.1,3,186,0.1,24,0,271,0.1,704,0.3,120,0,388,0.1,233,0
1,1,国公立中学校,132,0,-44.8,-,-,180,0.1,194,0.1,179,0.1,-,-,-,-,366,0.1
1,1,国公立高校,101,0,-83.3,-,-,-,-,254,0.1,-,-,-,-,3,0,444,0.1
1,1,国公立大学,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,968,0.3,120,995,0.4,1062,0.4,1940,0.8,392,0.1,785,0.2,220,0.1,1363,0.2
2,0,準公共料金等,36334,11.1,0.9,43630,16.9,28109,10.5,20317,7.9,23029,8.2,31744,9.7,27892,8,79134,14.4
2,1,牛乳,1230,0.4,9.9,1333,0.5,884,0.3,1051,0.4,1535,0.5,1091,0.3,1509,0.4,1217,0.2
2,1,灯油,415,0.1,-16.7,725,0.3,636,0.2,426,0.2,336,0.1,345,0.1,342,0.1,101,0
2,1,プロパンガス,494,0.2,-22.4,343,0.1,1482,0.6,481,0.2,157,0.1,604,0.2,265,0.1,118,0
2,1,理髪料,567,0.2,59.3,425,0.2,282,0.1,355,0.1,155,0.1,596,0.2,385,0.1,1754,0.3
2,1,パーマネント代,182,0.1,21.3,59,0,194,0.1,-,-,-,-,324,0.1,-,-,685,0.1
2,1,洗濯代,463,0.1,-26.3,299,0.1,359,0.1,535,0.2,397,0.1,200,0.1,621,0.2,823,0.2
2,1,新聞,1593,0.5,-21.7,2219,0.9,1566,0.6,1483,0.6,985,0.4,1152,0.4,1578,0.5,2163,0.4
2,1,私立小学校,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,1781,0.5,-51.6,-,-,1222,0.5,-,-,769,0.3,-,-,7680,2.2,2771,0.5
2,1,私立高校,5761,1.8,88.6,3809,1.5,-,-,-,-,-,-,598,0.2,2026,0.6,33518,6.1
2,1,私立大学,7352,2.2,-5.2,30259,11.7,1812,0.7,-,-,3772,1.3,-,-,386,0.1,15400,2.8
2,1,幼児教育費用,1698,0.5,-62.4,934,0.4,498,0.2,1745,0.7,4192,1.5,1633,0.5,2670,0.8,256,0
2,1,民営家賃,14750,4.5,30.9,3224,1.2,19175,7.2,14241,5.5,10733,3.8,25201,7.7,10090,2.9,20327,3.7
2,1,地代,48,0,-85.2,-,-,-,-,-,-,-,-,-,-,338,0.1,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 2年 2月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
