項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9245,-,2387,-,2073,-,7613,-,7172,-,755,-
0,0,0,0,0,調査世帯数,223,-,-,206,-,51,-,44,-,172,-,162,-,17,-
0,0,0,0,0,世帯人員,2.36,-,-,2.38,-,2.16,-,2.18,-,2.43,-,2.44,-,2.12,-
0,0,0,0,0,有業人員,0.4,-,-,0.4,-,0.21,-,0.21,-,0.45,-,0.46,-,0.33,-
0,0,0,0,0,世帯主平均年齢,74.8,-,-,74.8,-,77.7,-,78.2,-,73.8,-,73.8,-,74.6,-
1,0,0,0,0,受取,1122118,-,24.3,1140751,-,668961,-,703244,-,1264227,-,1267196,-,893933,-
1,1,0,0,0,実収入,553856,100,26.2,554134,100,351845,100,365569,100,617206,100,608631,100,550450,100
1,2,0,0,0,経常収入,444353,80.2,1.9,453096,81.8,296752,84.3,317385,86.8,490640,79.5,492318,80.9,337282,61.3
1,3,0,0,0,勤め先収入,38306,6.9,-21.4,38238,6.9,3952,1.1,4552,1.2,49079,8,47974,7.9,39137,7.1
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7182,1.3,-22.1,7625,1.4,1702,0.5,1960,0.5,8900,1.4,9262,1.5,1756,0.3
1,6,0,0,0,うち女,7182,1.3,-22.1,7625,1.4,1702,0.5,1960,0.5,8900,1.4,9262,1.5,1756,0.3
1,4,0,0,0,他の世帯員収入,31124,5.6,-21.3,30613,5.5,2250,0.6,2591,0.7,40179,6.5,38712,6.4,37381,6.8
1,3,0,0,0,事業・内職収入,12686,2.3,84.3,10754,1.9,5801,1.6,6681,1.8,14846,2.4,11931,2,36356,6.6
1,4,0,0,0,家賃収入,8156,1.5,118.8,6579,1.2,3237,0.9,3728,1,9698,1.6,7404,1.2,27459,5
1,4,0,0,0,他の事業収入,2540,0.5,...,2021,0.4,-,-,-,-,3337,0.5,2605,0.4,8897,1.6
1,4,0,0,0,内職収入,1991,0.4,-34.7,2153,0.4,2564,0.7,2953,0.8,1811,0.3,1922,0.3,-,-
1,3,0,0,0,他の経常収入,393361,71,3.4,404104,72.9,286999,81.6,306153,83.7,426715,69.1,432413,71,261790,47.6
1,4,0,0,0,財産収入,14733,2.7,52.8,15761,2.8,2448,0.7,2820,0.8,18585,3,19501,3.2,2140,0.4
1,4,0,0,0,社会保障給付,378386,68.3,2.5,388253,70.1,284202,80.8,302931,82.9,407921,66.1,412912,67.8,257544,46.8
1,5,0,0,0,公的年金給付,372198,67.2,1.8,381560,68.9,284150,80.8,302871,82.8,399810,64.8,404303,66.4,257544,46.8
1,5,0,0,0,他の社会保障給付,6188,1.1,73.4,6693,1.2,52,0,60,0,8112,1.3,8610,1.4,-,-
1,4,0,0,0,仕送り金,242,0,-83.5,90,0,349,0.1,402,0.1,209,0,-,-,2105,0.4
1,2,0,0,0,特別収入,109503,19.8,...,101038,18.2,55093,15.7,48184,13.2,126565,20.5,116313,19.1,213167,38.7
1,3,0,0,0,受贈金,3187,0.6,326.1,3448,0.6,-,-,-,-,4187,0.7,4444,0.7,-,-
1,3,0,0,0,他の特別収入,106315,19.2,...,97590,17.6,55093,15.7,48184,13.2,122378,19.8,111869,18.4,213167,38.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),476521,-,23.3,493307,-,248408,-,267488,-,548056,-,558571,-,270953,-
1,2,0,0,0,預貯金引出,337969,-,22.2,347968,-,203430,-,218429,-,380160,-,385406,-,215527,-
1,2,0,0,0,保険金,52585,-,-11.8,54795,-,4243,-,4887,-,67745,-,69219,-,25517,-
1,3,0,0,0,個人・企業年金保険金,43136,-,-27.6,44575,-,4243,-,4887,-,55333,-,56045,-,25517,-
1,3,0,0,0,他の保険金,9449,-,...,10221,-,-,-,-,-,12412,-,13175,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,125,-,...,135,-,-,-,-,-,164,-,174,-,-,-
1,2,0,0,0,クレジット購入借入金,85277,-,70.1,89798,-,40607,-,44025,-,99285,-,103026,-,29909,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,565,-,210.4,611,-,127,-,147,-,702,-,745,-,-,-
1,1,0,0,0,繰入金,91742,-,18.4,93310,-,68708,-,70187,-,98965,-,99993,-,72530,-
2,0,0,0,0,支払,1122118,-,24.3,1140751,-,668961,-,703244,-,1264227,-,1267196,-,893933,-
2,1,0,0,0,実支出,392880,-,17.9,402769,-,259643,-,278597,-,434663,-,438657,-,271772,-
2,2,0,0,0,生計支出,291380,-,12.1,298045,-,207371,-,219101,-,317724,-,320861,-,209746,-
2,3,0,0,0,消費支出,291380,100,12.1,298045,100,207371,100,219101,100,317724,100,320861,100,209746,100
2,4,1,0,0,食料,84365,29,9.6,85879,28.8,63866,30.8,66811,30.5,90794,28.6,91390,28.5,65820,31.4
2,5,1,1,0,穀類,6725,2.3,-0.4,6920,2.3,5643,2.7,5857,2.7,7065,2.2,7227,2.3,4346,2.1
