○金融機関種別預金内訳,,,,,,,,,,,,
,,,,平成30年度第3四半期,,,,,平成30年度第2四半期,,,
,,,,期中平均残高,,"期　末　残　高
(H30.12.31現在）",,,期中平均残高,,"期　末　残　高
(H30.9.30現在）",
,,,,,構成比,,構成比,,,構成比,,構成比
,,,,億円,％,億円,％,,億円,％,億円,％
歳計現金等,,都市銀行,,"14,369",100,"16,278",100,,"15,521",100,"10,883",100
,,信託銀行,,－,－,－,－,,－,－,－,－
,,地方銀行等,,－,－,－,－,,－,－,－,－
,,外国銀行,,－,－,－,－,,－,－,－,－
,,計,,"14,369",100,"16,278",100,,"15,521",100,"10,883",100
基金,,都市銀行,,"16,917",52.9,"16,360",52.2,,"19,073",58.6,"17,250",53.5
,,信託銀行,,"6,166",19.3,"6,147",19.6,,"4,903",15.1,"6,207",19.2
,,地方銀行等,,"3,797",11.9,"3,611",11.5,,"3,850",11.8,"3,856",11.9
,,外国銀行,,"5,076",15.9,"5,241",16.7,,"4,699",14.4,"4,955",15.4
,,計,,"31,955",100,"31,360",100,,"32,525",100,"32,269",100
準公営企業会計資金,,都市銀行,,"2,297",44.5,"2,271",44,,"2,579",50.1,"2,375",45.8
,,信託銀行,,"1,636",31.7,"1,655",32.1,,"1,455",28.3,"1,595",30.7
,,地方銀行等,,617,11.9,630,12.2,,585,11.4,585,11.3
,,外国銀行,,614,11.9,605,11.7,,533,10.3,635,12.2
,,計,,"5,164",100,"5,161",100,,"5,150",100,"5,190",100
合計,,都市銀行,,"33,583",65.2,"34,909",66.1,,"37,172",69.9,"30,507",63.1
,,信託銀行,,"7,802",15.2,"7,802",14.8,,"6,357",12,"7,802",16.1
,,地方銀行等,,"4,413",8.6,"4,241",8,,"4,435",8.3,"4,441",9.2
,,外国銀行,,"5,689",11,"5,846",11.1,,"5,232",9.8,"5,590",11.6
,,計,,"51,487",100,"52,798",100,,"53,196",100,"48,341",100
