○運用商品別内訳,,,,,,,,,,,,
,令和元年度第３四半期,,,,,,,,,,,
,,,,,,期中平均残高,,残　　　　高　　　　推　　　　　移,,,,"運用収入
及び
利回り"
,,,,,,,,R1.9.30,R1.12.31,増　減,,
,,,,,,,構成比,残　高,残　高,増減額,増減率,
,,,,,,億円,％,億円,億円,億円,％,
,歳計現金等,,預金,,,"13,323",100,"9,912","15,470","5,558",56.1,運用収入計
,,,,定期性預金,,"11,832",88.8,"8,449","14,050","5,601",66.3,"2,897万円"
,,,,普通預金,,"1,278",9.6,"1,352",602,△ 750,△ 55.5,
,,,,当座預金,,213,1.6,111,818,707,637.9,利回り
,,,債券,,,－,－,－,－,－,－,0.00009
,,,計,,,"13,323",100,"9,912","15,470","5,558",56.1,
,基金,,預金,,,"29,884",76,"30,175","29,351",△ 824,△ 2.7,運用収入計
,,,,定期性預金,,"29,433",74.9,"29,898","29,334",△ 564,△ 1.9,"5億4,791万円"
,,,,普通預金,,451,1.1,277,17,△ 260,△ 93.8,
,,,債券等,,,"9,429",24,"9,221","9,465",244,2.6,利回り
,,,金銭信託,,,―,―,―,―,―,―,0.00055
,,,その他,,,1,0,1,1,0,0,
,,,計,,,"39,314",100,"39,398","38,818",△ 580,△ 1.5,
,準公営企業会計資金,,預金,,,"10,396",100,"10,434","10,371",△ 64,△ 0.6,運用収入計
,,,,定期性預金,,"7,829",75.3,"7,785","7,900",115,1.5,"2,042万円"
,,,,普通預金,,"2,567",24.7,"2,649","2,471",△ 179,△ 6.7,
,,,債券等,,,－,－,－,－,－,－,利回り
,,,その他,,,－,－,－,－,－,－,0.00008
,,,計,,,"10,396",100,"10,434","10,371",△ 64,△ 0.6,
,合計,,預金,,,"53,603",85,"50,521","55,192","4,670",9.2,運用収入計
,,,,定期性預金,,"49,093",77.9,"46,132","51,284","5,152",11.2,"5億9,731万円"
,,,,普通預金,,"4,297",6.8,"4,278","3,090","△ 1,189",△ 27.8,
,,,,当座預金,,213,0.3,111,818,707,637.9,利回り
,,,債券等,,,"9,429",15,"9,221","9,465",244,2.6,0.00038
,,,金銭信託,,,―,―,―,―,―,―,
,,,その他,,,1,0,1,1,0,0,
,,,計,,,"63,034",100,"59,744","64,658","4,914",8.2,
