,,,,,,,,,,,,,,,,,,,,,,,,,,(単位：隻、総トン）,,,,,,,
船種別,合計,,１月,,２月,,３月,,４月,,５月,,６月,,７月,,８月,,９月,,１０月,,１１月,,１２月,,,,,,,,
,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,隻数,総トン数,,,,,,,
合計,"23,382","179,911,843","1,894","14,030,164","1,883","13,944,490","2,134","15,813,494","2,010","16,083,222","1,846","14,410,844","1,987","15,346,069","2,143","15,772,021","1,872","14,905,283","1,862","15,124,712","1,879","14,419,132","1,961","15,001,374","1,911","15,061,038",,,,,,,
内航    ,"18,135","45,849,603","1,465","3,551,301","1,484","3,624,826","1,675","4,201,457","1,556","3,859,202","1,443","3,682,377","1,534","3,940,009","1,692","4,206,184","1,432","3,615,114","1,424","3,727,563","1,459","3,778,214","1,509","3,835,975","1,462","3,827,381",,,,,,,
外航    ,"5,247","134,062,240",429,"10,478,863",399,"10,319,664",459,"11,612,037",454,"12,224,020",403,"10,728,467",453,"11,406,060",451,"11,565,837",440,"11,290,169",438,"11,397,149",420,"10,640,918",452,"11,165,399",449,"11,233,657",,,,,,,
貨物船計,"19,558","167,860,651","1,598","13,228,845","1,599","13,123,476","1,781","14,772,878","1,695","14,720,537","1,526","13,198,192","1,676","14,330,206","1,737","14,828,175","1,501","13,932,525","1,546","14,109,813","1,584","13,347,816","1,671","14,114,009","1,644","14,154,179",,,,,,,
内航    ,"14,353","35,467,728","1,170","2,752,080","1,200","2,803,812","1,328","3,257,000","1,249","3,007,348","1,131","2,910,210","1,227","3,151,222","1,287","3,264,258","1,063","2,673,844","1,112","2,861,870","1,170","2,846,619","1,220","2,996,471","1,196","2,942,994",,,,,,,
外航    ,"5,205","132,392,923",428,"10,476,765",399,"10,319,664",453,"11,515,878",446,"11,713,189",395,"10,287,982",449,"11,178,984",450,"11,563,917",438,"11,258,681",434,"11,247,943",414,"10,501,197",451,"11,117,538",448,"11,211,185",,,,,,,
鋼材船,151,"83,162",14,"7,361",13,"7,159",15,"7,668",13,"7,374",18,"9,177",8,"4,976",14,"8,078",10,"5,353",13,"7,248",15,"7,957",10,"6,175",8,"4,636",,,,,,,
内航    ,151,"83,162",14,"7,361",13,"7,159",15,"7,668",13,"7,374",18,"9,177",8,"4,976",14,"8,078",10,"5,353",13,"7,248",15,"7,957",10,"6,175",8,"4,636",,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
材木船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
チップ船,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
内航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
外航    ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,
