全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,絵本,雑誌,点字本,視聴覚資料,外国語の本,新聞(全国紙),新聞(地方紙),新聞(その他),地元出身の作家の本コーナー,インターネットを使える端末,インターネットでの蔵書検索,プリンター,フリーWi-Fi,飲食物を購入できる場所,おはなし会,映画会,講座等,閲覧できる場所,映像が見れる場所,自習室,ソファー,キッズスペース,飲み物,食べ物,私語,自習,パソコン作業
132055,"132055751001 ",東京都青梅市,青梅市中央図書館,オウメシチュウオウトショカン,,中央図書館,1399,,,132055,0015010,東京都青梅市河辺町10丁目8番地の1,東京都,青梅市,河辺町,10丁目8番地の1,河辺タウンビルB　2～4階,35.785387,139.285073,階数,2,(0428)22-6543,,,,,1980036,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,20:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,有,有,無,無,有,有,有,有,有,有,有,無,https://www.library.ome.tokyo.jp/facility/chuo.html,,,,有,有,有,有,英語,朝日新聞:読売新聞;毎日新聞;産経新聞;日本経済新聞,西多摩新聞;西の風,日刊工業新聞;日経ヴェリタス;日経産業新聞;日経ＭＪ;日本農業新聞;スポーツニッポン;日刊スポーツ;スポーツ報知;Ａｓａｈｉ Ｗｅｅｋｌｙ;Ｔｈｅ Ｊａｐａｎ Ｎｅｗｓ;The New York Times Weekly Review;Ｔｈｅ Ｊａｐａｎ Ｔｉｍｅｓ;The　Japan　Times　alpha;人民日報海外版：東亜日報;毎日小学生新聞;朝日小学生新聞;朝日中高生新聞,,有,有,無,有,有,121,17,36,有,有,無,無,有,2,2,3,3,2
132055,"132055751002 ",東京都青梅市,青梅市青梅図書館,オウメシオウメトショカン,,青梅図書館,1399,,,132055,0011000,東京都青梅市仲町268番地の9,東京都,青梅市,仲町,268番地の9,,35.791133,139.256484,階数,1,(0428)78-3781,,,,,1980082,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/ome.html,,,,有,有,有,無,英語,朝日新聞;日本経済新聞,西多摩新聞;西の風,スポーツ報知,,無,有,無,無,無,12,0,0,有,無,無,無,無,3,2,3,3,2
132055,"132055751003 ",東京都青梅市,青梅市長淵図書館,オウメシナガブチトショカン,,長淵図書館,1399,,,132055,0017006,東京都青梅市長淵6丁目492番地の1,東京都,青梅市,長淵,6丁目492番地の1,長淵市民センター内,35.780335,139.268546,階数,1,(0428)78-3374,,,,,1980052,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/nagabuchi.html,,,,有,有,有,無,英語,読売新聞,西多摩新聞;西の風,日刊スポーツ,,無,有,無,無,無,0,0,0,有,無,無,無,無,3,2,3,3,2
132055,"132055751004 ",東京都青梅市,青梅市大門図書館,オウメシダイモントショカン,,大門図書館,1399,,,132055,0021002,東京都青梅市大門2丁目288番地,東京都,青梅市,大門,2丁目288番地,大門市民センター内,35.796765,139.291206,階数,1,(0428)34-8927,,,,,1980014,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/daimon.html,,,,有,有,有,無,英語,読売新聞,西多摩新聞;西の風,スポーツ報知,,無,有,無,無,無,0,0,0,有,無,無,無,無,3,2,3,3,2
132055,"132055751005 ",東京都青梅市,青梅市梅郷図書館,オウメシバイゴウトショカン,,梅郷図書館,1399,,,132055,0039003,東京都青梅市梅郷3丁目749番地の1,東京都,青梅市,梅郷,3丁目749番地の1,梅郷市民センター内,35.786581,139.224326,階数,2,(0428)74-9025,,,,,1980063,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,否,無,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/baigou.html,,,,有,有,有,無,英語,読売新聞,西多摩新聞;西の風,,,無,有,無,無,無,14,0,1,有,無,無,無,無,3,2,3,3,2
132055,"132055751006 ",東京都青梅市,青梅市沢井図書館,オウメシサワイトショカン,,沢井図書館,1399,,,132055,0038002,東京都青梅市沢井2丁目682番地,東京都,青梅市,沢井,2丁目682番地,沢井市民センター内,35.804711,139.196279,階数,2,(0428)74-9026,,,,,1980172,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,否,無,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/sawai.html,,,,有,有,有,無,英語,読売新聞,西多摩新聞;西の風,,,無,有,無,無,無,0,0,0,有,無,無,無,無,3,2,3,3,2
132055,"132055751007 ",東京都青梅市,青梅市小曾木図書館,オウメシオソキトショカン,,小曾木図書館,1399,,,132055,0035003,"東京都青梅市小曾木3丁目1,656番地の1",東京都,青梅市,小曾木,"3丁目1,656番地の1",小曾木市民センター内,35.818026,139.275135,階数,1,(0428)74-9057,,,,,1980003,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/osoki.html,,,,有,有,有,無,英語,読売新聞,西多摩新聞;西の風,日刊スポーツ,,無,有,無,無,無,0,0,0,有,無,無,無,無,3,2,3,3,2
132055,"132055751008 ",東京都青梅市,青梅市成木図書館,オウメシナリキトショカン,,成木図書館,1399,,,132055,0001004,東京都青梅市成木4丁目644番地,東京都,青梅市,成木,4丁目644番地,成木市民センター内,35.824186,139.24851,階数,1,(0428)74-9073,,,,,1980001,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/nariki.html,,,,有,有,有,無,英語,読売新聞,西多摩新聞;西の風,,,無,有,無,無,無,0,0,0,有,無,無,無,無,3,2,3,3,2
132055,"132055751009 ",東京都青梅市,青梅市新町図書館,オウメシシンマチトショカン,,新町図書館,1399,,,132055,0012004,東京都青梅市新町4丁目17番地の1,東京都,青梅市,新町,4丁目17番地の1,新町市民センター内,35.785985,139.305154,階数,1,(0428)34-8972,,,,,1980024,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/shinmachi.html,,,,有,有,有,無,英語,朝日新聞;毎日新聞,西多摩新聞;西の風,,,無,有,無,無,無,2,0,0,有,無,無,無,無,3,2,3,3,2
132055,"132055751010 ",東京都青梅市,青梅市今井図書館,オウメシイマイトショカン,,今井図書館,1399,,,132055,0018002,東京都青梅市今井2丁目908番地の1,東京都,青梅市,今井,2丁目908番地の1,今井市民センター内,35.806544,139.310973,階数,1,(0428)34-8973,,,,,1980023,,TRC・オーエンス青梅グループ,月火水木金土日,09:00,17:00,毎月第3月・火、年末年始、特別整理期間を除く日,,可,有,無,有,有,無,無,無,無,有,有,無,無,有,無,無,無,https://www.library.ome.tokyo.jp/facility/imai.html,,,,有,有,有,無,英語,朝日新聞;毎日新聞,西多摩新聞;西の風,,,無,有,無,無,無,12,0,0,有,無,無,無,無,3,2,3,3,2
