区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,650,-,-,85,-,87,-,95,-,96,-,91,-,100,-,96,-
0,0,世帯人員,2.91,-,-,2.63,-,2.72,-,2.73,-,2.93,-,2.88,-,3.12,-,3.35,-
0,0,有業人員,1.29,-,-,1.01,-,1.22,-,1.02,-,1.39,-,1.39,-,1.48,-,1.55,-
0,0,世帯主平均年齢,59.1,-,-,64.9,-,62,-,62.4,-,56,-,58.2,-,54.2,-,56.3,-
0,0,消費支出,302271,100,-2.5,98076,100,155723,100,198303,100,237615,100,295002,100,380593,100,746790,100
1,0,商品,160362,53.1,-10,75995,77.5,105100,67.5,119317,60.2,137647,57.9,168036,57,201167,52.9,313916,42
1,1,耐久財,19922,6.6,-33.2,1669,1.7,2390,1.5,4016,2,7872,3.3,8921,3,21423,5.6,92571,12.4
1,2,半耐久財,22318,7.4,-4.4,4649,4.7,9176,5.9,12051,6.1,17599,7.4,22671,7.7,35986,9.5,53772,7.2
1,3,非耐久財,118121,39.1,-5.5,69677,71,93534,60.1,103251,52.1,112176,47.2,136445,46.3,143758,37.8,167572,22.4
1,0,サービス,141909,46.9,7.5,22081,22.5,50623,32.5,78985,39.8,99968,42.1,126966,43,179426,47.1,432874,58
2,0,食料,92002,30.4,-2.3,49529,50.5,71337,45.8,75331,38,90296,38,105301,35.7,115439,30.3,136354,18.3
2,3,非耐久財,73570,24.3,-10.7,44486,45.4,60210,38.7,65307,32.9,71303,30,84346,28.6,90544,23.8,98542,13.2
2,4,サービス,18432,6.1,56,5043,5.1,11127,7.1,10025,5.1,18993,8,20955,7.1,24895,6.5,37812,5.1
2,0,住居,32222,10.7,28.5,3347,3.4,8796,5.6,17423,8.8,15718,6.6,20802,7.1,38088,10,120627,16.2
2,1,耐久財,4804,1.6,4.4,285,0.3,241,0.2,-,-,333,0.1,-,-,740,0.2,31833,4.3
