項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,337,-,-,43,-,50,-,49,-,48,-,50,-,48,-,49,-
0,0,0,0,0,世帯人員,3.34,-,-,3.19,-,2.79,-,3.29,-,3.32,-,3.64,-,3.37,-,3.74,-
0,0,0,0,0,有業人員,1.79,-,-,1.76,-,1.76,-,1.6,-,1.81,-,1.87,-,1.74,-,1.96,-
0,0,0,0,0,世帯主平均年齢,48.7,-,-,52.2,-,54.9,-,45.7,-,47,-,46.2,-,46.5,-,48.6,-
1,0,0,0,0,受取,1360421,-,-8.7,569414,-,693444,-,999318,-,1187570,-,1324384,-,2101974,-,2617682,-
1,1,0,0,0,実収入,593413,100,-5,62226,100,296164,100,405418,100,528465,100,654650,100,858821,100,1325616,100
1,2,0,0,0,経常収入,557495,93.9,-9.2,52529,84.4,281336,95,395884,97.6,506469,95.8,594255,90.8,728199,84.8,1319331,99.5
1,3,0,0,0,勤め先収入,543096,91.5,-8.9,49961,80.3,254814,86,384512,94.8,479750,90.8,577327,88.2,722509,84.1,1308717,98.7
1,4,0,0,0,世帯主収入,452618,76.3,-7.6,44317,71.2,236735,79.9,348945,86.1,432657,81.9,479363,73.2,583550,67.9,1023506,77.2
1,6,0,0,0,うち男,414915,69.9,-9.8,35707,57.4,206031,69.6,321058,79.2,406828,77,479363,73.2,577283,67.2,862375,65.1
1,5,0,0,0,定期収入,402209,67.8,-7.6,44317,71.2,234033,79,341902,84.3,420851,79.6,472731,72.2,570186,66.4,718792,54.2
1,5,0,0,0,臨時収入,5861,1,4.9,-,-,2449,0.8,7042,1.7,6869,1.3,3224,0.5,12527,1.5,8841,0.7
