項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7286,-,1688,-,426,-,601,-
0,0,0,0,0,調査世帯数,348,-,259,-,57,-,13,-,19,-
0,0,0,0,0,世帯人員,3.26,-,3.37,-,2.89,-,2.96,-,3.13,-
0,0,0,0,0,有業人員,1.71,-,1.74,-,1.66,-,1.55,-,1.64,-
0,0,0,0,0,世帯主平均年齢,49.7,-,51,-,46.7,-,50.8,-,40.5,-
1,0,0,0,0,受取,1325363,-,1354179,-,1078970,-,1163489,-,1783141,-
1,1,0,0,0,実収入,529741,100,554113,100,452233,100,349366,100,579839,100
1,2,0,0,0,経常収入,506574,95.6,531981,96,423318,93.6,328694,94.1,558516,96.3
1,3,0,0,0,勤め先収入,492991,93.1,519956,93.8,407933,90.2,317185,90.8,529610,91.3
1,4,0,0,0,世帯主収入,416685,78.7,435305,78.6,352054,77.8,279751,80.1,469563,81
1,6,0,0,0,うち男,396979,74.9,420914,76,299080,66.1,273206,78.2,469563,81
1,5,0,0,0,定期収入,407067,76.8,424159,76.5,348763,77.1,274911,78.7,457315,78.9
1,5,0,0,0,臨時収入,4389,0.8,3970,0.7,3291,0.7,4840,1.4,12249,2.1
1,5,0,0,0,賞与,5228,1,7176,1.3,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,70775,13.4,79526,14.4,45234,10,37434,10.7,60047,10.4
1,6,0,0,0,うち女,67458,12.7,76181,13.7,40022,8.8,37434,10.7,60047,10.4
1,4,0,0,0,他の世帯員収入,5531,1,5125,0.9,10646,2.4,-,-,-,-
1,3,0,0,0,事業・内職収入,6457,1.2,6809,1.2,7975,1.8,3516,1,-,-
1,4,0,0,0,家賃収入,2403,0.5,2737,0.5,2422,0.5,-,-,-,-
1,4,0,0,0,他の事業収入,2840,0.5,2958,0.5,4058,0.9,-,-,-,-
1,4,0,0,0,内職収入,1214,0.2,1114,0.2,1495,0.3,3516,1,-,-
1,3,0,0,0,他の経常収入,7127,1.3,5215,0.9,7410,1.6,7993,2.3,28905,5
1,4,0,0,0,財産収入,1376,0.3,1888,0.3,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,5300,1,2936,0.5,6952,1.5,5917,1.7,28905,5
1,5,0,0,0,公的年金給付,785,0.1,1078,0.2,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,4515,0.9,1858,0.3,6952,1.5,5917,1.7,28905,5
1,4,0,0,0,仕送り金,451,0.1,391,0.1,457,0.1,2076,0.6,-,-
1,2,0,0,0,特別収入,23167,4.4,22132,4,28916,6.4,20672,5.9,21323,3.7
1,3,0,0,0,受贈金,3559,0.7,4110,0.7,2426,0.5,-,-,2582,0.4
1,3,0,0,0,他の特別収入,19608,3.7,18022,3.3,26490,5.9,20672,5.9,18741,3.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),532226,-,570545,-,390684,-,440830,-,530020,-
1,2,0,0,0,預貯金引出,395514,-,430998,-,278198,-,301102,-,361743,-
1,2,0,0,0,保険金,15393,-,21128,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,15393,-,21128,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,1332,-,1059,-,-,-,13148,-,-,-
1,2,0,0,0,クレジット購入借入金,118681,-,116225,-,112411,-,119332,-,165643,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,1306,-,1135,-,75,-,7249,-,2634,-
1,1,0,0,0,繰入金,263397,-,229521,-,236052,-,373293,-,673281,-
2,0,0,0,0,支払,1325363,-,1354179,-,1078970,-,1163489,-,1783141,-
2,1,0,0,0,実支出,451143,-,459862,-,410419,-,407089,-,491068,-
2,2,0,0,0,生計支出,349962,-,351584,-,328503,-,349478,-,390943,-
2,3,0,0,0,消費支出,349962,100,351584,100,328503,100,349478,100,390943,100
2,4,1,0,0,食料,85526,24.4,89095,25.3,73174,22.3,76342,21.8,83459,21.3
2,5,1,1,0,穀類,6381,1.8,6674,1.9,5110,1.6,5749,1.6,6846,1.8
2,6,1,1,1,米類,1417,0.4,1441,0.4,1197,0.4,1410,0.4,1748,0.4
2,6,1,1,2,パン,2747,0.8,2956,0.8,1990,0.6,1686,0.5,3099,0.8
2,6,1,1,3,麺類,1638,0.5,1701,0.5,1422,0.4,1699,0.5,1442,0.4
2,6,1,1,4,他の穀類,578,0.2,576,0.2,500,0.2,955,0.3,557,0.1
2,5,1,2,0,魚介類,5033,1.4,5382,1.5,4219,1.3,4624,1.3,3371,0.9
2,6,1,2,1,生鮮魚介,3014,0.9,3328,0.9,2269,0.7,2583,0.7,1596,0.4
2,6,1,2,2,塩干魚介,826,0.2,823,0.2,915,0.3,759,0.2,656,0.2
2,6,1,2,3,魚肉練製品,524,0.1,543,0.2,506,0.2,492,0.1,359,0.1
2,6,1,2,4,他の魚介加工品,669,0.2,687,0.2,529,0.2,790,0.2,760,0.2
2,5,1,3,0,肉類,8944,2.6,9505,2.7,7612,2.3,7460,2.1,6948,1.8
2,6,1,3,1,生鮮肉,7561,2.2,8062,2.3,6419,2,6054,1.7,5758,1.5
2,6,1,3,2,加工肉,1383,0.4,1442,0.4,1193,0.4,1406,0.4,1189,0.3
2,5,1,4,0,乳卵類,4429,1.3,4680,1.3,3806,1.2,3192,0.9,4013,1
2,6,1,4,1,牛乳,1346,0.4,1477,0.4,920,0.3,950,0.3,1248,0.3
2,6,1,4,2,乳製品,2314,0.7,2410,0.7,2248,0.7,1494,0.4,1906,0.5
2,6,1,4,3,卵,769,0.2,793,0.2,638,0.2,748,0.2,859,0.2
2,5,1,5,0,野菜・海藻,8844,2.5,9185,2.6,7613,2.3,9263,2.7,7869,2
2,6,1,5,1,生鮮野菜,6198,1.8,6478,1.8,5270,1.6,6922,2,4899,1.3
2,6,1,5,2,乾物・海藻,700,0.2,720,0.2,546,0.2,369,0.1,1117,0.3
2,6,1,5,3,大豆加工品,951,0.3,960,0.3,846,0.3,1180,0.3,976,0.2
2,6,1,5,4,他の野菜・海藻加工品,995,0.3,1027,0.3,950,0.3,793,0.2,877,0.2
2,5,1,6,0,果物,2744,0.8,2919,0.8,2117,0.6,2140,0.6,2805,0.7
2,6,1,6,1,生鮮果物,2387,0.7,2561,0.7,1808,0.6,2003,0.6,2182,0.6
2,6,1,6,2,果物加工品,357,0.1,359,0.1,309,0.1,137,0,622,0.2
2,5,1,7,0,油脂・調味料,3975,1.1,4151,1.2,3202,1,4044,1.2,3958,1
2,6,1,7,1,油脂,406,0.1,409,0.1,283,0.1,588,0.2,590,0.2
2,6,1,7,2,調味料,3568,1,3742,1.1,2919,0.9,3455,1,3368,0.9
2,5,1,8,0,菓子類,7678,2.2,8108,2.3,5683,1.7,7812,2.2,7974,2
2,5,1,9,0,調理食品,12837,3.7,13455,3.8,10822,3.3,12060,3.5,11554,3
2,6,1,9,1,主食的調理食品,5629,1.6,5824,1.7,5228,1.6,4811,1.4,4964,1.3
2,6,1,9,2,他の調理食品,7208,2.1,7630,2.2,5594,1.7,7249,2.1,6590,1.7
2,5,1,10,0,飲料,5006,1.4,5018,1.4,4922,1.5,4565,1.3,5401,1.4
2,6,1,10,1,茶類,1240,0.4,1265,0.4,1039,0.3,1394,0.4,1392,0.4
2,6,1,10,2,コーヒー・ココア,1155,0.3,1191,0.3,731,0.2,1474,0.4,1677,0.4
2,6,1,10,3,他の飲料,2611,0.7,2562,0.7,3152,1,1697,0.5,2332,0.6
2,5,1,11,0,酒類,3452,1,3595,1,3191,1,1935,0.6,3528,0.9
2,5,1,12,0,外食,16203,4.6,16422,4.7,14879,4.5,13498,3.9,19194,4.9
2,6,1,12,1,一般外食,15026,4.3,15147,4.3,14331,4.4,12753,3.6,17114,4.4
2,6,1,12,2,学校給食,1178,0.3,1275,0.4,548,0.2,745,0.2,2080,0.5
2,4,2,0,0,住居,33579,9.6,13502,3.8,101458,30.9,89836,25.7,46439,11.9
2,5,2,1,0,家賃地代,23549,6.7,288,0.1,101251,30.8,89826,25.7,40338,10.3
2,5,2,2,0,設備修繕・維持,10029,2.9,13215,3.8,208,0.1,10,0,6102,1.6
2,6,2,2,1,設備材料,1440,0.4,1951,0.6,59,0,10,0,138,0
2,6,2,2,2,工事その他のサービス,8590,2.5,11264,3.2,149,0,-,-,5964,1.5
2,4,3,0,0,光熱・水道,21465,6.1,22545,6.4,18781,5.7,23860,6.8,14215,3.6
2,5,3,1,0,電気代,9756,2.8,10666,3,7885,2.4,8054,2.3,5183,1.3
2,5,3,2,0,ガス代,7214,2.1,7347,2.1,6711,2,10441,3,4729,1.2
2,5,3,3,0,他の光熱,662,0.2,690,0.2,583,0.2,720,0.2,495,0.1
2,5,3,4,0,上下水道料,3833,1.1,3841,1.1,3602,1.1,4644,1.3,3808,1
2,4,4,0,0,家具・家事用品,13516,3.9,13666,3.9,8934,2.7,16173,4.6,22683,5.8
2,5,4,1,0,家庭用耐久財,4695,1.3,4825,1.4,2445,0.7,5843,1.7,8629,2.2
2,6,4,1,1,家事用耐久財,3188,0.9,3730,1.1,1978,0.6,-,-,2269,0.6
2,6,4,1,2,冷暖房用器具,693,0.2,784,0.2,467,0.1,1007,0.3,-,-
2,6,4,1,3,一般家具,815,0.2,311,0.1,-,-,4837,1.4,6360,1.6
2,5,4,2,0,室内装備・装飾品,528,0.2,627,0.2,270,0.1,128,0,345,0.1
2,5,4,3,0,寝具類,1012,0.3,621,0.2,886,0.3,497,0.1,6483,1.7
2,5,4,4,0,家事雑貨,3077,0.9,3176,0.9,2116,0.6,5354,1.5,2963,0.8
2,5,4,5,0,家事用消耗品,3229,0.9,3249,0.9,3111,0.9,3524,1,3102,0.8
2,5,4,6,0,家事サービス,974,0.3,1168,0.3,105,0,827,0.2,1161,0.3
2,4,5,0,0,被服及び履物,16665,4.8,17572,5,11088,3.4,9560,2.7,26385,6.7
2,5,5,1,0,和服,26,0,36,0,-,-,-,-,-,-
