項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2979,-,2378,-,3565,-,1079,-
0,0,0,0,0,調査世帯数,329,-,95,-,74,-,122,-,38,-
0,0,0,0,0,世帯人員,3.29,-,2,-,3,-,4,-,5.15,-
0,0,0,0,0,有業人員,1.72,-,1.53,-,1.86,-,1.74,-,1.85,-
0,0,0,0,0,世帯主平均年齢,49.2,-,54.7,-,49.3,-,45.6,-,46.4,-
1,0,0,0,0,受取,1308723,-,1261742,-,1185878,-,1270887,-,1834352,-
1,1,0,0,0,実収入,562563,100,500658,100,508133,100,615101,100,679898,100
1,2,0,0,0,経常収入,554855,98.6,496373,99.1,499747,98.3,607834,98.8,662772,97.5
1,3,0,0,0,勤め先収入,488666,86.9,392273,78.4,436901,86,563784,91.7,620753,91.3
1,4,0,0,0,世帯主収入,410939,73,335564,67,354959,69.9,472519,76.8,539012,79.3
1,6,0,0,0,うち男,394411,70.1,290040,57.9,353674,69.6,465055,75.6,539012,79.3
1,5,0,0,0,定期収入,406408,72.2,323929,64.7,353162,69.5,470961,76.6,538251,79.2
1,5,0,0,0,臨時収入,2370,0.4,4501,0.9,1797,0.4,1459,0.2,761,0.1
1,5,0,0,0,賞与,2161,0.4,7134,1.4,-,-,100,0,-,-
1,4,0,0,0,世帯主の配偶者の収入,71752,12.8,49849,10,76009,15,84194,13.7,81741,12
1,6,0,0,0,うち女,70632,12.6,49849,10,76009,15,81052,13.2,81741,12
1,4,0,0,0,他の世帯員収入,5975,1.1,6860,1.4,5934,1.2,7071,1.1,-,-
1,3,0,0,0,事業・内職収入,8316,1.5,14209,2.8,7595,1.5,4089,0.7,7595,1.1
1,4,0,0,0,家賃収入,3407,0.6,4826,1,4010,0.8,2145,0.3,2332,0.3
1,4,0,0,0,他の事業収入,3793,0.7,7422,1.5,2882,0.6,1607,0.3,3003,0.4
1,4,0,0,0,内職収入,1115,0.2,1962,0.4,703,0.1,337,0.1,2260,0.3
1,3,0,0,0,他の経常収入,57873,10.3,89890,18,55251,10.9,39960,6.5,34424,5.1
1,4,0,0,0,財産収入,2693,0.5,461,0.1,5368,1.1,3587,0.6,0,0
1,4,0,0,0,社会保障給付,54902,9.8,88769,17.7,49883,9.8,36143,5.9,34424,5.1
1,5,0,0,0,公的年金給付,36459,6.5,85388,17.1,30565,6,10532,1.7,-,-
1,5,0,0,0,他の社会保障給付,18443,3.3,3381,0.7,19318,3.8,25611,4.2,34424,5.1
1,4,0,0,0,仕送り金,279,0,660,0.1,-,-,230,0,-,-
1,2,0,0,0,特別収入,7708,1.4,4285,0.9,8386,1.7,7267,1.2,17125,2.5
1,3,0,0,0,受贈金,97,0,84,0,173,0,87,0,-,-
1,3,0,0,0,他の特別収入,7611,1.4,4201,0.8,8213,1.6,7180,1.2,17125,2.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),493019,-,388990,-,441291,-,452796,-,1027332,-
1,2,0,0,0,預貯金引出,383437,-,304736,-,341605,-,338918,-,840179,-
1,2,0,0,0,保険金,5602,-,4823,-,690,-,1175,-,33216,-
1,3,0,0,0,個人・企業年金保険金,5602,-,4823,-,690,-,1175,-,33216,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,103905,-,79381,-,98996,-,112537,-,153937,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,74,-,50,-,-,-,166,-,-,-
1,1,0,0,0,繰入金,253141,-,372094,-,236455,-,202990,-,127122,-
2,0,0,0,0,支払,1308723,-,1261742,-,1185878,-,1270887,-,1834352,-
2,1,0,0,0,実支出,437682,-,339057,-,388626,-,415807,-,890531,-
2,2,0,0,0,生計支出,337145,-,255355,-,303933,-,292322,-,784415,-
2,3,0,0,0,消費支出,295256,100,255355,100,303933,100,292322,100,396035,100
2,4,1,0,0,食料,79782,27,65101,25.5,83004,27.3,85430,29.2,94558,23.9
2,5,1,1,0,穀類,6374,2.2,4981,2,6183,2,7076,2.4,8320,2.1
2,6,1,1,1,米類,1478,0.5,1008,0.4,1423,0.5,1926,0.7,1414,0.4
2,6,1,1,2,パン,2857,1,2375,0.9,2744,0.9,3057,1,3777,1
2,6,1,1,3,麺類,1523,0.5,1126,0.4,1520,0.5,1612,0.6,2339,0.6
2,6,1,1,4,他の穀類,515,0.2,472,0.2,496,0.2,480,0.2,791,0.2
2,5,1,2,0,魚介類,5046,1.7,4440,1.7,5261,1.7,4998,1.7,6402,1.6
2,6,1,2,1,生鮮魚介,2974,1,2550,1,3155,1,2957,1,3803,1
2,6,1,2,2,塩干魚介,874,0.3,779,0.3,879,0.3,905,0.3,1025,0.3
2,6,1,2,3,魚肉練製品,452,0.2,432,0.2,456,0.2,457,0.2,484,0.1
2,6,1,2,4,他の魚介加工品,745,0.3,679,0.3,771,0.3,678,0.2,1090,0.3
2,5,1,3,0,肉類,8356,2.8,5736,2.2,8369,2.8,9674,3.3,11209,2.8
2,6,1,3,1,生鮮肉,6971,2.4,4816,1.9,7126,2.3,8000,2.7,9187,2.3
2,6,1,3,2,加工肉,1385,0.5,921,0.4,1244,0.4,1674,0.6,2022,0.5
2,5,1,4,0,乳卵類,4305,1.5,3008,1.2,4284,1.4,5078,1.7,5379,1.4
