項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,628,-,-,82,-,91,-,90,-,89,-,90,-,94,-,92,-
0,0,0,0,0,世帯人員,2.94,-,-,2.69,-,2.79,-,2.7,-,2.87,-,2.99,-,3.1,-,3.41,-
0,0,0,0,0,有業人員,1.31,-,-,1.23,-,1.08,-,1.2,-,1.2,-,1.37,-,1.56,-,1.56,-
0,0,0,0,0,世帯主平均年齢,59.1,-,-,60.3,-,64.4,-,61.9,-,58.1,-,59,-,55.3,-,54.4,-
2,2,0,0,0,生計支出,336161,-,-7.3,97124,-,166967,-,218471,-,261978,-,315924,-,393999,-,892345,-
2,3,0,0,0,消費支出,317354,100,-12.5,97124,100,166967,100,218471,100,261978,100,315924,100,393999,100,761881,100
2,4,1,0,0,食料,86003,27.1,-5.7,46532,47.9,67569,40.5,77113,35.3,81542,31.1,95838,30.3,98539,25,134210,17.6
2,5,1,1,0,穀類,6924,2.2,-2.7,4159,4.3,5765,3.5,6673,3.1,6681,2.6,7754,2.5,8590,2.2,8816,1.2
2,6,1,1,1,米類,1800,0.6,-3.3,1112,1.1,1585,0.9,2123,1,1627,0.6,2021,0.6,2085,0.5,2042,0.3
2,6,1,1,2,パン,3128,1,0.4,1861,1.9,2265,1.4,2676,1.2,3122,1.2,3676,1.2,4147,1.1,4134,0.5
2,6,1,1,3,麺類,1521,0.5,-6.6,915,0.9,1449,0.9,1517,0.7,1414,0.5,1584,0.5,1794,0.5,1963,0.3
2,6,1,1,4,他の穀類,475,0.1,-6.5,270,0.3,466,0.3,357,0.2,518,0.2,472,0.1,564,0.1,678,0.1
2,5,1,2,0,魚介類,6336,2,-5.5,3792,3.9,5494,3.3,7454,3.4,5545,2.1,7352,2.3,6445,1.6,8235,1.1
2,6,1,2,1,生鮮魚介,3731,1.2,-10.1,2266,2.3,2894,1.7,4369,2,3269,1.2,4275,1.4,3997,1,5026,0.7
2,6,1,2,2,塩干魚介,1084,0.3,1.7,648,0.7,1009,0.6,1295,0.6,947,0.4,1405,0.4,896,0.2,1378,0.2
2,6,1,2,3,魚肉練製品,586,0.2,10.2,371,0.4,731,0.4,729,0.3,475,0.2,612,0.2,542,0.1,642,0.1
2,6,1,2,4,他の魚介加工品,935,0.3,-2.7,506,0.5,860,0.5,1061,0.5,854,0.3,1061,0.3,1010,0.3,1189,0.2
2,5,1,3,0,肉類,8008,2.5,-5.3,4986,5.1,6507,3.9,7423,3.4,7202,2.7,8571,2.7,9267,2.4,12046,1.6
2,6,1,3,1,生鮮肉,6469,2,-5.9,4078,4.2,5069,3,6022,2.8,5966,2.3,7066,2.2,7228,1.8,9808,1.3
2,6,1,3,2,加工肉,1539,0.5,-2.7,908,0.9,1438,0.9,1401,0.6,1236,0.5,1505,0.5,2039,0.5,2239,0.3
2,5,1,4,0,乳卵類,4406,1.4,-4.2,2739,2.8,3626,2.2,4045,1.9,4034,1.5,5320,1.7,5221,1.3,5837,0.8
2,6,1,4,1,牛乳,1344,0.4,1.8,783,0.8,1005,0.6,1452,0.7,1380,0.5,1464,0.5,1651,0.4,1669,0.2
2,6,1,4,2,乳製品,2199,0.7,-8.8,1349,1.4,1867,1.1,1792,0.8,1826,0.7,3020,1,2664,0.7,2866,0.4
