項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,623,-,-,82,-,89,-,90,-,95,-,86,-,89,-,92,-
0,世帯人員,2.88,-,-,2.59,-,2.71,-,2.59,-,2.81,-,3.03,-,3.14,-,3.31,-
0,有業人員,1.26,-,-,1.01,-,1.14,-,1.06,-,1.19,-,1.41,-,1.49,-,1.54,-
0,世帯主平均年齢,59.8,-,-,64.7,-,63.4,-,62.2,-,60.2,-,60.2,-,52.7,-,55.2,-
0,消費支出,285729,100,-3.8,96329,100,155460,100,191371,100,233795,100,279694,100,348697,100,690725,100
2,基礎的支出,178398,62.4,5,74015,76.8,113927,73.3,133863,69.9,161010,68.9,183771,65.7,198511,56.9,381704,55.3
3,選択的支出,107331,37.6,-15.6,22314,23.2,41533,26.7,57509,30.1,72785,31.1,95923,34.3,150185,43.1,309021,44.7
1,食料,80094,28,-8.5,45732,47.5,62855,40.4,69889,36.5,79471,34,88685,31.7,95361,27.3,118283,17.1
2,基礎的支出,65190,22.8,-6.6,40107,41.6,54560,35.1,58945,30.8,67109,28.7,75445,27,72437,20.8,87517,12.7
3,選択的支出,14903,5.2,-16.3,5625,5.8,8296,5.3,10943,5.7,12362,5.3,13240,4.7,22924,6.6,30767,4.5
1,住居,30122,10.5,1.8,2054,2.1,6321,4.1,12040,6.3,21178,9.1,24040,8.6,38031,10.9,106444,15.4
2,基礎的支出,28015,9.8,0.9,1748,1.8,5924,3.8,11465,6,20472,8.8,22928,8.2,30509,8.7,102347,14.8
3,選択的支出,2106,0.7,15.5,306,0.3,397,0.3,575,0.3,706,0.3,1112,0.4,7522,2.2,4097,0.6
1,光熱・水道,29181,10.2,17.1,15880,16.5,26544,17.1,25826,13.5,31405,13.4,35380,12.6,34095,9.8,35077,5.1
2,基礎的支出,29181,10.2,17.1,15880,16.5,26544,17.1,25826,13.5,31405,13.4,35380,12.6,34095,9.8,35077,5.1
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,8815,3.1,-16.7,2560,2.7,4315,2.8,5701,3,6776,2.9,8779,3.1,10785,3.1,22647,3.3
2,基礎的支出,6558,2.3,-15.8,2224,2.3,3615,2.3,4521,2.4,5006,2.1,5748,2.1,8495,2.4,16199,2.3
3,選択的支出,2256,0.8,-19.3,336,0.3,700,0.5,1181,0.6,1770,0.8,3031,1.1,2290,0.7,6448,0.9
1,被服及び履物,7691,2.7,-23.6,1490,1.5,3649,2.3,3863,2,5215,2.2,7663,2.7,11713,3.4,20113,2.9
2,基礎的支出,693,0.2,25.3,239,0.2,385,0.2,353,0.2,391,0.2,395,0.1,1786,0.5,1291,0.2
3,選択的支出,6998,2.4,-26.4,1251,1.3,3263,2.1,3510,1.8,4824,2.1,7268,2.6,9927,2.8,18822,2.7
1,保健医療,12831,4.5,-14.7,5057,5.2,7264,4.7,10470,5.5,11932,5.1,14097,5,20380,5.8,20536,3
2,基礎的支出,10989,3.8,-12.4,4494,4.7,6834,4.4,10085,5.3,10397,4.4,11680,4.2,15770,4.5,17592,2.5
3,選択的支出,1842,0.6,-26.1,563,0.6,430,0.3,385,0.2,1535,0.7,2417,0.9,4610,1.3,2943,0.4
1,交通・通信,29975,10.5,5.1,6403,6.6,13413,8.6,19181,10,21070,9,25404,9.1,43309,12.4,80524,11.7
2,基礎的支出,8146,2.9,25.2,1514,1.6,3931,2.5,5852,3.1,7309,3.1,9392,3.4,11559,3.3,17369,2.5
3,選択的支出,21829,7.6,-0.8,4890,5.1,9482,6.1,13329,7,13760,5.9,16012,5.7,31750,9.1,63155,9.1
1,教育,13248,4.6,-29.1,21,0,649,0.4,608,0.3,2836,1.2,5496,2,13378,3.8,69193,10
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,13248,4.6,-29.1,21,0,649,0.4,608,0.3,2836,1.2,5496,2,13378,3.8,69193,10
1,教養娯楽,28656,10,4.7,7192,7.5,14122,9.1,19772,10.3,20159,8.6,28860,10.3,34828,10,75181,10.9
2,基礎的支出,6037,2.1,4.1,2961,3.1,4873,3.1,6409,3.3,5983,2.6,7725,2.8,4433,1.3,9838,1.4
3,選択的支出,22618,7.9,4.9,4230,4.4,9248,5.9,13363,7,14175,6.1,21134,7.6,30394,8.7,65342,9.5
1,その他の消費支出,45118,15.8,1,9940,10.3,16329,10.5,24022,12.6,33753,14.4,41291,14.8,46816,13.4,142727,20.7
2,基礎的支出,23589,8.3,65.8,4847,5,7260,4.7,10407,5.4,12936,5.5,15077,5.4,19427,5.6,94473,13.7
3,選択的支出,21529,7.5,-29.3,5092,5.3,9068,5.8,13615,7.1,20817,8.9,26215,9.4,27390,7.9,48254,7
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 2月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
