項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1219,-,1082,-,1242,-,1620,-,1596,-,1421,-,1122,-,698,-
0,0,0,0,0,調査世帯数,337,-,40,-,39,-,44,-,55,-,49,-,49,-,40,-,21,-
0,0,0,0,0,世帯人員,3.34,-,3.08,-,3.76,-,3.93,-,3.6,-,3.59,-,2.99,-,2.77,-,2.52,-
0,0,0,0,0,有業人員,1.79,-,1.61,-,1.46,-,1.52,-,1.78,-,1.86,-,2.04,-,2.05,-,1.97,-
0,0,0,0,0,世帯主平均年齢,48.7,-,30.6,-,36.4,-,41.9,-,47.2,-,52,-,57,-,61.8,-,69.7,-
1,0,0,0,0,受取,1360421,-,1969025,-,1421814,-,1409330,-,1251391,-,1520255,-,1218308,-,1161586,-,611674,-
1,1,0,0,0,実収入,593413,100,634146,100,580329,100,639977,100,607558,100,745865,100,513198,100,580902,100,261652,100
1,2,0,0,0,経常収入,557495,93.9,492143,77.6,578771,99.7,614753,96.1,586496,96.5,740753,99.3,503566,98.1,496591,85.5,258057,98.6
1,3,0,0,0,勤め先収入,543096,91.5,477875,75.4,549190,94.6,611271,95.5,568992,93.7,734075,98.4,489253,95.3,470096,80.9,256348,98
1,4,0,0,0,世帯主収入,452618,76.3,375074,59.1,464051,80,485385,75.8,481536,79.3,645688,86.6,420447,81.9,366321,63.1,207558,79.3
1,6,0,0,0,うち男,414915,69.9,345648,54.5,439202,75.7,477274,74.6,464354,76.4,506731,67.9,389219,75.8,357264,61.5,207558,79.3
1,5,0,0,0,定期収入,402209,67.8,368134,58.1,396786,68.4,441429,69,444006,73.1,477051,64,400813,78.1,357257,61.5,207284,79.2
1,5,0,0,0,臨時収入,5861,1,2912,0.5,8931,1.5,2873,0.4,11346,1.9,4105,0.6,4854,0.9,8743,1.5,273,0.1
1,5,0,0,0,賞与,44548,7.5,4028,0.6,58335,10.1,41084,6.4,26184,4.3,164532,22.1,14780,2.9,320,0.1,-,-
1,4,0,0,0,世帯主の配偶者の収入,81790,13.8,79472,12.5,85139,14.7,125886,19.7,87456,14.4,74221,10,50836,9.9,96321,16.6,46028,17.6
1,6,0,0,0,うち女,77013,13,72071,11.4,62459,10.8,125886,19.7,87456,14.4,65323,8.8,50836,9.9,96321,16.6,46028,17.6
1,4,0,0,0,他の世帯員収入,8688,1.5,23330,3.7,-,-,-,-,-,-,14166,1.9,17969,3.5,7454,1.3,2762,1.1
1,3,0,0,0,事業・内職収入,6693,1.1,8097,1.3,3320,0.6,1853,0.3,12004,2,5508,0.7,7481,1.5,9900,1.7,1708,0.7
1,4,0,0,0,家賃収入,2966,0.5,8097,1.3,-,-,1429,0.2,-,-,5184,0.7,990,0.2,7425,1.3,-,-
1,4,0,0,0,他の事業収入,2949,0.5,-,-,1496,0.3,-,-,12004,2,-,-,3972,0.8,2475,0.4,-,-
1,4,0,0,0,内職収入,779,0.1,-,-,1824,0.3,424,0.1,-,-,323,0,2518,0.5,-,-,1708,0.7
1,3,0,0,0,他の経常収入,7706,1.3,6171,1,26260,4.5,1630,0.3,5500,0.9,1170,0.2,6833,1.3,16595,2.9,-,-
1,4,0,0,0,財産収入,1962,0.3,5,0,87,0,1366,0.2,606,0.1,0,0,850,0.2,13934,2.4,-,-
1,4,0,0,0,社会保障給付,4551,0.8,6165,1,26173,4.5,264,0,3582,0.6,349,0,-,-,2661,0.5,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,4551,0.8,6165,1,26173,4.5,264,0,3582,0.6,349,0,-,-,2661,0.5,-,-
1,4,0,0,0,仕送り金,1194,0.2,-,-,-,-,-,-,1311,0.2,822,0.1,5983,1.2,-,-,-,-
1,2,0,0,0,特別収入,35918,6.1,142003,22.4,1558,0.3,25224,3.9,21062,3.5,5112,0.7,9632,1.9,84311,14.5,3595,1.4
1,3,0,0,0,受贈金,26377,4.4,139288,22,-,-,17603,2.8,1236,0.2,747,0.1,280,0.1,61075,10.5,-,-
1,3,0,0,0,他の特別収入,9541,1.6,2714,0.4,1558,0.3,7621,1.2,19827,3.3,4365,0.6,9352,1.8,23237,4,3595,1.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),502453,-,520735,-,515553,-,604870,-,496160,-,474253,-,582988,-,456039,-,257828,-
1,2,0,0,0,預貯金引出,375738,-,399913,-,374750,-,450524,-,361676,-,352898,-,450186,-,318860,-,226768,-
1,2,0,0,0,保険金,5977,-,-,-,-,-,-,-,-,-,-,-,14649,-,33200,-,2464,-
1,3,0,0,0,個人・企業年金保険金,5977,-,-,-,-,-,-,-,-,-,-,-,14649,-,33200,-,2464,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,397,-,-,-,-,-,-,-,-,-,-,-,2797,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,120089,-,119774,-,140803,-,153775,-,134454,-,121057,-,115355,-,103979,-,28596,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,251,-,1049,-,-,-,571,-,30,-,299,-,-,-,-,-,-,-
1,1,0,0,0,繰入金,264554,-,814143,-,325932,-,164482,-,147673,-,300137,-,122123,-,124644,-,92195,-
2,0,0,0,0,支払,1360421,-,1969025,-,1421814,-,1409330,-,1251391,-,1520255,-,1218308,-,1161586,-,611674,-
2,1,0,0,0,実支出,460439,-,496030,-,440810,-,463207,-,450932,-,551709,-,453904,-,443620,-,277457,-
2,2,0,0,0,生計支出,351883,-,420332,-,328073,-,348007,-,336081,-,384200,-,359761,-,337757,-,245577,-
2,3,0,0,0,消費支出,347836,100,420332,100,290661,100,348007,100,336081,100,384200,100,359761,100,337757,100,245577,100
2,4,1,0,0,食料,86678,24.9,65405,15.6,80319,27.6,91766,26.4,92782,27.6,97885,25.5,86310,24,93497,27.7,74629,30.4
2,5,1,1,0,穀類,6939,2,4849,1.2,6309,2.2,7417,2.1,8248,2.5,7325,1.9,6373,1.8,7445,2.2,7129,2.9
