項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4540,-,2403,-,2341,-,715,-
0,0,0,0,0,調査世帯数,628,-,287,-,146,-,149,-,46,-
0,0,0,0,0,世帯人員,2.94,-,2,-,3,-,4,-,5.2,-
0,0,0,0,0,有業人員,1.31,-,0.82,-,1.55,-,1.84,-,1.89,-
0,0,0,0,0,世帯主平均年齢,59.1,-,67.5,-,57.4,-,47.9,-,47.7,-
2,2,0,0,0,生計支出,336161,-,334829,-,299571,-,342931,-,445361,-
2,3,0,0,0,消費支出,317354,100,298235,100,299571,100,333568,100,445361,100
2,4,1,0,0,食料,86003,27.1,76801,25.8,91041,30.4,94092,28.2,101008,22.7
2,5,1,1,0,穀類,6924,2.2,5965,2,6956,2.3,8151,2.4,8887,2
2,6,1,1,1,米類,1800,0.6,1445,0.5,1767,0.6,2385,0.7,2252,0.5
2,6,1,1,2,パン,3128,1,2801,0.9,3203,1.1,3467,1,3838,0.9
2,6,1,1,3,麺類,1521,0.5,1296,0.4,1552,0.5,1737,0.5,2132,0.5
2,6,1,1,4,他の穀類,475,0.1,423,0.1,434,0.1,562,0.2,665,0.1
2,5,1,2,0,魚介類,6336,2,6448,2.2,6994,2.3,5572,1.7,5922,1.3
2,6,1,2,1,生鮮魚介,3731,1.2,3743,1.3,4271,1.4,3227,1,3496,0.8
2,6,1,2,2,塩干魚介,1084,0.3,1103,0.4,1175,0.4,990,0.3,959,0.2
2,6,1,2,3,魚肉練製品,586,0.2,669,0.2,568,0.2,454,0.1,554,0.1
2,6,1,2,4,他の魚介加工品,935,0.3,932,0.3,980,0.3,901,0.3,913,0.2
2,5,1,3,0,肉類,8008,2.5,5935,2,9172,3.1,9520,2.9,12307,2.8
2,6,1,3,1,生鮮肉,6469,2,4714,1.6,7442,2.5,7742,2.3,10171,2.3
2,6,1,3,2,加工肉,1539,0.5,1221,0.4,1730,0.6,1778,0.5,2136,0.5
2,5,1,4,0,乳卵類,4406,1.4,3787,1.3,4381,1.5,5284,1.6,5550,1.2
2,6,1,4,1,牛乳,1344,0.4,1101,0.4,1257,0.4,1704,0.5,2003,0.4
2,6,1,4,2,乳製品,2199,0.7,1952,0.7,2249,0.8,2613,0.8,2246,0.5
2,6,1,4,3,卵,863,0.3,733,0.2,875,0.3,967,0.3,1300,0.3
2,5,1,5,0,野菜・海藻,10296,3.2,10327,3.5,11247,3.8,9225,2.8,10407,2.3
2,6,1,5,1,生鮮野菜,7227,2.3,7109,2.4,8049,2.7,6550,2,7429,1.7
2,6,1,5,2,乾物・海藻,801,0.3,829,0.3,775,0.3,760,0.2,843,0.2
2,6,1,5,3,大豆加工品,1122,0.4,1126,0.4,1239,0.4,1016,0.3,1048,0.2
2,6,1,5,4,他の野菜・海藻加工品,1146,0.4,1263,0.4,1183,0.4,899,0.3,1087,0.2
2,5,1,6,0,果物,3369,1.1,3796,1.3,3342,1.1,2969,0.9,2052,0.5
2,6,1,6,1,生鮮果物,3021,1,3440,1.2,2922,1,2691,0.8,1781,0.4
2,6,1,6,2,果物加工品,347,0.1,357,0.1,420,0.1,278,0.1,271,0.1
2,5,1,7,0,油脂・調味料,4012,1.3,3624,1.2,4472,1.5,4164,1.2,4439,1
2,6,1,7,1,油脂,434,0.1,375,0.1,481,0.2,469,0.1,531,0.1
2,6,1,7,2,調味料,3579,1.1,3249,1.1,3991,1.3,3695,1.1,3908,0.9
2,5,1,8,0,菓子類,7523,2.4,5900,2,8429,2.8,8660,2.6,11053,2.5
2,5,1,9,0,調理食品,13216,4.2,11955,4,13797,4.6,14299,4.3,15724,3.5
2,6,1,9,1,主食的調理食品,5867,1.8,5261,1.8,6399,2.1,6280,1.9,6577,1.5
