項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1069,-,1090,-,1261,-,1400,-,1607,-,1515,-,1147,-,911,-
0,0,0,0,0,調査世帯数,348,-,38,-,41,-,42,-,52,-,50,-,54,-,42,-,29,-
0,0,0,0,0,世帯人員,3.26,-,3.16,-,3.79,-,3.82,-,3.54,-,3.54,-,2.77,-,2.83,-,2.34,-
0,0,0,0,0,有業人員,1.71,-,1.44,-,1.46,-,1.49,-,1.79,-,1.81,-,1.88,-,1.97,-,1.7,-
0,0,0,0,0,世帯主平均年齢,49.7,-,31.1,-,36.9,-,41.9,-,47.2,-,51.9,-,57,-,61.9,-,69.9,-
1,0,0,0,0,受取,1325363,-,1644998,-,1318359,-,1493067,-,1500659,-,1443755,-,1023458,-,1381688,-,679444,-
1,1,0,0,0,実収入,529741,100,502581,100,528534,100,623890,100,590966,100,669373,100,481980,100,488086,100,224052,100
1,2,0,0,0,経常収入,506574,95.6,473700,94.3,486184,92,582850,93.4,562789,95.2,648226,96.8,477993,99.2,475205,97.4,214556,95.8
1,3,0,0,0,勤め先収入,492991,93.1,455744,90.7,453602,85.8,582238,93.3,555910,94.1,642451,96,464327,96.3,440952,90.3,212962,95.1
1,4,0,0,0,世帯主収入,416685,78.7,383761,76.4,391989,74.2,488305,78.3,473761,80.2,516029,77.1,411120,85.3,369010,75.6,191910,85.7
1,6,0,0,0,うち男,396979,74.9,345824,68.8,356396,67.4,463243,74.3,456872,77.3,490438,73.3,401459,83.3,369010,75.6,184536,82.4
1,5,0,0,0,定期収入,407067,76.8,373824,74.4,372829,70.5,485686,77.8,472380,79.9,515629,77,395405,82,339082,69.5,191191,85.3
1,5,0,0,0,臨時収入,4389,0.8,9937,2,19160,3.6,2620,0.4,1381,0.2,400,0.1,404,0.1,4580,0.9,718,0.3
1,5,0,0,0,賞与,5228,1,-,-,-,-,-,-,-,-,-,-,15311,3.2,25348,5.2,-,-
