項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7258,-,1635,-,485,-,622,-
0,0,0,0,0,調査世帯数,348,-,261,-,54,-,14,-,19,-
0,0,0,0,0,世帯人員,3.33,-,3.46,-,3.1,-,2.84,-,2.88,-
0,0,0,0,0,有業人員,1.78,-,1.78,-,1.79,-,1.84,-,1.81,-
0,0,0,0,0,世帯主平均年齢,48.6,-,50,-,44,-,55.7,-,37.7,-
1,0,0,0,0,受取,1310932,-,1252442,-,1035772,-,1003795,-,2956799,-
1,1,0,0,0,実収入,544463,100,554850,100,480315,100,539526,100,595786,100
1,2,0,0,0,経常収入,536733,98.6,545120,98.2,477404,99.4,537085,99.5,594601,99.8
1,3,0,0,0,勤め先収入,495413,91,505641,91.1,430715,89.7,449650,83.3,581885,97.7
1,4,0,0,0,世帯主収入,411665,75.6,426283,76.8,355272,74,297578,55.2,478379,80.3
1,6,0,0,0,うち男,389711,71.6,409424,73.8,316292,65.9,228661,42.4,478379,80.3
1,5,0,0,0,定期収入,399542,73.4,414791,74.8,335496,69.8,292366,54.2,473620,79.5
1,5,0,0,0,臨時収入,6633,1.2,6810,1.2,8090,1.7,1482,0.3,4759,0.8
1,5,0,0,0,賞与,5490,1,4682,0.8,11686,2.4,3730,0.7,-,-
1,4,0,0,0,世帯主の配偶者の収入,73139,13.4,74974,13.5,61983,12.9,44377,8.2,103507,17.4
1,6,0,0,0,うち女,69610,12.8,70112,12.6,61983,12.9,44377,8.2,103507,17.4
1,4,0,0,0,他の世帯員収入,10609,1.9,4384,0.8,13460,2.8,107695,20,-,-
1,3,0,0,0,事業・内職収入,11936,2.2,7310,1.3,38485,8,6938,1.3,-,-
1,4,0,0,0,家賃収入,3547,0.7,3873,0.7,4501,0.9,-,-,-,-
1,4,0,0,0,他の事業収入,6790,1.2,1773,0.3,33649,7,-,-,-,-
1,4,0,0,0,内職収入,1599,0.3,1664,0.3,335,0.1,6938,1.3,-,-
1,3,0,0,0,他の経常収入,29385,5.4,32169,5.8,8204,1.7,80497,14.9,12716,2.1
1,4,0,0,0,財産収入,2167,0.4,2693,0.5,69,0,4145,0.8,-,-
1,4,0,0,0,社会保障給付,26096,4.8,28323,5.1,6386,1.3,76352,14.2,12716,2.1
1,5,0,0,0,公的年金給付,22963,4.2,26118,4.7,2433,0.5,74392,13.8,-,-
1,5,0,0,0,他の社会保障給付,3132,0.6,2205,0.4,3953,0.8,1960,0.4,12716,2.1
1,4,0,0,0,仕送り金,1122,0.2,1152,0.2,1749,0.4,-,-,-,-
1,2,0,0,0,特別収入,7730,1.4,9730,1.8,2911,0.6,2441,0.5,1185,0.2
1,3,0,0,0,受贈金,1002,0.2,1375,0.2,-,-,80,0,-,-
1,3,0,0,0,他の特別収入,6728,1.2,8354,1.5,2911,0.6,2361,0.4,1185,0.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),520732,-,528300,-,421406,-,355508,-,822528,-
1,2,0,0,0,預貯金引出,378908,-,388939,-,307637,-,287502,-,520583,-
1,2,0,0,0,保険金,4840,-,6668,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,4840,-,6668,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,136780,-,132524,-,113270,-,68006,-,301944,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,204,-,168,-,500,-,-,-,-,-
1,1,0,0,0,繰入金,245737,-,169292,-,134051,-,108761,-,1538485,-
2,0,0,0,0,支払,1310932,-,1252442,-,1035772,-,1003795,-,2956799,-
2,1,0,0,0,実支出,485880,-,480862,-,431737,-,400447,-,753487,-
2,2,0,0,0,生計支出,389763,-,382601,-,347840,-,309812,-,645980,-
2,3,0,0,0,消費支出,380297,100,374992,100,347840,100,309812,100,582552,100
2,4,1,0,0,食料,83653,22,87687,23.4,70484,20.3,71695,23.1,80523,13.8
2,5,1,1,0,穀類,6771,1.8,7247,1.9,5491,1.6,6020,1.9,5179,0.9
2,6,1,1,1,米類,1697,0.4,1797,0.5,1357,0.4,1630,0.5,1482,0.3
2,6,1,1,2,パン,3134,0.8,3413,0.9,2325,0.7,2588,0.8,2435,0.4
2,6,1,1,3,麺類,1460,0.4,1562,0.4,1347,0.4,1190,0.4,775,0.1
2,6,1,1,4,他の穀類,481,0.1,476,0.1,462,0.1,612,0.2,487,0.1
