項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,348,-,-,44,-,52,-,51,-,50,-,48,-,52,-,51,-
0,0,世帯人員,3.26,-,-,2.9,-,2.68,-,3.03,-,3.48,-,3.64,-,3.43,-,3.63,-
0,0,有業人員,1.71,-,-,1.62,-,1.59,-,1.52,-,1.72,-,1.74,-,1.83,-,1.95,-
0,0,世帯主平均年齢,49.7,-,-,55.9,-,54,-,48.1,-,46.4,-,46.8,-,47.6,-,48.9,-
0,0,消費支出,349962,-,5.6,274371,-,264773,-,244715,-,357740,-,328352,-,461720,-,513464,-
0,0,公共的料金,87082,24.9,-2.7,70947,25.9,92073,34.8,65917,26.9,86335,24.1,89267,27.2,78674,17,125708,24.5
1,0,公共料金等,55268,15.8,-0.4,49321,18,48929,18.5,45497,18.6,62855,17.6,56177,17.1,56278,12.2,67616,13.2
1,1,米,1422,0.4,-8.3,1277,0.5,1109,0.4,1541,0.6,1406,0.4,1775,0.5,1250,0.3,1612,0.3
1,1,食塩,30,0,-25,36,0,32,0,28,0,26,0,29,0,21,0,39,0
1,1,学校給食,1178,0.3,0.2,465,0.2,311,0.1,946,0.4,1243,0.3,1373,0.4,2039,0.4,1849,0.4
1,1,公営家賃,3825,1.1,168.2,10889,4,4602,1.7,-,-,4511,1.3,-,-,6779,1.5,-,-
1,1,電気代,9756,2.8,3.8,8094,3,9311,3.5,10052,4.1,10837,3,10753,3.3,9915,2.1,9316,1.8
1,1,都市ガス,6819,1.9,2.9,5594,2,5859,2.2,6857,2.8,6961,1.9,6813,2.1,7387,1.6,8233,1.6
1,1,上下水道料,3833,1.1,-24.3,3002,1.1,3876,1.5,3557,1.5,2134,0.6,4263,1.3,5327,1.2,4634,0.9
1,1,医科診療代,3146,0.9,17.8,1898,0.7,2448,0.9,1079,0.4,4801,1.3,5164,1.6,2734,0.6,3904,0.8
1,1,歯科診療代,1557,0.4,-34.7,746,0.3,728,0.3,1045,0.4,1068,0.3,2458,0.7,567,0.1,4307,0.8
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,209,0.1,-91.8,-,-,-,-,-,-,-,-,1496,0.5,-,-,-,-
1,1,鉄道運賃,3233,0.9,149.7,2014,0.7,1075,0.4,2700,1.1,1927,0.5,3318,1,2565,0.6,9026,1.8
1,1,鉄道通学定期代,184,0.1,-41.4,246,0.1,472,0.2,-,-,-,-,-,-,176,0,385,0.1
1,1,鉄道通勤定期代,1955,0.6,-20.1,-,-,698,0.3,1516,0.6,6739,1.9,2339,0.7,1467,0.3,897,0.2
1,1,バス代,149,0,-47.5,17,0,97,0,207,0.1,132,0,198,0.1,92,0,297,0.1
1,1,バス通学定期代,104,0,7.2,28,0,-,-,-,-,-,-,-,-,-,-,699,0.1
1,1,バス通勤定期代,109,0,...,-,-,-,-,-,-,-,-,-,-,-,-,757,0.1
1,1,タクシー代,317,0.1,-14.3,107,0,352,0.1,620,0.3,284,0.1,324,0.1,271,0.1,257,0.1
1,1,航空運賃,530,0.2,131.4,-,-,-,-,277,0.1,2729,0.8,-,-,-,-,683,0.1
1,1,郵便料,405,0.1,0.2,304,0.1,321,0.1,181,0.1,320,0.1,380,0.1,654,0.1,662,0.1
1,1,固定電話通信料,1009,0.3,-16.5,1382,0.5,795,0.3,725,0.3,750,0.2,1089,0.3,1168,0.3,1162,0.2
1,1,携帯電話通信料,11448,3.3,-1.7,11277,4.1,11233,4.2,11222,4.6,12229,3.4,9672,2.9,11380,2.5,13071,2.5
1,1,ＮＨＫ放送受信料,579,0.2,-30.6,406,0.1,191,0.1,477,0.2,801,0.2,316,0.1,474,0.1,1381,0.3
1,1,ケーブルテレビ放送受信料,812,0.2,-9.4,486,0.2,358,0.1,934,0.4,1019,0.3,503,0.2,1204,0.3,1167,0.2
1,1,他の放送受信料,105,0,-48.8,191,0.1,116,0,172,0.1,54,0,71,0,56,0,75,0
1,1,国公立小学校,223,0.1,-8.2,-,-,278,0.1,189,0.1,272,0.1,245,0.1,86,0,484,0.1
1,1,国公立中学校,502,0.1,64.1,405,0.1,-,-,87,0,264,0.1,2093,0.6,293,0.1,418,0.1
1,1,国公立高校,30,0,-93.6,-,-,36,0,-,-,71,0,-,-,59,0,41,0
1,1,国公立大学,765,0.2,...,-,-,4104,1.6,-,-,457,0.1,-,-,-,-,706,0.1
1,1,たばこ,1034,0.3,-23.9,455,0.2,528,0.2,1084,0.4,1816,0.5,1502,0.5,313,0.1,1553,0.3
2,0,準公共料金等,31814,9.1,-6.6,21627,7.9,43144,16.3,20420,8.3,23480,6.6,33090,10.1,22396,4.9,58092,11.3
2,1,牛乳,1346,0.4,8.8,1025,0.4,1156,0.4,1013,0.4,1802,0.5,1238,0.4,1511,0.3,1663,0.3
2,1,灯油,613,0.2,43.2,828,0.3,365,0.1,745,0.3,253,0.1,868,0.3,424,0.1,829,0.2
2,1,プロパンガス,395,0.1,-29.7,698,0.3,600,0.2,689,0.3,218,0.1,47,0,259,0.1,258,0.1
2,1,理髪料,485,0.1,52.5,192,0.1,18,0,427,0.2,260,0.1,495,0.2,719,0.2,1278,0.2
2,1,パーマネント代,46,0,-62.6,-,-,101,0,-,-,-,-,-,-,-,-,217,0
2,1,洗濯代,246,0.1,-34,75,0,142,0.1,631,0.3,54,0,227,0.1,70,0,524,0.1
2,1,新聞,1435,0.4,-0.4,1767,0.6,1624,0.6,1488,0.6,1318,0.4,979,0.3,953,0.2,1918,0.4
2,1,私立小学校,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,1,私立中学校,2126,0.6,-9.1,-,-,-,-,-,-,-,-,1178,0.4,1083,0.2,12546,2.4
2,1,私立高校,3340,1,-17.2,-,-,-,-,272,0.1,1868,0.5,-,-,4888,1.1,16140,3.1
2,1,私立大学,3428,1,-28.7,-,-,13137,5,-,-,1719,0.5,-,-,927,0.2,7870,1.5
2,1,幼児教育費用,1844,0.5,105.6,82,0,972,0.4,1160,0.5,2631,0.7,2586,0.8,3225,0.7,2203,0.4
2,1,民営家賃,16410,4.7,-3.4,16959,6.2,25029,9.5,13284,5.4,13357,3.7,25473,7.8,8338,1.8,12646,2.5
2,1,地代,101,0,-62.2,-,-,-,-,710,0.3,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 1月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―　勤労者世帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
