項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,348,-,-,45,-,52,-,48,-,49,-,52,-,50,-,52,-
0,0,0,0,0,世帯人員,3.33,-,-,2.99,-,2.76,-,3.19,-,3.66,-,3.57,-,3.6,-,3.55,-
0,0,0,0,0,有業人員,1.78,-,-,1.74,-,1.52,-,1.62,-,1.8,-,1.88,-,1.82,-,2.09,-
0,0,0,0,0,世帯主平均年齢,48.6,-,-,53.6,-,53.5,-,44.1,-,46.7,-,48.9,-,45.5,-,47.7,-
1,0,0,0,0,受取,1310932,-,-14.5,609790,-,805283,-,983643,-,1140521,-,1359184,-,1761441,-,2499348,-
1,1,0,0,0,実収入,544463,100,-16.9,109470,100,404048,100,432519,100,502224,100,612650,100,734463,100,1008087,100
1,2,0,0,0,経常収入,536733,98.6,-15.1,105246,96.1,396061,98,425955,98.5,500118,99.6,604741,98.7,724053,98.6,993356,98.5
1,3,0,0,0,勤め先収入,495413,91,-14.9,50301,45.9,287369,71.1,393035,90.9,479880,95.6,578681,94.5,704399,95.9,966417,95.9
1,4,0,0,0,世帯主収入,411665,75.6,-12.9,43831,40,271006,67.1,370193,85.6,433288,86.3,478170,78,573277,78.1,706735,70.1
1,6,0,0,0,うち男,389711,71.6,-12.9,23134,21.1,220438,54.6,346429,80.1,414797,82.6,461441,75.3,573277,78.1,683351,67.8
1,5,0,0,0,定期収入,399542,73.4,-11.7,43831,40,267061,66.1,364073,84.2,420957,83.8,467845,76.4,554751,75.5,673343,66.8
1,5,0,0,0,臨時収入,6633,1.2,-12.9,-,-,3218,0.8,6120,1.4,11628,2.3,7648,1.2,9114,1.2,8720,0.9
1,5,0,0,0,賞与,5490,1,-57.2,-,-,727,0.2,-,-,703,0.1,2676,0.4,9412,1.3,24672,2.4
1,4,0,0,0,世帯主の配偶者の収入,73139,13.4,-25.2,6470,5.9,14979,3.7,13273,3.1,39649,7.9,98662,16.1,123301,16.8,213430,21.2
1,6,0,0,0,うち女,69610,12.8,-26.4,6470,5.9,14979,3.7,13273,3.1,39649,7.9,98662,16.1,123301,16.8,188986,18.7
1,4,0,0,0,他の世帯員収入,10609,1.9,-8.8,-,-,1384,0.3,9568,2.2,6943,1.4,1849,0.3,7821,1.1,46252,4.6
1,3,0,0,0,事業・内職収入,11936,2.2,48.5,14171,12.9,17907,4.4,9623,2.2,14145,2.8,6046,1,11780,1.6,10049,1
1,4,0,0,0,家賃収入,3547,0.7,-1.3,-,-,8194,2,-,-,-,-,-,-,8776,1.2,7827,0.8
1,4,0,0,0,他の事業収入,6790,1.2,110.7,14171,12.9,5516,1.4,5607,1.3,14145,2.8,6046,1,2286,0.3,1,0
