項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7391,-,1709,-,441,-,460,-
0,0,0,0,0,調査世帯数,352,-,269,-,56,-,13,-,14,-
0,0,0,0,0,世帯人員,3.31,-,3.45,-,2.98,-,2.74,-,2.88,-
0,0,0,0,0,有業人員,1.77,-,1.78,-,1.69,-,1.83,-,1.71,-
0,0,0,0,0,世帯主平均年齢,48.8,-,50.3,-,43,-,57.5,-,39.3,-
1,0,0,0,0,受取,1300348,-,1313167,-,1171896,-,900107,-,1954814,-
1,1,0,0,0,実収入,556464,100,582392,100,469454,100,454245,100,560947,100
1,2,0,0,0,経常収入,542386,97.5,564742,97,464908,99,452365,99.6,557182,99.3
1,3,0,0,0,勤め先収入,524524,94.3,550217,94.5,427228,91,444760,97.9,549472,98
1,4,0,0,0,世帯主収入,427965,76.9,450641,77.4,348396,74.2,313126,68.9,469147,83.6
1,6,0,0,0,うち男,405719,72.9,431964,74.2,326290,69.5,238655,52.5,439056,78.3
1,5,0,0,0,定期収入,414260,74.4,436832,75,333392,71,291943,64.3,469093,83.6
1,5,0,0,0,臨時収入,3719,0.7,4160,0.7,3755,0.8,-,-,54,0
1,5,0,0,0,賞与,9986,1.8,9648,1.7,11249,2.4,21183,4.7,-,-
1,4,0,0,0,世帯主の配偶者の収入,83591,15,89901,15.4,69238,14.7,36809,8.1,80324,14.3
1,6,0,0,0,うち女,80639,14.5,85906,14.8,69238,14.7,36809,8.1,80324,14.3
1,4,0,0,0,他の世帯員収入,12968,2.3,9676,1.7,9594,2,94826,20.9,-,-
1,3,0,0,0,事業・内職収入,9287,1.7,5012,0.9,30595,6.5,-,-,7710,1.4
1,4,0,0,0,家賃収入,3229,0.6,3078,0.5,3508,0.7,-,-,7710,1.4
1,4,0,0,0,他の事業収入,5002,0.9,1374,0.2,23332,5,-,-,-,-
1,4,0,0,0,内職収入,1056,0.2,560,0.1,3756,0.8,-,-,-,-
1,3,0,0,0,他の経常収入,8576,1.5,9512,1.6,7084,1.5,7604,1.7,-,-
1,4,0,0,0,財産収入,2167,0.4,2913,0.5,81,0,-,-,-,-
1,4,0,0,0,社会保障給付,5392,1,5553,1,6092,1.3,5617,1.2,-,-
1,5,0,0,0,公的年金給付,224,0,302,0.1,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,5169,0.9,5251,0.9,6092,1.3,5617,1.2,-,-
