項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1220,-,1079,-,1224,-,1450,-,1673,-,1388,-,1037,-,929,-
0,0,0,0,0,調査世帯数,329,-,38,-,38,-,43,-,49,-,50,-,47,-,37,-,27,-
0,0,0,0,0,世帯人員,3.29,-,3.14,-,3.69,-,3.95,-,3.62,-,3.56,-,2.87,-,2.76,-,2.4,-
0,0,0,0,0,有業人員,1.72,-,1.49,-,1.48,-,1.52,-,1.77,-,1.7,-,1.97,-,2.04,-,1.76,-
0,0,0,0,0,世帯主平均年齢,49.2,-,30.9,-,36.8,-,42.1,-,47.1,-,51.9,-,57.1,-,61.8,-,69.8,-
1,0,0,0,0,受取,1308723,-,1662162,-,1204977,-,1804189,-,1415381,-,1154149,-,1125361,-,1075393,-,958853,-
1,1,0,0,0,実収入,562563,100,510422,100,529434,100,614265,100,664708,100,605492,100,523775,100,487914,100,505930,100
1,2,0,0,0,経常収入,554855,98.6,497774,97.5,511060,96.5,606411,98.7,663005,99.7,601477,99.3,510278,97.4,484475,99.3,505144,99.8
1,3,0,0,0,勤め先収入,488666,86.9,441643,86.5,470223,88.8,562194,91.5,616316,92.7,573596,94.7,472786,90.3,417509,85.6,225910,44.7
1,4,0,0,0,世帯主収入,410939,73,346113,67.8,398489,75.3,473053,77,526072,79.1,478763,79.1,405260,77.4,349149,71.6,204290,40.4
1,6,0,0,0,うち男,394411,70.1,317796,62.3,373818,70.6,464304,75.6,508866,76.6,462388,76.4,382631,73.1,346204,71,197180,39
1,5,0,0,0,定期収入,406408,72.2,343083,67.2,397653,75.1,472078,76.9,520014,78.2,477792,78.9,402052,76.8,325890,66.8,203722,40.3
1,5,0,0,0,臨時収入,2370,0.4,3029,0.6,836,0.2,974,0.2,6058,0.9,757,0.1,3209,0.6,2772,0.6,568,0.1
1,5,0,0,0,賞与,2161,0.4,-,-,-,-,-,-,-,-,213,0,-,-,20487,4.2,-,-
1,4,0,0,0,世帯主の配偶者の収入,71752,12.8,81696,16,71734,13.5,89141,14.5,90244,13.6,93735,15.5,53675,10.2,47743,9.8,21169,4.2
1,6,0,0,0,うち女,70632,12.6,81696,16,61350,11.6,89141,14.5,90244,13.6,93735,15.5,53675,10.2,47743,9.8,21169,4.2
1,4,0,0,0,他の世帯員収入,5975,1.1,13834,2.7,-,-,-,-,-,-,1098,0.2,13850,2.6,20617,4.2,451,0.1
