項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9129,-,1935,-,1643,-,8065,-,7485,-,871,-
0,0,0,0,0,調査世帯数,216,-,-,197,-,41,-,34,-,175,-,163,-,19,-
0,0,0,0,0,世帯人員,2.25,-,-,2.26,-,2.2,-,2.24,-,2.26,-,2.27,-,2.07,-
0,0,0,0,0,有業人員,0.43,-,-,0.45,-,0.27,-,0.31,-,0.47,-,0.48,-,0.22,-
0,0,0,0,0,世帯主平均年齢,75,-,-,75.3,-,77.3,-,77.7,-,74.4,-,74.7,-,72.3,-
1,0,0,0,0,受取,510295,-,15.8,515721,-,341051,-,350770,-,550889,-,551935,-,453434,-
1,1,0,0,0,実収入,52108,100,-8.8,48977,100,11318,100,13300,100,61892,100,56810,100,84919,100
1,2,0,0,0,経常収入,48316,92.7,-9.5,44989,91.9,7213,63.7,8491,63.8,58175,94,53002,93.3,83174,97.9
1,3,0,0,0,勤め先収入,27329,52.4,-15,23020,47,843,7.4,992,7.5,33682,54.4,27857,49,72479,85.4
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7773,14.9,-32.9,8514,17.4,-,-,-,-,9637,15.6,10384,18.3,-,-
1,6,0,0,0,うち女,7773,14.9,-32.9,8514,17.4,-,-,-,-,9637,15.6,10384,18.3,-,-
1,4,0,0,0,他の世帯員収入,19557,37.5,-4.9,14506,29.6,843,7.4,992,7.5,24045,38.8,17473,30.8,72479,85.4
1,3,0,0,0,事業・内職収入,9146,17.6,28.5,10019,20.5,4351,38.4,5122,38.5,10297,16.6,11094,19.5,-,-
1,4,0,0,0,家賃収入,4639,8.9,29.8,5081,10.4,3245,28.7,3820,28.7,4973,8,5358,9.4,-,-
1,4,0,0,0,他の事業収入,729,1.4,...,798,1.6,-,-,-,-,904,1.5,974,1.7,-,-
1,4,0,0,0,内職収入,3779,7.3,6.6,4140,8.5,1106,9.8,1302,9.8,4420,7.1,4762,8.4,-,-
1,3,0,0,0,他の経常収入,11840,22.7,-16.3,11949,24.4,2019,17.8,2377,17.9,14196,22.9,14051,24.7,10695,12.6
1,4,0,0,0,財産収入,5052,9.7,117.9,5534,11.3,2019,17.8,2377,17.9,5779,9.3,6227,11,-,-
1,4,0,0,0,社会保障給付,6489,12.5,-44.9,6087,12.4,-,-,-,-,8045,13,7423,13.1,10695,12.6
1,5,0,0,0,公的年金給付,3335,6.4,-5.7,3653,7.5,-,-,-,-,4135,6.7,4455,7.8,-,-
1,5,0,0,0,他の社会保障給付,3154,6.1,-61.7,2434,5,-,-,-,-,3910,6.3,2969,5.2,10695,12.6
1,4,0,0,0,仕送り金,300,0.6,417.2,329,0.7,-,-,-,-,372,0.6,401,0.7,-,-
1,2,0,0,0,特別収入,3793,7.3,1.2,3988,8.1,4105,36.3,4808,36.2,3718,6,3808,6.7,1745,2.1
1,3,0,0,0,受贈金,1650,3.2,33.3,1682,3.4,4029,35.6,4743,35.7,1079,1.7,1010,1.8,1310,1.5
1,3,0,0,0,他の特別収入,2143,4.1,-14.6,2306,4.7,75,0.7,65,0.5,2639,4.3,2798,4.9,435,0.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),320040,-,14.5,323243,-,203683,-,207650,-,347948,-,348621,-,286469,-
1,2,0,0,0,預貯金引出,248348,-,16.2,249788,-,169265,-,170623,-,267317,-,267168,-,233265,-
1,2,0,0,0,保険金,18310,-,35.7,20058,-,-,-,-,-,22702,-,24461,-,-,-
1,3,0,0,0,個人・企業年金保険金,17663,-,48.6,19349,-,-,-,-,-,21900,-,23597,-,-,-
1,3,0,0,0,他の保険金,647,-,-59.6,709,-,-,-,-,-,802,-,864,-,-,-
1,2,0,0,0,有価証券売却,517,-,-63.5,566,-,-,-,-,-,641,-,691,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,33,-,...,-,-,-,-,-,-,40,-,-,-,374,-
1,2,0,0,0,クレジット購入借入金,52581,-,10.5,52557,-,34418,-,37026,-,56937,-,55967,-,52829,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,251,-,-92.7,274,-,-,-,-,-,311,-,335,-,-,-
1,1,0,0,0,繰入金,138147,-,33.1,143501,-,126050,-,129821,-,141048,-,146504,-,82046,-
2,0,0,0,0,支払,510295,-,15.8,515721,-,341051,-,350770,-,550889,-,551935,-,453434,-
2,1,0,0,0,実支出,275899,-,14.6,276904,-,214228,-,220922,-,290692,-,289194,-,265376,-
2,2,0,0,0,生計支出,253484,-,14,254528,-,204689,-,210085,-,265188,-,264285,-,242546,-
2,3,0,0,0,消費支出,253484,100,14,254528,100,204689,100,210085,100,265188,100,264285,100,242546,100
2,4,1,0,0,食料,71479,28.2,-0.7,72599,28.5,61308,30,64447,30.7,73919,27.9,74389,28.1,59747,24.6
2,5,1,1,0,穀類,5886,2.3,-2.4,5995,2.4,5419,2.6,5448,2.6,5998,2.3,6115,2.3,4742,2
2,6,1,1,1,米類,1594,0.6,8.5,1661,0.7,1361,0.7,1434,0.7,1650,0.6,1711,0.6,887,0.4
2,6,1,1,2,パン,2486,1,-7.1,2498,1,2323,1.1,2204,1,2526,1,2563,1,2360,1
2,6,1,1,3,麺類,1424,0.6,4.2,1456,0.6,1256,0.6,1305,0.6,1464,0.6,1489,0.6,1084,0.4
2,6,1,1,4,他の穀類,382,0.2,-26.1,379,0.1,479,0.2,505,0.2,358,0.1,351,0.1,411,0.2
2,5,1,2,0,魚介類,7118,2.8,9.6,7244,2.8,5373,2.6,5685,2.7,7537,2.8,7587,2.9,5796,2.4
2,6,1,2,1,生鮮魚介,4270,1.7,16.6,4314,1.7,3065,1.5,3264,1.6,4558,1.7,4544,1.7,3805,1.6
2,6,1,2,2,塩干魚介,1073,0.4,-5.7,1100,0.4,816,0.4,860,0.4,1135,0.4,1153,0.4,787,0.3
2,6,1,2,3,魚肉練製品,775,0.3,2.8,798,0.3,664,0.3,712,0.3,802,0.3,817,0.3,536,0.2
2,6,1,2,4,他の魚介加工品,1001,0.4,6.7,1032,0.4,828,0.4,850,0.4,1042,0.4,1072,0.4,669,0.3
2,5,1,3,0,肉類,6453,2.5,-5.1,6531,2.6,5136,2.5,5311,2.5,6769,2.6,6798,2.6,5644,2.3
2,6,1,3,1,生鮮肉,5106,2,-8.5,5152,2,3891,1.9,4029,1.9,5397,2,5399,2,4619,1.9
2,6,1,3,2,加工肉,1348,0.5,10.7,1378,0.5,1245,0.6,1283,0.6,1372,0.5,1400,0.5,1025,0.4
2,5,1,4,0,乳卵類,3835,1.5,-4.2,3908,1.5,3590,1.8,3790,1.8,3893,1.5,3934,1.5,3065,1.3
2,6,1,4,1,牛乳,1121,0.4,-18.3,1143,0.4,1324,0.6,1370,0.7,1073,0.4,1093,0.4,895,0.4
2,6,1,4,2,乳製品,1936,0.8,3.3,1970,0.8,1560,0.8,1677,0.8,2026,0.8,2035,0.8,1571,0.6
2,6,1,4,3,卵,778,0.3,2.4,795,0.3,706,0.3,743,0.4,795,0.3,806,0.3,599,0.2
2,5,1,5,0,野菜・海藻,10496,4.1,-0.4,10707,4.2,9553,4.7,10151,4.8,10722,4,10829,4.1,8289,3.4
2,6,1,5,1,生鮮野菜,7224,2.8,0.3,7359,2.9,6463,3.2,6895,3.3,7406,2.8,7461,2.8,5809,2.4
2,6,1,5,2,乾物・海藻,746,0.3,1.2,762,0.3,683,0.3,712,0.3,761,0.3,773,0.3,582,0.2
2,6,1,5,3,大豆加工品,1220,0.5,-6.5,1257,0.5,958,0.5,1045,0.5,1283,0.5,1304,0.5,828,0.3
2,6,1,5,4,他の野菜・海藻加工品,1306,0.5,0.8,1329,0.5,1449,0.7,1499,0.7,1272,0.5,1291,0.5,1070,0.4
2,5,1,6,0,果物,4534,1.8,-0.5,4666,1.8,3675,1.8,3829,1.8,4740,1.8,4850,1.8,3146,1.3
2,6,1,6,1,生鮮果物,4190,1.7,3.2,4329,1.7,3408,1.7,3551,1.7,4378,1.7,4499,1.7,2742,1.1
2,6,1,6,2,果物加工品,344,0.1,-30.8,338,0.1,268,0.1,278,0.1,362,0.1,351,0.1,405,0.2
2,5,1,7,0,油脂・調味料,3593,1.4,-0.4,3687,1.4,3284,1.6,3398,1.6,3667,1.4,3750,1.4,2605,1.1
2,6,1,7,1,油脂,399,0.2,-0.3,396,0.2,278,0.1,291,0.1,429,0.2,420,0.2,431,0.2
2,6,1,7,2,調味料,3193,1.3,-0.5,3291,1.3,3006,1.5,3108,1.5,3238,1.2,3331,1.3,2175,0.9
2,5,1,8,0,菓子類,5310,2.1,-6.2,5253,2.1,5023,2.5,5065,2.4,5378,2,5295,2,5897,2.4
2,5,1,9,0,調理食品,11675,4.6,-3.9,11687,4.6,10296,5,10944,5.2,12006,4.5,11850,4.5,11549,4.8
2,6,1,9,1,主食的調理食品,4849,1.9,-15.5,4865,1.9,4308,2.1,4552,2.2,4979,1.9,4934,1.9,4682,1.9
2,6,1,9,2,他の調理食品,6826,2.7,6.5,6822,2.7,5988,2.9,6392,3,7027,2.6,6916,2.6,6868,2.8
2,5,1,10,0,飲料,4002,1.6,4.7,4129,1.6,2928,1.4,3062,1.5,4259,1.6,4363,1.7,2674,1.1
2,6,1,10,1,茶類,1048,0.4,6.7,1082,0.4,834,0.4,844,0.4,1099,0.4,1135,0.4,684,0.3
2,6,1,10,2,コーヒー・ココア,1026,0.4,22.9,1057,0.4,960,0.5,1017,0.5,1042,0.4,1066,0.4,696,0.3
2,6,1,10,3,他の飲料,1928,0.8,-3.9,1989,0.8,1134,0.6,1202,0.6,2119,0.8,2162,0.8,1294,0.5
2,5,1,11,0,酒類,2890,1.1,0.2,3005,1.2,2346,1.1,2664,1.3,3020,1.1,3080,1.2,1684,0.7
2,5,1,12,0,外食,5689,2.2,5.2,5788,2.3,4685,2.3,5099,2.4,5930,2.2,5939,2.2,4655,1.9
2,6,1,12,1,一般外食,5689,2.2,6.2,5788,2.3,4685,2.3,5099,2.4,5930,2.2,5939,2.2,4655,1.9
2,6,1,12,2,学校給食,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,4,2,0,0,住居,12420,4.9,12.6,8234,3.2,19010,9.3,16838,8,10839,4.1,6345,2.4,56278,23.2
2,5,2,1,0,家賃地代,5650,2.2,28.7,861,0.3,6532,3.2,2228,1.1,5439,2.1,560,0.2,55840,23
2,5,2,2,0,設備修繕・維持,6769,2.7,1.9,7373,2.9,12478,6.1,14610,7,5400,2,5785,2.2,438,0.2
2,6,2,2,1,設備材料,3081,1.2,30.8,3360,1.3,10083,4.9,11790,5.6,1401,0.5,1509,0.6,150,0.1
2,6,2,2,2,工事その他のサービス,3689,1.5,-13.9,4013,1.6,2395,1.2,2819,1.3,3999,1.5,4275,1.6,288,0.1
2,4,3,0,0,光熱・水道,23878,9.4,3.9,24696,9.7,21390,10.4,22764,10.8,24474,9.2,25120,9.5,15305,6.3
2,5,3,1,0,電気代,9992,3.9,-3,10364,4.1,10484,5.1,11396,5.4,9873,3.7,10138,3.8,6087,2.5
2,5,3,2,0,ガス代,8002,3.2,6.3,8158,3.2,5998,2.9,5925,2.8,8482,3.2,8648,3.3,6368,2.6
2,5,3,3,0,他の光熱,2206,0.9,72.1,2325,0.9,2063,1,2233,1.1,2240,0.8,2345,0.9,952,0.4
2,5,3,4,0,上下水道料,3679,1.5,-4.6,3849,1.5,2845,1.4,3209,1.5,3879,1.5,3989,1.5,1897,0.8
2,4,4,0,0,家具・家事用品,8839,3.5,7.5,9098,3.6,6077,3,6441,3.1,9501,3.6,9681,3.7,6121,2.5
2,5,4,1,0,家庭用耐久財,3299,1.3,8.7,3562,1.4,473,0.2,524,0.2,3977,1.5,4229,1.6,542,0.2
2,6,4,1,1,家事用耐久財,1972,0.8,68.3,2154,0.8,473,0.2,524,0.2,2332,0.9,2512,1,60,0
2,6,4,1,2,冷暖房用器具,998,0.4,-46.1,1047,0.4,-,-,-,-,1237,0.5,1277,0.5,482,0.2
2,6,4,1,3,一般家具,329,0.1,...,360,0.1,-,-,-,-,408,0.2,439,0.2,-,-
2,5,4,2,0,室内装備・装飾品,409,0.2,14.9,424,0.2,628,0.3,632,0.3,356,0.1,379,0.1,244,0.1
2,5,4,3,0,寝具類,248,0.1,-9.8,200,0.1,40,0,39,0,298,0.1,236,0.1,749,0.3
2,5,4,4,0,家事雑貨,1681,0.7,0.1,1734,0.7,1980,1,2122,1,1610,0.6,1649,0.6,1128,0.5
2,5,4,5,0,家事用消耗品,2426,1,4.1,2438,1,2601,1.3,2725,1.3,2385,0.9,2375,0.9,2308,1
2,5,4,6,0,家事サービス,776,0.3,41.3,740,0.3,355,0.2,398,0.2,877,0.3,815,0.3,1151,0.5
2,4,5,0,0,被服及び履物,4741,1.9,8.2,4669,1.8,2228,1.1,2353,1.1,5344,2,5177,2,5502,2.3
2,5,5,1,0,和服,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,2,0,洋服,1667,0.7,-2.1,1504,0.6,540,0.3,636,0.3,1937,0.7,1695,0.6,3375,1.4
2,6,5,2,1,男子用洋服,508,0.2,-46.9,547,0.2,223,0.1,262,0.1,576,0.2,610,0.2,93,0
2,6,5,2,2,婦人用洋服,1141,0.5,52.7,937,0.4,317,0.2,374,0.2,1338,0.5,1060,0.4,3282,1.4
2,6,5,2,3,子供用洋服,19,0,...,20,0,-,-,-,-,23,0,25,0,-,-
2,5,5,3,0,シャツ・セーター類,737,0.3,8.5,789,0.3,253,0.1,298,0.1,853,0.3,896,0.3,193,0.1
2,6,5,3,1,男子用シャツ・セーター類,238,0.1,-15.6,261,0.1,-,-,-,-,296,0.1,318,0.1,-,-
2,6,5,3,2,婦人用シャツ・セーター類,498,0.2,26.4,528,0.2,253,0.1,298,0.1,557,0.2,578,0.2,193,0.1
2,6,5,3,3,子供用シャツ・セーター類,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,4,0,下着類,695,0.3,-12.6,726,0.3,279,0.1,162,0.1,795,0.3,850,0.3,369,0.2
2,6,5,4,1,男子用下着類,200,0.1,-26.2,214,0.1,82,0,97,0,228,0.1,239,0.1,56,0
2,6,5,4,2,婦人用下着類,495,0.2,-5.5,513,0.2,196,0.1,65,0,567,0.2,611,0.2,313,0.1
2,6,5,4,3,子供用下着類,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,5,5,5,0,生地・糸類,121,0,34.4,127,0,103,0.1,122,0.1,125,0,128,0,59,0
2,5,5,6,0,他の被服,577,0.2,-11.6,546,0.2,843,0.4,888,0.4,514,0.2,471,0.2,903,0.4
2,5,5,7,0,履物類,868,0.3,168.7,894,0.4,210,0.1,248,0.1,1026,0.4,1035,0.4,604,0.2
2,5,5,8,0,被服関連サービス,75,0,-44,83,0,-,-,-,-,94,0,101,0,-,-
2,4,6,0,0,保健医療,16650,6.6,-9.4,16754,6.6,8975,4.4,9044,4.3,18491,7,18447,7,15555,6.4
2,5,6,1,0,医薬品,2741,1.1,-27.4,2669,1,2069,1,1684,0.8,2902,1.1,2886,1.1,3490,1.4
2,5,6,2,0,健康保持用摂取品,1899,0.7,88.4,1786,0.7,788,0.4,918,0.4,2166,0.8,1977,0.7,3086,1.3
2,5,6,3,0,保健医療用品・器具,1952,0.8,-41.7,2023,0.8,1919,0.9,2077,1,1959,0.7,2011,0.8,1201,0.5
2,5,6,4,0,保健医療サービス,10058,4,-1.7,10275,4,4199,2.1,4365,2.1,11463,4.3,11573,4.4,7778,3.2
2,4,7,0,0,交通・通信,24043,9.5,30.2,22061,8.7,17164,8.4,15752,7.5,25693,9.7,23446,8.9,44815,18.5
2,5,7,1,0,交通,2992,1.2,31.7,2887,1.1,3822,1.9,2770,1.3,2793,1.1,2913,1.1,4090,1.7
2,5,7,2,0,自動車等関係費,11552,4.6,88,10001,3.9,5127,2.5,5597,2.7,13092,4.9,10968,4.2,27803,11.5
2,6,7,2,1,自動車等購入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,2,自転車購入,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-
2,6,7,2,3,自動車等維持,11552,4.6,89.8,10001,3.9,5127,2.5,5597,2.7,13092,4.9,10968,4.2,27803,11.5
2,5,7,3,0,通信,9500,3.7,-5.5,9173,3.6,8214,4,7385,3.5,9808,3.7,9566,3.6,12922,5.3
