項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8440,-,2238,-,1748,-,7762,-,6692,-,1560,-
0,0,0,0,0,調査世帯数,225,-,-,194,-,49,-,39,-,176,-,155,-,31,-
0,0,0,0,0,世帯人員,2.24,-,-,2.25,-,2.3,-,2.32,-,2.22,-,2.24,-,2.16,-
0,0,0,0,0,有業人員,0.38,-,-,0.36,-,0.4,-,0.37,-,0.38,-,0.36,-,0.49,-
0,0,0,0,0,世帯主平均年齢,75.4,-,-,75.5,-,77.6,-,78.7,-,74.8,-,74.7,-,74.8,-
1,0,0,0,0,受取,936142,-,7.4,980087,-,545557,-,555050,-,1048740,-,1091112,-,698340,-
1,1,0,0,0,実収入,404541,100,2.1,416514,100,294454,100,300025,100,436276,100,446942,100,339747,100
1,2,0,0,0,経常収入,395532,97.8,5.4,406815,97.7,294179,99.9,299793,99.9,424751,97.4,434770,97.3,334478,98.4
1,3,0,0,0,勤め先収入,20124,5,-43.4,15566,3.7,1810,0.6,702,0.2,25404,5.8,19449,4.4,44789,13.2
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,8317,2.1,-26.7,8672,2.1,1262,0.4,-,-,10350,2.4,10937,2.4,6395,1.9
