項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,645,-,-,81,-,93,-,92,-,97,-,96,-,95,-,91,-
0,0,世帯人員,2.9,-,-,2.75,-,2.65,-,2.73,-,2.88,-,2.87,-,3.15,-,3.29,-
0,0,有業人員,1.28,-,-,1.19,-,0.97,-,1.16,-,1.24,-,1.28,-,1.51,-,1.62,-
0,0,世帯主平均年齢,59.1,-,-,61,-,62.8,-,61.7,-,61.3,-,59.8,-,53.6,-,53.6,-
0,0,消費支出,345729,-,-5.2,98678,-,157348,-,202758,-,250092,-,313217,-,423299,-,971957,-
0,0,公共的料金,107507,31.1,-10.5,30242,30.6,51505,32.7,63790,31.5,72458,29,84841,27.1,122042,28.8,326801,33.6
1,0,公共料金等,61832,17.9,1.3,26987,27.3,42652,27.1,51564,25.4,56946,22.8,65244,20.8,82397,19.5,106668,11
1,1,米,1786,0.5,-6.6,1234,1.3,1558,1,1791,0.9,1429,0.6,2057,0.7,2233,0.5,2198,0.2
1,1,食塩,33,0,-17.5,23,0,25,0,57,0,37,0,28,0,31,0,33,0
1,1,学校給食,319,0.1,13.9,100,0.1,91,0.1,157,0.1,240,0.1,583,0.2,610,0.1,449,0
1,1,公営家賃,3360,1,120.2,1529,1.5,1072,0.7,3855,1.9,3531,1.4,3031,1,8582,2,1900,0.2
1,1,電気代,12767,3.7,28.8,6873,7,10521,6.7,13991,6.9,14771,5.9,13324,4.3,13610,3.2,16214,1.7
1,1,都市ガス,7760,2.2,19.8,4832,4.9,6688,4.3,7579,3.7,7830,3.1,8702,2.8,9601,2.3,9060,0.9
1,1,上下水道料,5847,1.7,-0.6,3146,3.2,5445,3.5,5615,2.8,6819,2.7,5666,1.8,7189,1.7,7011,0.7
1,1,医科診療代,4010,1.2,-0.6,1275,1.3,2707,1.7,3208,1.6,3155,1.3,6372,2,5670,1.3,5670,0.6
1,1,歯科診療代,1479,0.4,-61.3,212,0.2,849,0.5,807,0.4,717,0.3,1306,0.4,1138,0.3,5310,0.5
1,1,出産入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1755,0.5,34.2,-,-,-,-,251,0.1,1539,0.6,1448,0.5,1387,0.3,7634,0.8
1,1,鉄道運賃,2130,0.6,33.2,183,0.2,826,0.5,1000,0.5,1606,0.6,2413,0.8,2691,0.6,6173,0.6
1,1,鉄道通学定期代,1188,0.3,-19.4,-,-,168,0.1,-,-,488,0.2,890,0.3,679,0.2,6074,0.6
1,1,鉄道通勤定期代,2049,0.6,-46.1,520,0.5,367,0.2,718,0.4,988,0.4,1993,0.6,4424,1,5314,0.5
1,1,バス代,220,0.1,81.8,13,0,167,0.1,32,0,97,0,121,0,350,0.1,759,0.1
1,1,バス通学定期代,125,0,-51.2,-,-,-,-,-,-,-,-,33,0,-,-,840,0.1
1,1,バス通勤定期代,235,0.1,104.3,-,-,407,0.3,418,0.2,15,0,-,-,-,-,808,0.1
1,1,タクシー代,541,0.2,-11.5,519,0.5,367,0.2,518,0.3,742,0.3,535,0.2,823,0.2,283,0
1,1,航空運賃,1663,0.5,...,-,-,-,-,-,-,-,-,241,0.1,1783,0.4,9592,1
1,1,郵便料,106,0,-46.5,25,0,124,0.1,34,0,81,0,118,0,157,0,205,0
1,1,固定電話通信料,1275,0.4,-10.1,933,0.9,1236,0.8,1585,0.8,1437,0.6,1170,0.4,945,0.2,1614,0.2
1,1,携帯電話通信料,8584,2.5,-12.8,3620,3.7,6246,4,6079,3,7985,3.2,9683,3.1,14096,3.3,12318,1.3
1,1,ＮＨＫ放送受信料,1371,0.4,-14.2,574,0.6,1353,0.9,1072,0.5,1265,0.5,1777,0.6,1868,0.4,1682,0.2
1,1,ケーブルテレビ放送受信料,1123,0.3,0.7,464,0.5,925,0.6,1183,0.6,1260,0.5,1520,0.5,1449,0.3,1058,0.1
1,1,他の放送受信料,135,0,-29.7,63,0.1,98,0.1,121,0.1,117,0,283,0.1,111,0,150,0
1,1,国公立小学校,165,0,16.2,-,-,136,0.1,145,0.1,327,0.1,150,0,56,0,337,0
1,1,国公立中学校,187,0.1,567.9,87,0.1,-,-,210,0.1,47,0,195,0.1,266,0.1,506,0.1
1,1,国公立高校,165,0,66.7,-,-,-,-,-,-,195,0.1,12,0,814,0.2,129,0
1,1,国公立大学,293,0.1,-53,-,-,-,-,-,-,-,-,-,-,52,0,1994,0.2
1,1,たばこ,1161,0.3,-0.1,762,0.8,1277,0.8,1140,0.6,230,0.1,1593,0.5,1782,0.4,1349,0.1
2,0,準公共料金等,45676,13.2,-22.8,3255,3.3,8853,5.6,12226,6,15512,6.2,19597,6.3,39645,9.4,220132,22.6
2,1,牛乳,1267,0.4,-3.8,997,1,1066,0.7,1354,0.7,1092,0.4,1280,0.4,1511,0.4,1564,0.2
2,1,灯油,139,0,29.9,53,0.1,210,0.1,90,0,125,0,209,0.1,49,0,238,0
2,1,プロパンガス,542,0.2,30,334,0.3,575,0.4,445,0.2,591,0.2,857,0.3,513,0.1,480,0
2,1,理髪料,437,0.1,2.3,159,0.2,452,0.3,252,0.1,378,0.2,576,0.2,616,0.1,624,0.1
2,1,パーマネント代,107,0,-62.8,52,0.1,111,0.1,252,0.1,-,-,-,-,335,0.1,-,-
2,1,洗濯代,950,0.3,-7.9,144,0.1,311,0.2,484,0.2,467,0.2,948,0.3,1863,0.4,2426,0.2
2,1,新聞,2095,0.6,-1.3,936,0.9,2422,1.5,1945,1,2341,0.9,2402,0.8,2000,0.5,2608,0.3
2,1,私立小学校,534,0.2,-79.6,-,-,-,-,-,-,-,-,-,-,-,-,3729,0.4
2,1,私立中学校,4217,1.2,21.1,-,-,-,-,-,-,-,-,-,-,2732,0.6,26735,2.8
2,1,私立高校,6549,1.9,-12.3,-,-,-,-,-,-,-,-,351,0.1,562,0.1,44852,4.6
2,1,私立大学,17189,5,-36.1,-,-,-,-,-,-,-,-,-,-,-,-,120112,12.4
2,1,幼児教育費用,1113,0.3,-3.3,-,-,1142,0.7,795,0.4,283,0.1,649,0.2,3944,0.9,967,0.1
2,1,民営家賃,9921,2.9,-8.1,-,-,2563,1.6,6240,3.1,10162,4.1,11941,3.8,25117,5.9,13300,1.4
2,1,地代,614,0.2,-39.4,579,0.6,-,-,369,0.2,73,0,382,0.1,402,0.1,2496,0.3
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 4月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
