項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,650,-,-,85,-,87,-,95,-,96,-,91,-,100,-,96,-
0,0,0,0,0,世帯人員,2.91,-,-,2.63,-,2.72,-,2.73,-,2.93,-,2.88,-,3.12,-,3.35,-
0,0,0,0,0,有業人員,1.29,-,-,1.01,-,1.22,-,1.02,-,1.39,-,1.39,-,1.48,-,1.55,-
0,0,0,0,0,世帯主平均年齢,59.1,-,-,64.9,-,62,-,62.4,-,56,-,58.2,-,54.2,-,56.3,-
2,2,0,0,0,生計支出,318111,-,-4.8,100011,-,161799,-,205344,-,250436,-,309030,-,398573,-,797507,-
2,3,0,0,0,消費支出,318111,100,-3.6,100011,100,161799,100,205344,100,250436,100,309030,100,398573,100,797507,100
2,4,1,0,0,食料,88747,27.9,-3.7,48977,49,69675,43.1,73484,35.8,87362,34.9,101295,32.8,110463,27.7,129579,16.2
2,5,1,1,0,穀類,6611,2.1,-11.9,4726,4.7,5739,3.5,5973,2.9,6479,2.6,7335,2.4,8366,2.1,7640,1
2,6,1,1,1,米類,1653,0.5,-19,1493,1.5,1422,0.9,1687,0.8,1573,0.6,1692,0.5,2008,0.5,1696,0.2
2,6,1,1,2,パン,2983,0.9,-6.5,1796,1.8,2579,1.6,2544,1.2,2860,1.1,3665,1.2,3899,1,3527,0.4
2,6,1,1,3,麺類,1560,0.5,-13.3,1202,1.2,1427,0.9,1403,0.7,1635,0.7,1594,0.5,1847,0.5,1807,0.2
2,6,1,1,4,他の穀類,415,0.1,-11.7,235,0.2,311,0.2,338,0.2,411,0.2,384,0.1,612,0.2,609,0.1
