項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7245,-,1679,-,458,-,618,-
0,0,0,0,0,調査世帯数,337,-,251,-,55,-,13,-,18,-
0,0,0,0,0,世帯人員,3.34,-,3.43,-,3.12,-,2.91,-,3.1,-
0,0,0,0,0,有業人員,1.79,-,1.77,-,1.81,-,1.91,-,1.81,-
0,0,0,0,0,世帯主平均年齢,48.7,-,50.3,-,44.2,-,56.5,-,37.1,-
1,0,0,0,0,受取,1360421,-,1304879,-,1203208,-,931868,-,2756602,-
1,1,0,0,0,実収入,593413,100,599213,100,513591,100,426769,100,865860,100
1,2,0,0,0,経常収入,557495,93.9,574550,95.9,503393,98,421597,98.8,605293,69.9
1,3,0,0,0,勤め先収入,543096,91.5,560045,93.5,487264,94.9,413205,96.8,592375,68.4
1,4,0,0,0,世帯主収入,452618,76.3,470570,78.5,397350,77.4,310293,72.7,497827,57.5
1,6,0,0,0,うち男,414915,69.9,425266,71,369857,72,304525,71.4,497827,57.5
1,5,0,0,0,定期収入,402209,67.8,415736,69.4,357378,69.6,309946,72.6,433826,50.1
1,5,0,0,0,臨時収入,5861,1,6177,1,6304,1.2,347,0.1,5046,0.6
1,5,0,0,0,賞与,44548,7.5,48657,8.1,33669,6.6,-,-,58955,6.8
1,4,0,0,0,世帯主の配偶者の収入,81790,13.8,84986,14.2,71005,13.8,53555,12.5,94549,10.9
1,6,0,0,0,うち女,77013,13,79639,13.3,65631,12.8,53555,12.5,94549,10.9
1,4,0,0,0,他の世帯員収入,8688,1.5,4488,0.7,18909,3.7,49358,11.6,-,-
1,3,0,0,0,事業・内職収入,6693,1.1,5493,0.9,14988,2.9,4307,1,-,-
1,4,0,0,0,家賃収入,2966,0.5,3051,0.5,4499,0.9,-,-,-,-
1,4,0,0,0,他の事業収入,2949,0.5,1712,0.3,10176,2,-,-,-,-
1,4,0,0,0,内職収入,779,0.1,730,0.1,313,0.1,4307,1,-,-
1,3,0,0,0,他の経常収入,7706,1.3,9012,1.5,1141,0.2,4085,1,12918,1.5
1,4,0,0,0,財産収入,1962,0.3,2674,0.4,86,0,0,0,163,0
1,4,0,0,0,社会保障給付,4551,0.8,4984,0.8,331,0.1,2097,0.5,12755,1.5
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,4551,0.8,4984,0.8,331,0.1,2097,0.5,12755,1.5
1,4,0,0,0,仕送り金,1194,0.2,1354,0.2,723,0.1,1988,0.5,-,-
1,2,0,0,0,特別収入,35918,6.1,24663,4.1,10198,2,5172,1.2,260567,30.1
1,3,0,0,0,受贈金,26377,4.4,14677,2.4,24,0,-,-,254731,29.4
1,3,0,0,0,他の特別収入,9541,1.6,9987,1.7,10174,2,5172,1.2,5836,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),502453,-,509630,-,424797,-,358983,-,735675,-
1,2,0,0,0,預貯金引出,375738,-,375088,-,306823,-,295426,-,630151,-
1,2,0,0,0,保険金,5977,-,8250,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,5977,-,8250,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,397,-,549,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,120089,-,125562,-,117259,-,63557,-,105525,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,251,-,181,-,714,-,-,-,-,-
1,1,0,0,0,繰入金,264554,-,196036,-,264820,-,146116,-,1155067,-
