項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,329,-,-,43,-,49,-,48,-,47,-,47,-,48,-,47,-
0,0,世帯人員,3.29,-,-,2.96,-,2.66,-,3.18,-,3.55,-,3.39,-,3.65,-,3.64,-
0,0,有業人員,1.72,-,-,1.65,-,1.71,-,1.48,-,1.72,-,1.9,-,1.75,-,1.81,-
0,0,世帯主平均年齢,49.2,-,-,55.5,-,55.3,-,45.7,-,46,-,45.5,-,48.1,-,48.8,-
0,0,消費支出,295256,-,-10.4,239355,-,201813,-,238070,-,262111,-,323982,-,369056,-,430653,-
0,0,公共的料金,89012,30.1,-7.2,67512,28.2,73566,36.5,83589,35.1,73026,27.9,107616,33.2,119230,32.3,98020,22.8
1,0,公共料金等,56227,19,0.1,47716,19.9,50046,24.8,54677,23,50978,19.4,61321,18.9,66499,18,62175,14.4
1,1,米,1478,0.5,-9.9,1840,0.8,1135,0.6,1197,0.5,1839,0.7,1429,0.4,1583,0.4,1317,0.3
1,1,食塩,28,0,12,54,0,31,0,13,0,15,0,26,0,30,0,26,0
1,1,学校給食,1374,0.5,16,332,0.1,524,0.3,1325,0.6,1968,0.8,1648,0.5,1761,0.5,2046,0.5
1,1,公営家賃,3237,1.1,80.5,3442,1.4,5512,2.7,5494,2.3,2445,0.9,-,-,5836,1.6,-,-
1,1,電気代,12604,4.3,24.6,11562,4.8,10857,5.4,10846,4.6,11967,4.6,13351,4.1,13029,3.5,16578,3.8
1,1,都市ガス,8199,2.8,27.8,6779,2.8,7019,3.5,9036,3.8,7508,2.9,9650,3,9066,2.5,8293,1.9
1,1,上下水道料,6378,2.2,-1,4555,1.9,6699,3.3,6864,2.9,4458,1.7,7912,2.4,7574,2.1,6559,1.5
1,1,医科診療代,2845,1,4.9,3039,1.3,2178,1.1,1368,0.6,3504,1.3,2163,0.7,4431,1.2,3231,0.8
