項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,352,-,-,50,-,49,-,48,-,52,-,50,-,53,-,50,-
0,0,世帯人員,3.31,-,-,3,-,2.81,-,3.25,-,3.46,-,3.55,-,3.33,-,3.78,-
0,0,有業人員,1.77,-,-,1.7,-,1.52,-,1.68,-,1.74,-,1.76,-,1.89,-,2.07,-
0,0,世帯主平均年齢,48.8,-,-,52.4,-,53.1,-,45.5,-,46.8,-,48,-,47.4,-,48.8,-
0,0,消費支出,326985,-,-12.7,227873,-,221047,-,273177,-,288260,-,327430,-,388109,-,558351,-
0,0,公共的料金,100122,30.6,13.5,67231,29.5,76822,34.8,96542,35.3,79889,27.7,90197,27.5,128604,33.1,160243,28.7
1,0,公共料金等,59555,18.2,12.2,51199,22.5,40182,18.2,55107,20.2,52089,18.1,71764,21.9,64566,16.6,81652,14.6
1,1,米,1593,0.5,-17.5,1297,0.6,1465,0.7,1092,0.4,2133,0.7,1721,0.5,2035,0.5,1419,0.3
1,1,食塩,40,0,33.3,31,0,31,0,43,0,28,0,46,0,55,0,49,0
1,1,学校給食,1852,0.6,19.5,924,0.4,341,0.2,1979,0.7,2059,0.7,4037,1.2,1675,0.4,1947,0.3
1,1,公営家賃,3539,1.1,85.2,3883,1.7,1200,0.5,4269,1.6,588,0.2,7753,2.4,3712,1,3401,0.6
1,1,電気代,10444,3.2,34.5,11631,5.1,7566,3.4,9878,3.6,10412,3.6,9612,2.9,11434,2.9,12589,2.3
