項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,調査世帯数,650,-,-,85,-,87,-,95,-,96,-,91,-,100,-,96,-
0,世帯人員,2.91,-,-,2.63,-,2.72,-,2.73,-,2.93,-,2.88,-,3.12,-,3.35,-
0,有業人員,1.29,-,-,1.01,-,1.22,-,1.02,-,1.39,-,1.39,-,1.48,-,1.55,-
0,世帯主平均年齢,59.1,-,-,64.9,-,62,-,62.4,-,56,-,58.2,-,54.2,-,56.3,-
0,消費支出,318111,100,-3.6,100011,100,161799,100,205344,100,250436,100,309030,100,398573,100,797507,100
2,基礎的支出,177201,55.7,-0.3,75953,75.9,110641,68.4,140177,68.3,145907,58.3,181298,58.7,218434,54.8,366355,45.9
3,選択的支出,140910,44.3,-7.5,24059,24.1,51158,31.6,65166,31.7,104529,41.7,127732,41.3,180139,45.2,431152,54.1
1,食料,92002,28.9,-2.3,49529,49.5,71337,44.1,75331,36.7,90296,36.1,105301,34.1,115439,29,136354,17.1
2,基礎的支出,70974,22.3,-9.5,43139,43.1,58460,36.1,62914,30.6,68916,27.5,81544,26.4,87044,21.8,94566,11.9
3,選択的支出,21028,6.6,33.5,6390,6.4,12877,8,12417,6,21380,8.5,23758,7.7,28395,7.1,41788,5.2
1,住居,32222,10.1,28.5,3347,3.3,8796,5.4,17423,8.5,15718,6.3,20802,6.7,38088,9.6,120627,15.1
2,基礎的支出,30277,9.5,30,2243,2.2,8796,5.4,16699,8.1,15718,6.3,18731,6.1,34211,8.6,114824,14.4
3,選択的支出,1945,0.6,7.9,1105,1.1,-,-,725,0.4,-,-,2071,0.7,3877,1,5803,0.7
1,光熱・水道,21837,6.9,14.9,14270,14.3,18338,11.3,21046,10.2,19233,7.7,25156,8.1,24300,6.1,30455,3.8
2,基礎的支出,21837,6.9,14.9,14270,14.3,18338,11.3,21046,10.2,19233,7.7,25156,8.1,24300,6.1,30455,3.8
3,選択的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,家具・家事用品,11803,3.7,-19.5,4202,4.2,5391,3.3,6820,3.3,8043,3.2,11519,3.7,22310,5.6,24166,3
2,基礎的支出,9138,2.9,-12.6,3720,3.7,4587,2.8,5042,2.5,7204,2.9,8874,2.9,15372,3.9,19047,2.4
3,選択的支出,2665,0.8,-36.4,482,0.5,804,0.5,1778,0.9,839,0.3,2646,0.9,6938,1.7,5120,0.6
1,被服及び履物,11772,3.7,6.3,2415,2.4,4691,2.9,6329,3.1,11433,4.6,11718,3.8,20983,5.3,24669,3.1
2,基礎的支出,834,0.3,-6.8,187,0.2,320,0.2,478,0.2,894,0.4,1092,0.4,1595,0.4,1267,0.2
3,選択的支出,10937,3.4,7.5,2228,2.2,4371,2.7,5851,2.8,10540,4.2,10627,3.4,19387,4.9,23402,2.9
1,保健医療,15907,5,-9.9,4529,4.5,8039,5,12088,5.9,11913,4.8,15443,5,18698,4.7,40442,5.1
2,基礎的支出,13602,4.3,-11.9,4270,4.3,6438,4,11658,5.7,9523,3.8,12740,4.1,15251,3.8,35168,4.4
3,選択的支出,2305,0.7,4.5,259,0.3,1600,1,429,0.2,2390,1,2702,0.9,3447,0.9,5274,0.7
1,交通・通信,35747,11.2,-11.9,6858,6.9,12568,7.8,16616,8.1,26700,10.7,36892,11.9,45659,11.5,104400,13.1
2,基礎的支出,7852,2.5,9.6,2006,2,2654,1.6,3917,1.9,5870,2.3,11534,3.7,11465,2.9,17456,2.2
3,選択的支出,27896,8.8,-16.5,4853,4.9,9914,6.1,12699,6.2,20830,8.3,25358,8.2,34194,8.6,86944,10.9
1,教育,23711,7.5,30.3,454,0.5,1234,0.8,3695,1.8,6430,2.6,7787,2.5,15006,3.8,130578,16.4
2,基礎的支出,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,選択的支出,23711,7.5,30.3,454,0.5,1234,0.8,3695,1.8,6430,2.6,7787,2.5,15006,3.8,130578,16.4
1,教養娯楽,34428,10.8,9.6,6990,7,14565,9,22015,10.7,30177,12,34755,11.2,47924,12,84122,10.5
2,基礎的支出,6067,1.9,2.9,2889,2.9,3784,2.3,6099,3,4475,1.8,7842,2.5,6972,1.7,10386,1.3
3,選択的支出,28362,8.9,11.1,4101,4.1,10781,6.7,15916,7.8,25702,10.3,26913,8.7,40952,10.3,73736,9.2
1,その他の消費支出,38682,12.2,-33.6,7417,7.4,16841,10.4,23981,11.7,30492,12.2,39657,12.8,50168,12.6,101693,12.8
2,基礎的支出,16621,5.2,-3.7,3229,3.2,7264,4.5,12326,6,14074,5.6,13786,4.5,22225,5.6,43187,5.4
3,選択的支出,22061,6.9,-46.2,4188,4.2,9577,5.9,11655,5.7,16417,6.6,25871,8.4,27943,7,58507,7.3
,,,,,,,,,,,,,,,,,,
東京都生計分析調査　令和 4年 5月,,,,,,,,,,,,,,,,,,
第１５表　生計支出７分位階層別１世帯当たり１か月間の基礎的・選択的支出　―　全　世　帯　―,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：品目　2：基礎的支出　3：選択的支出）,,,,,,,,,,,,,,,,,,
