項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,655,573,885,1010,1237,958,760,3924,2133
0,0,0,0,0,0,0,調査世帯数,650,-,40,38,58,66,76,63,51,258,139
0,0,0,0,0,0,0,世帯人員,2.91,-,2.94,3.64,3.6,3.55,3.59,3.05,2.62,2.29,2.27
0,0,0,0,0,0,0,有業人員,1.29,-,1.54,1.73,1.41,1.65,1.81,1.98,1.63,0.68,0.52
0,0,0,0,0,0,0,世帯主平均年齢,59.1,-,30.7,36.9,42.1,47.1,51.9,57.1,62.3,76.2,81.5
2,2,0,0,0,0,0,生計支出,318111,-4.8,250191,278210,293388,347860,425447,371590,293776,291022,235170
2,3,0,0,0,0,0,消費支出,318111,-3.6,250191,278210,293388,347860,425447,371590,293776,291022,235170
2,4,1,0,0,0,0,食料,92002,-2.3,78967,89432,97048,98638,103111,101726,99288,84421,78313
2,5,1,1,0,0,0,穀類,6671,-11.7,4482,5451,6724,7453,7346,7117,7692,6482,6185
2,6,1,1,1,0,0,米類,1670,-18.5,1336,1165,1293,1595,2084,1763,1977,1690,1665
2,7,1,1,1,0,102,米,1670,-18.5,1336,1165,1293,1595,2084,1763,1977,1690,1665
2,6,1,1,2,0,0,パン,2998,-6.6,1495,2393,3258,3687,2958,3093,3398,3013,2792
2,7,1,1,2,0,120,食パン,1024,-0.1,490,716,1078,1039,982,978,1080,1157,1067
2,7,1,1,2,0,129,他のパン,1974,-9.6,1005,1676,2179,2648,1976,2115,2318,1857,1725
2,6,1,1,3,0,0,麺類,1584,-13.3,1337,1450,1750,1654,1743,1746,1800,1458,1419
2,7,1,1,3,0,130,生うどん・そば,260,-9.7,226,305,283,260,280,286,233,246,240
2,7,1,1,3,0,131,乾うどん・そば,228,-10.2,107,180,181,200,217,145,266,288,290
2,7,1,1,3,0,134,パスタ,127,-21.6,128,164,138,155,130,189,213,79,63
2,7,1,1,3,0,133,中華麺,398,-18.1,349,376,414,432,338,428,563,377,367
2,7,1,1,3,0,135,カップ麺,343,-11.6,279,235,427,376,456,506,317,272,262
2,7,1,1,3,0,132,即席麺,150,-8,189,140,230,156,214,119,110,120,128
2,7,1,1,3,0,139,他の麺類,79,-10.2,58,50,77,75,109,72,99,77,68
