項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2104,-,6629,-,585,-,175,-,682,-,5380,-
0,0,0,0,0,調査世帯数,348,-,72,-,233,-,20,-,6,-,23,-,187,-
0,0,0,0,0,世帯人員,3.33,-,2,-,3.84,-,2.4,-,2.22,-,3.34,-,3.43,-
0,0,0,0,0,有業人員,1.78,-,1.62,-,1.84,-,1.4,-,1,-,2.08,-,2.2,-
0,0,0,0,0,世帯主平均年齢,48.6,-,53.8,-,46.8,-,52.2,-,43.2,-,46.4,-,48.8,-
1,0,0,0,0,受取,1310932,-,1680622,-,1285313,-,650800,-,604928,-,984923,-,1537597,-
1,1,0,0,0,実収入,544463,100,532005,100,565453,100,312925,100,277739,100,577334,100,625931,100
1,2,0,0,0,経常収入,536733,98.6,527276,99.1,557563,98.6,309267,98.8,269999,97.2,558413,96.7,618942,98.9
1,3,0,0,0,勤め先収入,495413,91,437037,82.1,535144,94.6,257530,82.3,269999,97.2,493219,85.4,578279,92.4
1,4,0,0,0,世帯主収入,411665,75.6,353813,66.5,448114,79.2,248611,79.4,269999,97.2,375608,65.1,430622,68.8
1,6,0,0,0,うち男,389711,71.6,342210,64.3,443951,78.5,46208,14.8,-,-,303419,52.6,424731,67.9
1,5,0,0,0,定期収入,399542,73.4,340646,64,435873,77.1,242403,77.5,269999,97.2,362785,62.8,417431,66.7
1,5,0,0,0,臨時収入,6633,1.2,9422,1.8,5149,0.9,6208,2,-,-,12823,2.2,8123,1.3
1,5,0,0,0,賞与,5490,1,3745,0.7,7093,1.3,-,-,-,-,-,-,5069,0.8
1,4,0,0,0,世帯主の配偶者の収入,73139,13.4,83224,15.6,78275,13.8,-,-,-,-,54786,9.5,135948,21.7
1,6,0,0,0,うち女,69610,12.8,83224,15.6,72951,12.9,-,-,-,-,54786,9.5,129388,20.7
1,4,0,0,0,他の世帯員収入,10609,1.9,-,-,8755,1.5,8918,2.8,-,-,62825,10.9,11709,1.9
1,3,0,0,0,事業・内職収入,11936,2.2,32757,6.2,4855,0.9,13822,4.4,-,-,14908,2.6,15153,2.4
1,4,0,0,0,家賃収入,3547,0.7,5548,1,2929,0.5,-,-,-,-,6420,1.1,3470,0.6
1,4,0,0,0,他の事業収入,6790,1.2,25967,4.9,780,0.1,13822,4.4,-,-,-,-,11118,1.8
1,4,0,0,0,内職収入,1599,0.3,1241,0.2,1146,0.2,-,-,-,-,8488,1.5,565,0.1
1,3,0,0,0,他の経常収入,29385,5.4,57483,10.8,17564,3.1,37916,12.1,-,-,50287,8.7,25509,4.1
1,4,0,0,0,財産収入,2167,0.4,1929,0.4,2656,0.5,-,-,-,-,-,-,1846,0.3
1,4,0,0,0,社会保障給付,26096,4.8,55261,10.4,14908,2.6,19772,6.3,-,-,50287,8.7,23663,3.8
1,5,0,0,0,公的年金給付,22963,4.2,53208,10,10834,1.9,19772,6.3,-,-,50287,8.7,22120,3.5
1,5,0,0,0,他の社会保障給付,3132,0.6,2052,0.4,4074,0.7,-,-,-,-,-,-,1542,0.2
1,4,0,0,0,仕送り金,1122,0.2,293,0.1,-,-,18144,5.8,-,-,-,-,-,-
1,2,0,0,0,特別収入,7730,1.4,4729,0.9,7890,1.4,3658,1.2,7740,2.8,18921,3.3,6989,1.1
1,3,0,0,0,受贈金,1002,0.2,18,0,746,0.1,-,-,-,-,7386,1.3,288,0
1,3,0,0,0,他の特別収入,6728,1.2,4710,0.9,7144,1.3,3658,1.2,7740,2.8,11535,2,6701,1.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),520732,-,538000,-,558763,-,270786,-,216622,-,311917,-,556570,-
1,2,0,0,0,預貯金引出,378908,-,372574,-,409961,-,221858,-,176305,-,231155,-,400856,-
1,2,0,0,0,保険金,4840,-,16597,-,2032,-,-,-,-,-,-,-,2362,-
1,3,0,0,0,個人・企業年金保険金,4840,-,16597,-,2032,-,-,-,-,-,-,-,2362,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,136780,-,148587,-,146539,-,48928,-,40317,-,80762,-,153289,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,204,-,242,-,230,-,-,-,-,-,-,-,63,-
1,1,0,0,0,繰入金,245737,-,610617,-,161097,-,67089,-,110567,-,95672,-,355096,-
2,0,0,0,0,支払,1310932,-,1680622,-,1285313,-,650800,-,604928,-,984923,-,1537597,-
2,1,0,0,0,実支出,485880,-,492631,-,514451,-,286594,-,292796,-,358078,-,529775,-
2,2,0,0,0,生計支出,389763,-,409358,-,409397,-,248603,-,256669,-,259385,-,416109,-
