項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,348,-,-,44,-,52,-,51,-,50,-,48,-,52,-,51,-
0,0,0,0,0,世帯人員,3.26,-,-,2.9,-,2.68,-,3.03,-,3.48,-,3.64,-,3.43,-,3.63,-
0,0,0,0,0,有業人員,1.71,-,-,1.62,-,1.59,-,1.52,-,1.72,-,1.74,-,1.83,-,1.95,-
0,0,0,0,0,世帯主平均年齢,49.7,-,-,55.9,-,54,-,48.1,-,46.4,-,46.8,-,47.6,-,48.9,-
1,0,0,0,0,受取,1325363,-,-8.1,469382,-,901308,-,1026295,-,1275274,-,1420680,-,1794605,-,2362565,-
1,1,0,0,0,実収入,529741,100,-8.6,68272,100,293454,100,418653,100,525211,100,610913,100,700082,100,1079546,100
1,2,0,0,0,経常収入,506574,95.6,-11,65094,95.3,269748,91.9,402889,96.2,487369,92.8,578377,94.7,675633,96.5,1055304,97.8
1,3,0,0,0,勤め先収入,492991,93.1,-11.2,58414,85.6,250293,85.3,370770,88.6,480766,91.5,568613,93.1,666015,95.1,1044557,96.8
1,4,0,0,0,世帯主収入,416685,78.7,-5.2,57710,84.5,237283,80.9,359539,85.9,441127,84,489293,80.1,550622,78.7,772425,71.6
1,6,0,0,0,うち男,396979,74.9,-3.9,42967,62.9,220498,75.1,322516,77,417370,79.5,481258,78.8,550622,78.7,734761,68.1
