項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,623,-,-,82,-,89,-,90,-,95,-,86,-,89,-,92,-
0,0,0,0,0,世帯人員,2.88,-,-,2.59,-,2.71,-,2.59,-,2.81,-,3.03,-,3.14,-,3.31,-
0,0,0,0,0,有業人員,1.26,-,-,1.01,-,1.14,-,1.06,-,1.19,-,1.41,-,1.49,-,1.54,-
0,0,0,0,0,世帯主平均年齢,59.8,-,-,64.7,-,63.4,-,62.2,-,60.2,-,60.2,-,52.7,-,55.2,-
2,2,0,0,0,生計支出,307959,-,3.7,96329,-,155460,-,191371,-,233795,-,279694,-,348697,-,845051,-
2,3,0,0,0,消費支出,285729,100,-3.8,96329,100,155460,100,191371,100,233795,100,279694,100,348697,100,690725,100
2,4,1,0,0,食料,77933,27.3,-8.2,45313,47,61398,39.5,68408,35.7,76544,32.7,86823,31,93325,26.8,113361,16.4
2,5,1,1,0,穀類,6383,2.2,-1.8,4395,4.6,4903,3.2,5597,2.9,6693,2.9,7494,2.7,7411,2.1,8171,1.2
2,6,1,1,1,米類,1607,0.6,-3.5,1353,1.4,1222,0.8,1512,0.8,1391,0.6,1842,0.7,1926,0.6,1998,0.3
2,6,1,1,2,パン,2827,1,2.4,1762,1.8,2106,1.4,2371,1.2,3057,1.3,3389,1.2,3360,1,3735,0.5
2,6,1,1,3,麺類,1458,0.5,-6.6,1028,1.1,1139,0.7,1251,0.7,1780,0.8,1620,0.6,1609,0.5,1780,0.3
2,6,1,1,4,他の穀類,491,0.2,-4.7,253,0.3,436,0.3,464,0.2,466,0.2,643,0.2,516,0.1,658,0.1
2,5,1,2,0,魚介類,5982,2.1,-0.8,4004,4.2,5648,3.6,5829,3,5778,2.5,6904,2.5,6101,1.7,7589,1.1
2,6,1,2,1,生鮮魚介,3511,1.2,-5.1,2351,2.4,3525,2.3,3376,1.8,3340,1.4,3820,1.4,3727,1.1,4431,0.6
2,6,1,2,2,塩干魚介,984,0.3,2.2,660,0.7,859,0.6,869,0.5,903,0.4,1259,0.5,1010,0.3,1327,0.2
2,6,1,2,3,魚肉練製品,610,0.2,13,529,0.5,600,0.4,708,0.4,640,0.3,740,0.3,491,0.1,564,0.1
2,6,1,2,4,他の魚介加工品,876,0.3,5.7,465,0.5,665,0.4,876,0.5,895,0.4,1085,0.4,873,0.3,1267,0.2
