項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8536,-,2560,-,1968,-,7440,-,6568,-,1464,-
0,0,0,0,0,調査世帯数,221,-,-,193,-,54,-,43,-,167,-,150,-,28,-
0,0,0,0,0,世帯人員,2.28,-,-,2.3,-,2.28,-,2.3,-,2.28,-,2.3,-,2.17,-
0,0,0,0,0,有業人員,0.38,-,-,0.37,-,0.38,-,0.33,-,0.38,-,0.38,-,0.45,-
0,0,0,0,0,世帯主平均年齢,75.3,-,-,75.3,-,77.1,-,77.5,-,74.6,-,74.6,-,75.2,-
1,0,0,0,0,受取,555386,-,16.4,572037,-,306331,-,299015,-,641060,-,653849,-,458274,-
1,1,0,0,0,実収入,40668,100,-21.8,34514,100,22195,100,10794,100,47022,100,41622,100,76555,100
1,2,0,0,0,経常収入,33893,83.3,-30.9,28131,81.5,17016,76.7,7340,68,39699,84.4,34361,82.6,67498,88.2
1,3,0,0,0,勤め先収入,16707,41.1,-50.9,14354,41.6,6287,28.3,4903,45.4,20292,43.2,17186,41.3,30429,39.7
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7207,17.7,-20.6,7170,20.8,4442,20,3628,33.6,8158,17.3,8231,19.8,7425,9.7
1,6,0,0,0,うち女,7207,17.7,-7.7,7170,20.8,4442,20,3628,33.6,8158,17.3,8231,19.8,7425,9.7
1,4,0,0,0,他の世帯員収入,9500,23.4,-61.9,7185,20.8,1845,8.3,1275,11.8,12134,25.8,8956,21.5,23004,30
1,3,0,0,0,事業・内職収入,4842,11.9,-4.6,3664,10.6,2244,10.1,2354,21.8,5736,12.2,4056,9.7,11715,15.3
1,4,0,0,0,家賃収入,1293,3.2,-52,1515,4.4,1563,7,2033,18.8,1200,2.6,1360,3.3,-,-
1,4,0,0,0,他の事業収入,154,0.4,...,51,0.1,433,2,-,-,58,0.1,66,0.2,758,1
1,4,0,0,0,内職収入,3395,8.3,42.7,2098,6.1,247,1.1,322,3,4478,9.5,2631,6.3,10958,14.3
1,3,0,0,0,他の経常収入,12344,30.4,23.7,10113,29.3,8486,38.2,82,0.8,13671,29.1,13119,31.5,25354,33.1
1,4,0,0,0,財産収入,1842,4.5,19,2158,6.3,-,-,-,-,2475,5.3,2804,6.7,-,-
1,4,0,0,0,社会保障給付,10270,25.3,41,7688,22.3,8486,38.2,82,0.8,10884,23.1,9967,23.9,25328,33.1
1,5,0,0,0,公的年金給付,4351,10.7,-3.5,5097,14.8,-,-,-,-,5848,12.4,6625,15.9,-,-
1,5,0,0,0,他の社会保障給付,5919,14.6,113.2,2591,7.5,8486,38.2,82,0.8,5036,10.7,3343,8,25328,33.1
1,4,0,0,0,仕送り金,232,0.6,-79.7,267,0.8,-,-,-,-,312,0.7,347,0.8,26,0
1,2,0,0,0,特別収入,6774,16.7,129.1,6383,18.5,5179,23.3,3454,32,7323,15.6,7261,17.4,9057,11.8
1,3,0,0,0,受贈金,2820,6.9,...,2503,7.3,2450,11,32,0.3,2948,6.3,3243,7.8,4672,6.1
1,3,0,0,0,他の特別収入,3954,9.7,34.9,3880,11.2,2729,12.3,3422,31.7,4376,9.3,4018,9.7,4385,5.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),374565,-,15.5,398735,-,207655,-,221308,-,431981,-,451902,-,233597,-
1,2,0,0,0,預貯金引出,276095,-,10.4,291641,-,179760,-,190160,-,309235,-,322050,-,185431,-
1,2,0,0,0,保険金,36754,-,171.9,38924,-,10864,-,14128,-,45660,-,46354,-,24099,-
1,3,0,0,0,個人・企業年金保険金,16581,-,40.4,15292,-,9572,-,12448,-,18993,-,16145,-,24099,-
1,3,0,0,0,他の保険金,20172,-,...,23631,-,1291,-,1679,-,26667,-,30209,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,クレジット購入借入金,61509,-,1.5,67928,-,17032,-,17020,-,76808,-,83183,-,24068,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,207,-,137.9,242,-,-,-,-,-,278,-,315,-,-,-
1,1,0,0,0,繰入金,140154,-,38.8,138788,-,76481,-,66913,-,162057,-,160325,-,148121,-
2,0,0,0,0,支払,555386,-,16.4,572037,-,306331,-,299015,-,641060,-,653849,-,458274,-
2,1,0,0,0,実支出,321336,-,12.4,327262,-,193228,-,190802,-,365405,-,368153,-,286775,-
2,2,0,0,0,生計支出,291855,-,19.4,295192,-,175283,-,169105,-,331955,-,332975,-,272389,-
2,3,0,0,0,消費支出,291855,100,19.4,295192,100,175283,100,169105,100,331955,100,332975,100,272389,100
