項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,348,-,-,45,-,52,-,48,-,49,-,52,-,50,-,52,-
0,0,世帯人員,3.33,-,-,2.99,-,2.76,-,3.19,-,3.66,-,3.57,-,3.6,-,3.55,-
0,0,有業人員,1.78,-,-,1.74,-,1.52,-,1.62,-,1.8,-,1.88,-,1.82,-,2.09,-
0,0,世帯主平均年齢,48.6,-,-,53.6,-,53.5,-,44.1,-,46.7,-,48.9,-,45.5,-,47.7,-
0,0,消費支出,380297,-,-7.1,275014,-,248720,-,273194,-,392788,-,361360,-,511699,-,597814,-
0,0,公共的料金,127384,33.5,-7.9,94890,34.5,93280,37.5,91939,33.7,131703,33.5,118516,32.8,170499,33.3,190530,31.9
1,0,公共料金等,66454,17.5,4.4,62983,22.9,57111,23,53931,19.7,57320,14.6,64079,17.7,83664,16.4,85872,14.4
1,1,米,1724,0.5,-9.2,1079,0.4,1221,0.5,1436,0.5,2036,0.5,2194,0.6,2164,0.4,1938,0.3
1,1,食塩,32,0,-13.5,26,0,24,0,38,0,43,0,49,0,31,0,12,0
1,1,学校給食,525,0.1,7.8,115,0,125,0.1,562,0.2,188,0,480,0.1,939,0.2,1248,0.2
1,1,公営家賃,3876,1,96.5,7813,2.8,4353,1.8,-,-,2343,0.6,-,-,5519,1.1,7152,1.2
1,1,電気代,12112,3.2,32.7,9639,3.5,11470,4.6,11611,4.3,12294,3.1,12060,3.3,14447,2.8,13254,2.2
1,1,都市ガス,7312,1.9,18,5196,1.9,7506,3,7979,2.9,7011,1.8,7848,2.2,9160,1.8,6472,1.1
1,1,上下水道料,6081,1.6,8.5,4566,1.7,7004,2.8,5830,2.1,7293,1.9,7596,2.1,5462,1.1,4824,0.8
